Acces,Start Time (UTCG),Stop Time (UTCG),Duration (sec)
1,1 Jun 2027 00:48:40.436,1 Jun 2027 01:00:11.005,690.569
2,1 Jun 2027 02:24:48.599,1 Jun 2027 02:32:44.841,476.241
3,1 Jun 2027 04:00:29.647,1 Jun 2027 04:04:18.137,228.489
4,1 Jun 2027 05:33:10.372,1 Jun 2027 05:38:28.502,318.130
5,1 Jun 2027 07:04:53.693,1 Jun 2027 07:14:29.156,575.463
6,1 Jun 2027 08:38:13.958,1 Jun 2027 08:50:37.152,743.194
7,1 Jun 2027 10:13:51.714,1 Jun 2027 10:26:33.636,761.922
8,1 Jun 2027 11:52:34.621,1 Jun 2027 12:01:45.907,551.287
9,1 Jun 2027 20:15:10.095,1 Jun 2027 20:19:13.651,243.556
10,1 Jun 2027 21:48:55.878,1 Jun 2027 22:00:38.014,702.136
11,1 Jun 2027 23:24:39.110,1 Jun 2027 23:37:32.510,773.401
12,2 Jun 2027 01:00:43.766,2 Jun 2027 01:11:53.390,669.624
13,2 Jun 2027 02:36:51.324,2 Jun 2027 02:44:14.341,443.017
14,2 Jun 2027 04:12:20.617,2 Jun 2027 04:15:52.272,211.656
15,2 Jun 2027 05:44:37.656,2 Jun 2027 05:50:29.037,351.380
16,2 Jun 2027 07:16:29.210,2 Jun 2027 07:26:32.548,603.337
17,2 Jun 2027 08:50:05.210,2 Jun 2027 09:02:39.947,754.737
18,2 Jun 2027 10:26:02.670,2 Jun 2027 10:38:33.573,750.904
19,2 Jun 2027 12:05:18.095,2 Jun 2027 12:13:32.846,494.751
20,2 Jun 2027 20:26:29.092,2 Jun 2027 20:32:32.846,363.754
21,2 Jun 2027 22:00:53.661,2 Jun 2027 22:12:57.364,723.702
22,2 Jun 2027 23:36:41.282,2 Jun 2027 23:49:29.962,768.680
23,3 Jun 2027 01:12:47.150,3 Jun 2027 01:23:33.811,646.661
24,3 Jun 2027 02:48:53.687,3 Jun 2027 02:55:42.847,409.160
25,3 Jun 2027 04:24:07.174,3 Jun 2027 04:27:30.600,203.426
26,3 Jun 2027 05:56:05.082,3 Jun 2027 06:02:30.447,385.365
27,3 Jun 2027 07:28:06.469,3 Jun 2027 07:38:35.967,629.498
28,3 Jun 2027 09:01:58.711,3 Jun 2027 09:14:42.546,763.835
29,3 Jun 2027 10:38:16.582,3 Jun 2027 10:50:32.831,736.249
30,3 Jun 2027 12:18:09.752,3 Jun 2027 12:25:14.414,424.663
31,3 Jun 2027 20:38:04.782,3 Jun 2027 20:45:32.382,447.600
32,3 Jun 2027 22:12:52.364,3 Jun 2027 22:25:13.437,741.073
33,3 Jun 2027 23:48:43.711,4 Jun 2027 00:01:25.068,761.357
34,4 Jun 2027 01:24:50.556,4 Jun 2027 01:35:12.351,621.795
35,4 Jun 2027 03:00:55.537,4 Jun 2027 03:07:10.629,375.092
36,4 Jun 2027 04:35:48.824,4 Jun 2027 04:39:13.781,204.957
37,4 Jun 2027 06:07:33.040,4 Jun 2027 06:14:32.491,419.451
38,4 Jun 2027 07:39:45.568,4 Jun 2027 07:50:39.379,653.811
39,4 Jun 2027 09:13:54.518,4 Jun 2027 09:26:44.899,770.381
40,4 Jun 2027 10:50:33.624,4 Jun 2027 11:02:31.269,717.645
41,4 Jun 2027 12:31:13.732,4 Jun 2027 12:36:46.536,332.804
42,4 Jun 2027 20:49:48.266,4 Jun 2027 20:58:21.265,512.999
43,4 Jun 2027 22:24:51.844,4 Jun 2027 22:37:26.439,754.595
44,5 Jun 2027 00:00:46.368,5 Jun 2027 00:13:17.886,751.518
45,5 Jun 2027 01:36:53.962,5 Jun 2027 01:46:49.088,595.126
46,5 Jun 2027 03:12:56.692,5 Jun 2027 03:18:37.985,341.293
47,5 Jun 2027 04:47:25.751,5 Jun 2027 04:51:01.782,216.030
48,5 Jun 2027 06:19:01.809,5 Jun 2027 06:26:34.986,453.178
49,5 Jun 2027 07:51:26.570,5 Jun 2027 08:02:42.757,676.187
50,5 Jun 2027 09:25:52.691,5 Jun 2027 09:38:46.980,774.289
51,5 Jun 2027 11:02:54.019,5 Jun 2027 11:14:28.729,694.710
52,5 Jun 2027 12:44:44.454,5 Jun 2027 12:47:54.920,190.466
53,5 Jun 2027 21:01:36.425,5 Jun 2027 21:11:02.700,566.275
54,5 Jun 2027 22:36:51.962,5 Jun 2027 22:49:36.536,764.574
55,6 Jun 2027 00:12:49.219,6 Jun 2027 00:25:08.473,739.254
56,6 Jun 2027 01:48:57.332,6 Jun 2027 01:58:24.100,566.768
57,6 Jun 2027 03:24:56.869,6 Jun 2027 03:30:05.342,308.473
58,6 Jun 2027 04:58:58.802,6 Jun 2027 05:02:53.947,235.145
59,6 Jun 2027 06:30:31.636,6 Jun 2027 06:38:37.805,486.169
60,6 Jun 2027 08:03:09.552,6 Jun 2027 08:14:46.069,696.517
61,6 Jun 2027 09:37:53.294,6 Jun 2027 09:50:48.746,775.453
62,6 Jun 2027 11:15:18.034,6 Jun 2027 11:26:24.982,666.947
63,6 Jun 2027 21:13:27.760,6 Jun 2027 21:23:38.271,610.511
64,6 Jun 2027 22:48:52.633,6 Jun 2027 23:01:43.860,771.227
65,7 Jun 2027 00:24:52.234,7 Jun 2027 00:36:56.881,724.647
66,7 Jun 2027 02:01:00.615,7 Jun 2027 02:09:57.510,536.894
67,7 Jun 2027 03:36:55.680,7 Jun 2027 03:41:33.222,277.543
68,7 Jun 2027 05:10:29.067,7 Jun 2027 05:14:49.335,260.268
69,7 Jun 2027 06:42:02.714,7 Jun 2027 06:50:40.865,518.151
70,7 Jun 2027 08:14:54.574,7 Jun 2027 08:26:49.284,714.711
71,7 Jun 2027 09:49:56.412,7 Jun 2027 10:02:50.133,773.721
72,7 Jun 2027 11:27:46.057,7 Jun 2027 11:38:19.726,633.669
73,7 Jun 2027 21:25:21.399,7 Jun 2027 21:36:08.934,647.535
74,7 Jun 2027 23:00:53.775,7 Jun 2027 23:13:48.533,774.758
75,8 Jun 2027 00:36:55.378,8 Jun 2027 00:48:43.162,707.784
76,8 Jun 2027 02:13:03.766,8 Jun 2027 02:21:29.422,505.656
77,8 Jun 2027 03:48:52.562,8 Jun 2027 03:53:02.338,249.776
78,8 Jun 2027 05:21:57.574,8 Jun 2027 05:26:47.076,289.503
79,8 Jun 2027 06:53:35.195,8 Jun 2027 07:02:44.088,548.893
80,8 Jun 2027 08:26:41.689,8 Jun 2027 08:38:52.384,730.695
81,8 Jun 2027 10:02:02.120,8 Jun 2027 10:14:51.096,768.976
82,8 Jun 2027 11:40:18.579,8 Jun 2027 11:50:12.525,593.946
83,8 Jun 2027 21:37:16.788,8 Jun 2027 21:48:35.322,678.533
84,8 Jun 2027 23:12:55.321,8 Jun 2027 23:25:50.646,775.324
85,9 Jun 2027 00:48:58.635,9 Jun 2027 01:00:27.373,688.737
86,9 Jun 2027 02:25:06.728,9 Jun 2027 02:32:59.998,473.270
87,9 Jun 2027 04:00:46.753,9 Jun 2027 04:04:33.603,226.850
88,9 Jun 2027 05:33:25.153,9 Jun 2027 05:38:46.501,321.348
89,9 Jun 2027 07:05:09.218,9 Jun 2027 07:14:47.416,578.197
90,9 Jun 2027 08:38:30.950,9 Jun 2027 08:50:55.341,744.391
91,9 Jun 2027 10:14:10.532,9 Jun 2027 10:26:51.556,761.024
92,9 Jun 2027 11:52:56.334,9 Jun 2027 12:02:02.726,546.392
93,9 Jun 2027 20:15:22.960,9 Jun 2027 20:19:40.321,257.361
94,9 Jun 2027 21:49:13.558,9 Jun 2027 22:00:57.866,704.308
95,9 Jun 2027 23:24:57.210,9 Jun 2027 23:37:50.286,773.076
96,10 Jun 2027 01:01:01.969,10 Jun 2027 01:12:09.570,667.601
97,10 Jun 2027 02:37:09.418,10 Jun 2027 02:44:29.397,439.979
98,10 Jun 2027 04:12:37.335,10 Jun 2027 04:16:08.099,210.764
99,10 Jun 2027 05:44:52.439,10 Jun 2027 05:50:47.119,354.680
100,10 Jun 2027 07:16:44.893,10 Jun 2027 07:26:50.809,605.916
101,10 Jun 2027 08:50:22.411,10 Jun 2027 09:02:58.115,755.704
102,10 Jun 2027 10:26:21.758,10 Jun 2027 10:38:51.432,749.674
103,10 Jun 2027 12:05:40.478,10 Jun 2027 12:13:49.250,488.772
104,10 Jun 2027 20:26:44.318,10 Jun 2027 20:32:56.866,372.548
105,10 Jun 2027 22:01:11.427,10 Jun 2027 22:13:16.899,725.473
106,10 Jun 2027 23:36:59.405,10 Jun 2027 23:49:47.513,768.107
107,11 Jun 2027 01:13:05.350,11 Jun 2027 01:23:49.818,644.468
108,11 Jun 2027 02:49:11.734,11 Jun 2027 02:55:57.833,406.100
109,11 Jun 2027 04:24:23.449,11 Jun 2027 04:27:46.860,203.411
110,11 Jun 2027 05:56:19.916,11 Jun 2027 06:02:48.591,388.675
111,11 Jun 2027 07:28:22.328,11 Jun 2027 07:38:54.224,631.896
112,11 Jun 2027 09:02:16.124,11 Jun 2027 09:15:00.686,764.562
113,11 Jun 2027 10:38:35.958,11 Jun 2027 10:50:50.612,734.654
114,11 Jun 2027 12:18:33.059,11 Jun 2027 12:25:30.153,417.094
115,11 Jun 2027 20:38:20.946,11 Jun 2027 20:45:55.195,454.249
116,11 Jun 2027 22:13:10.207,11 Jun 2027 22:25:32.681,742.474
117,11 Jun 2027 23:49:01.853,12 Jun 2027 00:01:42.407,760.554
118,12 Jun 2027 01:25:08.758,12 Jun 2027 01:35:28.184,619.426
119,12 Jun 2027 03:01:13.520,12 Jun 2027 03:07:25.563,372.043
120,12 Jun 2027 04:36:04.637,12 Jun 2027 04:39:30.503,205.865
121,12 Jun 2027 06:07:47.943,12 Jun 2027 06:14:50.671,422.728
122,12 Jun 2027 07:40:01.603,12 Jun 2027 07:50:57.627,656.024
