Acces,Start Time (UTCG),Stop Time (UTCG),Duration (sec)
1,1 Jun 2027 01:24:57.462,1 Jun 2027 01:35:58.992,661.530
2,1 Jun 2027 02:59:10.812,1 Jun 2027 03:12:02.485,771.673
3,1 Jun 2027 04:35:54.977,1 Jun 2027 04:47:46.184,711.207
4,1 Jun 2027 06:16:50.997,1 Jun 2027 06:21:48.518,297.520
5,1 Jun 2027 14:35:06.760,1 Jun 2027 14:43:43.263,516.503
6,1 Jun 2027 16:10:09.622,1 Jun 2027 16:22:44.799,755.176
7,1 Jun 2027 17:46:02.934,1 Jun 2027 17:58:33.736,750.803
8,1 Jun 2027 19:22:08.622,1 Jun 2027 19:32:03.781,595.159
9,1 Jun 2027 20:58:06.854,1 Jun 2027 21:03:55.303,348.449
10,1 Jun 2027 22:32:27.493,1 Jun 2027 22:36:27.437,239.945
11,2 Jun 2027 00:04:09.229,2 Jun 2027 00:11:56.493,467.263
12,2 Jun 2027 01:36:38.813,2 Jun 2027 01:48:01.657,682.844
13,2 Jun 2027 03:11:09.138,2 Jun 2027 03:24:03.875,774.737
14,2 Jun 2027 04:48:15.563,2 Jun 2027 04:59:42.757,687.194
15,2 Jun 2027 06:30:41.553,2 Jun 2027 06:32:36.304,114.751
16,2 Jun 2027 14:46:54.601,2 Jun 2027 14:56:23.329,568.728
17,2 Jun 2027 16:22:09.198,2 Jun 2027 16:34:54.035,764.837
18,2 Jun 2027 17:58:05.157,2 Jun 2027 18:10:23.779,738.622
19,2 Jun 2027 19:34:11.206,2 Jun 2027 19:43:38.671,567.465
20,2 Jun 2027 21:10:05.591,2 Jun 2027 21:15:23.495,317.904
21,2 Jun 2027 22:44:00.821,2 Jun 2027 22:48:18.975,258.153
22,3 Jun 2027 00:15:39.625,3 Jun 2027 00:23:58.455,498.829
23,3 Jun 2027 01:48:22.086,3 Jun 2027 02:00:04.268,702.182
24,3 Jun 2027 03:23:09.858,3 Jun 2027 03:36:04.940,775.082
25,3 Jun 2027 05:00:39.808,3 Jun 2027 05:11:38.063,658.254
26,3 Jun 2027 14:58:45.518,3 Jun 2027 15:08:57.695,612.176
27,3 Jun 2027 16:34:09.307,3 Jun 2027 16:47:00.565,771.258
28,3 Jun 2027 18:10:07.536,3 Jun 2027 18:22:11.707,724.171
29,3 Jun 2027 19:46:13.669,3 Jun 2027 19:55:12.049,538.379
30,3 Jun 2027 21:22:02.819,3 Jun 2027 21:26:52.406,289.587
31,3 Jun 2027 22:55:31.680,3 Jun 2027 23:00:13.430,281.749
32,4 Jun 2027 00:27:11.220,4 Jun 2027 00:36:00.690,529.470
33,4 Jun 2027 02:00:07.353,4 Jun 2027 02:12:06.795,719.442
34,4 Jun 2027 03:35:13.050,4 Jun 2027 03:48:05.626,772.575
35,4 Jun 2027 05:13:08.086,4 Jun 2027 05:23:31.779,623.694
36,4 Jun 2027 15:10:38.681,4 Jun 2027 15:21:27.278,648.597
37,4 Jun 2027 16:46:09.878,4 Jun 2027 16:59:04.510,774.632
38,4 Jun 2027 18:22:10.029,4 Jun 2027 18:33:57.571,707.541
39,4 Jun 2027 19:58:15.959,4 Jun 2027 20:06:44.026,508.067
40,4 Jun 2027 21:33:58.005,4 Jun 2027 21:38:22.704,264.699
41,4 Jun 2027 23:07:00.919,4 Jun 2027 23:12:10.117,309.198
42,5 Jun 2027 00:38:44.161,5 Jun 2027 00:48:03.111,558.951
43,5 Jun 2027 02:11:54.661,5 Jun 2027 02:24:09.208,734.547
44,5 Jun 2027 03:47:18.807,5 Jun 2027 04:00:05.879,767.072
45,5 Jun 2027 05:25:40.956,5 Jun 2027 05:35:23.437,582.481
46,5 Jun 2027 15:22:33.557,5 Jun 2027 15:33:52.674,679.117
47,5 Jun 2027 16:58:10.836,5 Jun 2027 17:11:05.958,775.121
48,5 Jun 2027 18:34:12.618,5 Jun 2027 18:45:41.436,688.818
49,5 Jun 2027 20:10:18.007,5 Jun 2027 20:18:14.768,476.761
50,5 Jun 2027 21:45:50.478,5 Jun 2027 21:49:55.211,244.733
51,5 Jun 2027 23:18:29.260,5 Jun 2027 23:24:08.454,339.194
52,6 Jun 2027 00:50:18.589,6 Jun 2027 01:00:05.667,587.078
53,6 Jun 2027 02:23:44.068,6 Jun 2027 02:36:11.486,747.418
54,6 Jun 2027 03:59:27.221,6 Jun 2027 04:12:05.624,758.403
55,6 Jun 2027 05:38:19.202,6 Jun 2027 05:47:12.301,533.098
56,6 Jun 2027 14:00:40.762,6 Jun 2027 14:04:58.739,257.977
57,6 Jun 2027 15:34:29.783,6 Jun 2027 15:46:14.317,704.533
58,6 Jun 2027 17:10:12.128,6 Jun 2027 17:23:04.994,772.866
59,6 Jun 2027 18:46:15.271,6 Jun 2027 18:57:23.353,668.082
60,6 Jun 2027 20:22:19.721,6 Jun 2027 20:29:44.445,444.724
61,6 Jun 2027 21:57:39.511,6 Jun 2027 22:01:30.813,231.303
62,6 Jun 2027 23:29:57.283,6 Jun 2027 23:36:08.014,370.730
63,7 Jun 2027 01:01:54.615,7 Jun 2027 01:12:08.302,613.687
64,7 Jun 2027 02:35:35.627,7 Jun 2027 02:48:13.590,757.963
65,7 Jun 2027 04:11:38.435,7 Jun 2027 04:24:04.767,746.332
66,7 Jun 2027 05:51:04.109,7 Jun 2027 05:58:57.181,473.072
