Acces,Start Time (UTCG),Stop Time (UTCG),Duration (sec)
1,1 Jun 2027 06:58:59.379,1 Jun 2027 07:03:08.774,249.395
2,1 Jun 2027 08:29:35.492,1 Jun 2027 08:42:17.075,761.584
3,1 Jun 2027 10:07:43.964,1 Jun 2027 10:16:08.878,504.914
4,1 Jun 2027 20:21:30.920,1 Jun 2027 20:32:45.119,674.199
5,1 Jun 2027 21:56:53.718,1 Jun 2027 22:08:45.119,711.401
6,2 Jun 2027 07:09:26.775,2 Jun 2027 07:16:18.763,411.988
7,2 Jun 2027 08:41:31.245,2 Jun 2027 08:54:18.376,767.132
8,2 Jun 2027 10:20:53.404,2 Jun 2027 10:27:11.609,378.205
9,2 Jun 2027 20:33:14.012,2 Jun 2027 20:45:07.740,713.729
10,2 Jun 2027 22:09:07.281,2 Jun 2027 22:20:21.197,673.916
11,3 Jun 2027 07:20:25.434,3 Jun 2027 07:29:00.470,515.035
12,3 Jun 2027 08:53:32.285,3 Jun 2027 09:06:16.369,764.084
13,3 Jun 2027 10:35:14.885,3 Jun 2027 10:37:04.293,109.408
14,3 Jun 2027 20:45:02.170,3 Jun 2027 20:57:23.446,741.276
15,3 Jun 2027 22:21:25.656,3 Jun 2027 22:31:50.046,624.390
16,4 Jun 2027 07:31:39.308,4 Jun 2027 07:41:29.778,590.470
17,4 Jun 2027 09:05:38.757,4 Jun 2027 09:18:10.847,752.090
18,4 Jun 2027 20:56:54.541,4 Jun 2027 21:09:33.069,758.528
19,4 Jun 2027 22:33:50.327,4 Jun 2027 22:43:10.044,559.716
20,5 Jun 2027 07:43:03.487,5 Jun 2027 07:53:51.418,647.931
21,5 Jun 2027 09:17:50.990,5 Jun 2027 09:30:01.440,730.450
22,5 Jun 2027 19:36:47.438,5 Jun 2027 19:41:16.465,269.028
23,5 Jun 2027 21:08:50.605,5 Jun 2027 21:21:37.112,766.507
24,5 Jun 2027 22:46:24.251,5 Jun 2027 22:54:18.085,473.834
25,6 Jun 2027 07:54:35.681,6 Jun 2027 08:06:07.533,691.852
26,6 Jun 2027 09:30:09.623,6 Jun 2027 09:41:47.486,697.864
27,6 Jun 2027 19:47:27.914,6 Jun 2027 19:54:49.263,441.349
28,6 Jun 2027 21:20:50.076,6 Jun 2027 21:33:35.805,765.728
29,6 Jun 2027 22:59:14.870,6 Jun 2027 23:05:06.531,351.661
30,7 Jun 2027 08:06:14.623,7 Jun 2027 08:18:19.250,724.627
31,7 Jun 2027 09:42:35.708,7 Jun 2027 09:53:27.923,652.215
32,7 Jun 2027 19:58:40.996,7 Jun 2027 20:07:47.487,546.491
33,7 Jun 2027 21:32:52.820,7 Jun 2027 21:45:29.219,756.399
34,7 Jun 2027 23:13:06.553,7 Jun 2027 23:14:50.845,104.292
35,8 Jun 2027 08:17:59.560,8 Jun 2027 08:30:27.217,747.656
36,8 Jun 2027 09:55:11.091,8 Jun 2027 10:05:00.919,589.828
37,8 Jun 2027 20:10:08.635,8 Jun 2027 20:20:29.244,620.609
38,8 Jun 2027 21:44:58.891,8 Jun 2027 21:57:17.224,738.333
39,9 Jun 2027 06:59:12.426,9 Jun 2027 07:03:24.717,252.291
40,9 Jun 2027 08:29:50.053,9 Jun 2027 08:42:31.756,761.703
41,9 Jun 2027 10:07:59.322,9 Jun 2027 10:16:22.939,503.617
42,9 Jun 2027 20:21:45.322,9 Jun 2027 20:33:00.097,674.775
43,9 Jun 2027 21:57:08.509,9 Jun 2027 22:08:59.502,710.993
44,10 Jun 2027 07:09:40.501,10 Jun 2027 07:16:34.060,413.558
45,10 Jun 2027 08:41:45.872,10 Jun 2027 08:54:33.015,767.144
46,10 Jun 2027 10:21:09.150,10 Jun 2027 10:27:25.304,376.154
47,10 Jun 2027 20:33:28.476,10 Jun 2027 20:45:22.620,714.144
48,10 Jun 2027 22:09:22.124,10 Jun 2027 22:20:35.495,673.371
49,11 Jun 2027 07:20:39.414,11 Jun 2027 07:29:15.555,516.142
50,11 Jun 2027 08:53:46.976,11 Jun 2027 09:06:30.964,763.988
51,11 Jun 2027 10:35:33.908,11 Jun 2027 10:37:14.741,100.833
52,11 Jun 2027 20:45:16.694,11 Jun 2027 20:57:38.247,741.552
53,11 Jun 2027 22:21:40.562,11 Jun 2027 22:32:04.245,623.683
54,12 Jun 2027 07:31:53.437,12 Jun 2027 07:41:44.744,591.307
55,12 Jun 2027 09:05:53.517,12 Jun 2027 09:18:25.393,751.875
56,12 Jun 2027 20:57:09.115,12 Jun 2027 21:09:47.797,758.681
57,12 Jun 2027 22:34:05.324,12 Jun 2027 22:43:24.116,558.792
58,13 Jun 2027 07:43:17.729,13 Jun 2027 07:54:06.302,648.573
59,13 Jun 2027 09:18:05.827,13 Jun 2027 09:30:15.931,730.105
60,13 Jun 2027 19:37:00.650,13 Jun 2027 19:41:32.729,272.079
61,13 Jun 2027 21:09:05.221,13 Jun 2027 21:21:51.771,766.550
62,13 Jun 2027 22:46:39.391,13 Jun 2027 22:54:31.976,472.585
