Acces,Start Time (UTCG),Stop Time (UTCG),Duration (sec)
1,1 Jun 2027 01:24:29.213,1 Jun 2027 01:36:59.978,750.765
2,1 Jun 2027 03:01:08.653,1 Jun 2027 03:11:04.337,595.684
3,1 Jun 2027 12:10:54.058,1 Jun 2027 12:21:10.703,616.645
4,1 Jun 2027 13:45:15.115,1 Jun 2027 13:57:39.323,744.208
5,2 Jun 2027 00:06:17.089,2 Jun 2027 00:06:40.231,23.142
6,2 Jun 2027 01:36:23.754,2 Jun 2027 01:49:07.348,763.594
7,2 Jun 2027 03:13:37.921,2 Jun 2027 03:22:19.140,521.219
8,2 Jun 2027 12:22:21.995,2 Jun 2027 12:33:30.375,668.381
9,2 Jun 2027 13:57:30.526,2 Jun 2027 14:09:28.367,717.841
10,3 Jun 2027 00:15:33.193,3 Jun 2027 00:21:39.408,366.214
11,3 Jun 2027 01:48:21.869,3 Jun 2027 02:01:09.199,767.330
12,3 Jun 2027 03:26:19.297,3 Jun 2027 03:33:18.991,419.693
13,3 Jun 2027 12:33:57.436,3 Jun 2027 12:45:45.003,707.567
14,3 Jun 2027 14:09:52.828,3 Jun 2027 14:21:12.403,679.575
15,4 Jun 2027 00:26:33.844,4 Jun 2027 00:34:51.995,498.151
16,4 Jun 2027 02:00:23.364,4 Jun 2027 02:13:05.668,762.305
17,4 Jun 2027 03:39:27.506,4 Jun 2027 03:43:48.996,261.490
18,4 Jun 2027 12:45:39.345,4 Jun 2027 12:57:55.491,736.146
19,4 Jun 2027 14:22:23.391,4 Jun 2027 14:32:50.049,626.659
20,5 Jun 2027 00:37:55.298,5 Jun 2027 00:47:41.802,586.504
21,5 Jun 2027 02:12:28.182,5 Jun 2027 02:24:56.740,748.558
22,5 Jun 2027 12:57:27.116,5 Jun 2027 13:10:02.336,755.221
23,5 Jun 2027 14:35:04.693,5 Jun 2027 14:44:18.857,554.164
24,6 Jun 2027 00:49:28.116,6 Jun 2027 01:00:18.322,650.206
25,6 Jun 2027 02:24:36.472,6 Jun 2027 02:36:42.178,725.706
26,6 Jun 2027 11:37:56.667,6 Jun 2027 11:43:33.900,337.233
27,6 Jun 2027 13:09:20.400,6 Jun 2027 13:22:05.796,765.396
28,6 Jun 2027 14:48:01.979,6 Jun 2027 14:55:33.623,451.643
29,7 Jun 2027 01:01:08.588,7 Jun 2027 01:12:45.304,696.716
30,7 Jun 2027 02:36:48.558,7 Jun 2027 02:48:21.556,692.998
31,7 Jun 2027 11:48:42.350,7 Jun 2027 11:56:27.689,465.338
32,7 Jun 2027 13:21:19.053,7 Jun 2027 13:34:05.931,766.877
33,7 Jun 2027 15:01:31.514,7 Jun 2027 15:06:18.138,286.624
34,8 Jun 2027 01:12:54.784,8 Jun 2027 01:25:04.675,729.892
35,8 Jun 2027 02:49:05.090,8 Jun 2027 02:59:54.099,649.009
36,8 Jun 2027 11:59:49.157,8 Jun 2027 12:09:03.286,554.129
37,8 Jun 2027 13:33:23.122,8 Jun 2027 13:46:02.620,759.498
38,9 Jun 2027 01:24:45.616,9 Jun 2027 01:37:17.529,751.914
39,9 Jun 2027 03:01:27.217,9 Jun 2027 03:11:18.529,591.313
40,9 Jun 2027 12:11:08.495,9 Jun 2027 12:21:29.114,620.619
41,9 Jun 2027 13:45:32.837,9 Jun 2027 13:57:55.592,742.755
42,10 Jun 2027 00:05:55.736,10 Jun 2027 00:07:36.475,100.738
43,10 Jun 2027 01:36:40.397,10 Jun 2027 01:49:24.526,764.129
44,10 Jun 2027 03:13:57.105,10 Jun 2027 03:22:32.516,515.411
45,10 Jun 2027 12:22:36.983,10 Jun 2027 12:33:48.399,671.416
46,10 Jun 2027 13:57:48.683,10 Jun 2027 14:09:44.321,715.638
47,11 Jun 2027 00:15:45.014,11 Jun 2027 00:22:02.332,377.317
48,11 Jun 2027 01:48:38.747,11 Jun 2027 02:01:26.002,767.255
49,11 Jun 2027 03:26:39.594,11 Jun 2027 03:33:31.059,411.465
50,11 Jun 2027 12:34:12.888,11 Jun 2027 12:46:02.719,709.831
51,11 Jun 2027 14:10:11.495,11 Jun 2027 14:21:27.971,676.476
52,12 Jun 2027 00:26:47.660,12 Jun 2027 00:35:12.777,505.117
53,12 Jun 2027 02:00:40.455,12 Jun 2027 02:13:22.113,761.658
54,12 Jun 2027 03:39:51.112,12 Jun 2027 03:43:57.537,246.425
55,12 Jun 2027 12:45:55.213,12 Jun 2027 12:58:12.946,737.734
56,12 Jun 2027 14:22:42.685,12 Jun 2027 14:33:05.113,622.428
57,13 Jun 2027 00:38:10.061,13 Jun 2027 00:48:01.499,591.437
58,13 Jun 2027 02:12:45.504,13 Jun 2027 02:25:12.813,747.309
59,13 Jun 2027 11:28:31.385,13 Jun 2027 11:29:54.922,83.538
60,13 Jun 2027 12:57:43.368,13 Jun 2027 13:10:19.554,756.186
61,13 Jun 2027 14:35:24.853,13 Jun 2027 14:44:33.177,548.324
