Acces,Start Time (UTCG),Stop Time (UTCG),Duration (sec)
1,1 Jun 2027 03:09:38.426,1 Jun 2027 03:10:37.416,58.989
2,1 Jun 2027 03:11:14.127,1 Jun 2027 03:14:18.102,183.975
3,1 Jun 2027 04:44:59.319,1 Jun 2027 04:45:56.893,57.574
4,1 Jun 2027 04:46:30.400,1 Jun 2027 04:51:16.477,286.077
5,1 Jun 2027 06:21:27.982,1 Jun 2027 06:28:58.826,450.844
6,1 Jun 2027 07:58:33.390,1 Jun 2027 08:04:23.476,350.085
7,1 Jun 2027 08:04:25.087,1 Jun 2027 08:04:44.925,19.838
8,1 Jun 2027 09:36:27.452,1 Jun 2027 09:40:27.034,239.582
9,1 Jun 2027 11:09:35.256,1 Jun 2027 11:15:59.563,384.307
10,1 Jun 2027 11:16:20.929,1 Jun 2027 11:17:31.006,70.076
11,2 Jun 2027 03:21:14.327,2 Jun 2027 03:22:20.965,66.637
12,2 Jun 2027 03:23:09.800,2 Jun 2027 03:26:31.971,202.171
13,2 Jun 2027 04:56:08.364,2 Jun 2027 04:58:10.769,122.405
14,2 Jun 2027 04:58:17.238,2 Jun 2027 05:03:29.739,312.500
15,2 Jun 2027 05:04:09.609,2 Jun 2027 05:04:37.259,27.650
16,2 Jun 2027 06:33:41.802,2 Jun 2027 06:41:02.224,440.422
17,2 Jun 2027 08:10:24.275,2 Jun 2027 08:15:46.120,321.845
18,2 Jun 2027 08:15:48.760,2 Jun 2027 08:16:37.670,48.910
19,2 Jun 2027 08:16:41.872,2 Jun 2027 08:17:02.015,20.143
20,2 Jun 2027 09:48:27.348,2 Jun 2027 09:52:36.830,249.482
21,2 Jun 2027 11:22:04.329,2 Jun 2027 11:29:28.072,443.743
22,3 Jun 2027 03:32:43.802,3 Jun 2027 03:34:06.810,83.008
23,3 Jun 2027 03:34:43.281,3 Jun 2027 03:38:43.979,240.698
24,3 Jun 2027 05:07:39.006,3 Jun 2027 05:15:46.291,487.284
25,3 Jun 2027 05:16:06.701,3 Jun 2027 05:17:04.665,57.964
26,3 Jun 2027 06:45:35.753,3 Jun 2027 06:53:03.660,447.907
27,3 Jun 2027 08:22:27.435,3 Jun 2027 08:27:52.595,325.161
28,3 Jun 2027 08:28:11.248,3 Jun 2027 08:29:01.981,50.734
29,3 Jun 2027 10:00:13.888,3 Jun 2027 10:04:35.392,261.504
30,3 Jun 2027 11:36:13.375,3 Jun 2027 11:40:27.479,254.104
31,4 Jun 2027 03:46:46.938,4 Jun 2027 03:50:37.050,230.112
32,4 Jun 2027 05:20:33.029,4 Jun 2027 05:29:05.948,512.919
33,4 Jun 2027 06:57:55.826,4 Jun 2027 07:04:57.231,421.405
34,4 Jun 2027 08:35:00.411,4 Jun 2027 08:39:29.466,269.055
35,4 Jun 2027 08:39:37.267,4 Jun 2027 08:40:50.539,73.272
36,4 Jun 2027 10:11:44.663,4 Jun 2027 10:16:33.284,288.621
37,4 Jun 2027 11:47:00.530,4 Jun 2027 11:47:09.570,9.040
38,4 Jun 2027 11:48:41.576,4 Jun 2027 11:51:33.492,171.916
39,5 Jun 2027 03:59:01.182,5 Jun 2027 04:02:35.647,214.465
40,5 Jun 2027 05:31:18.104,5 Jun 2027 05:31:36.973,18.869
41,5 Jun 2027 05:33:05.197,5 Jun 2027 05:40:00.081,414.884
42,5 Jun 2027 05:40:02.163,5 Jun 2027 05:41:03.322,61.158
43,5 Jun 2027 07:10:09.661,5 Jun 2027 07:16:52.432,402.771
44,5 Jun 2027 08:47:05.844,5 Jun 2027 08:51:29.884,264.040
45,5 Jun 2027 08:51:30.467,5 Jun 2027 08:52:05.483,35.017
46,5 Jun 2027 10:23:52.446,5 Jun 2027 10:28:34.014,281.568
47,6 Jun 2027 04:11:11.698,6 Jun 2027 04:14:41.256,209.558
48,6 Jun 2027 05:46:16.581,6 Jun 2027 05:53:04.431,407.850
49,6 Jun 2027 07:22:38.302,6 Jun 2027 07:28:58.802,380.500
