Acces,Start Time (UTCG),Stop Time (UTCG),Duration (sec)
1,1 Jun 2027 00:55:56.111,1 Jun 2027 01:07:42.499,706.388
2,1 Jun 2027 02:31:57.199,1 Jun 2027 02:44:52.942,775.744
3,1 Jun 2027 04:07:52.285,1 Jun 2027 04:20:27.990,755.705
4,1 Jun 2027 05:43:27.679,1 Jun 2027 05:55:00.130,692.451
5,1 Jun 2027 07:18:27.757,1 Jun 2027 07:29:14.747,646.990
6,1 Jun 2027 08:52:50.335,1 Jun 2027 09:03:56.480,666.144
7,1 Jun 2027 10:27:08.377,1 Jun 2027 10:39:17.922,729.545
8,1 Jun 2027 12:02:10.708,1 Jun 2027 12:15:06.106,775.398
9,1 Jun 2027 13:38:35.148,1 Jun 2027 13:51:06.109,750.960
10,1 Jun 2027 15:16:51.225,1 Jun 2027 15:27:04.092,612.867
11,1 Jun 2027 16:57:53.605,1 Jun 2027 17:02:16.946,263.341
12,1 Jun 2027 23:32:05.700,1 Jun 2027 23:41:00.629,534.929
13,2 Jun 2027 01:07:58.321,2 Jun 2027 01:19:59.833,721.513
14,2 Jun 2027 02:43:59.379,2 Jun 2027 02:56:56.666,777.287
15,2 Jun 2027 04:19:52.779,2 Jun 2027 04:32:21.768,748.989
16,2 Jun 2027 05:55:24.560,2 Jun 2027 06:06:48.924,684.363
17,2 Jun 2027 07:30:19.406,2 Jun 2027 07:41:04.920,645.514
18,2 Jun 2027 09:04:38.889,2 Jun 2027 09:15:51.776,672.887
19,2 Jun 2027 10:38:59.918,2 Jun 2027 10:51:17.506,737.588
20,2 Jun 2027 12:14:10.836,2 Jun 2027 12:27:07.922,777.085
21,2 Jun 2027 13:50:47.754,2 Jun 2027 14:03:08.501,740.746
22,2 Jun 2027 15:29:20.326,2 Jun 2027 15:39:04.787,584.461
23,2 Jun 2027 17:11:03.783,2 Jun 2027 17:13:52.119,168.336
24,2 Jun 2027 22:09:48.301,2 Jun 2027 22:11:11.879,83.578
25,2 Jun 2027 23:44:05.450,2 Jun 2027 23:53:33.690,568.240
26,3 Jun 2027 01:20:00.632,3 Jun 2027 01:32:15.251,734.619
27,3 Jun 2027 02:56:01.430,3 Jun 2027 03:08:58.930,777.500
28,3 Jun 2027 04:31:52.942,3 Jun 2027 04:44:14.600,741.658
29,3 Jun 2027 06:07:20.829,3 Jun 2027 06:18:37.541,676.712
30,3 Jun 2027 07:42:10.432,3 Jun 2027 07:52:55.639,645.207
31,3 Jun 2027 09:16:27.450,3 Jun 2027 09:27:47.718,680.268
32,3 Jun 2027 10:50:52.281,3 Jun 2027 11:03:17.475,745.194
33,3 Jun 2027 12:26:12.341,3 Jun 2027 12:39:09.906,777.565
34,3 Jun 2027 14:03:02.179,3 Jun 2027 14:15:10.846,728.667
35,3 Jun 2027 15:41:51.978,3 Jun 2027 15:51:04.898,552.920
36,3 Jun 2027 22:21:04.154,3 Jun 2027 22:24:42.367,218.212
37,3 Jun 2027 23:56:05.872,4 Jun 2027 00:06:04.105,598.233
38,4 Jun 2027 01:32:03.009,4 Jun 2027 01:44:28.804,745.795
39,4 Jun 2027 03:08:03.341,4 Jun 2027 03:20:59.773,776.432
40,4 Jun 2027 04:43:52.724,4 Jun 2027 04:56:06.569,733.846
41,4 Jun 2027 06:19:16.457,4 Jun 2027 06:30:26.089,669.631
42,4 Jun 2027 07:54:00.874,4 Jun 2027 08:04:46.959,646.085
43,4 Jun 2027 09:28:16.134,4 Jun 2027 09:39:44.283,688.150
44,4 Jun 2027 11:02:45.548,4 Jun 2027 11:15:17.796,752.248
45,4 Jun 2027 12:38:15.291,4 Jun 2027 12:51:12.015,776.724
46,4 Jun 2027 14:15:18.501,4 Jun 2027 14:27:13.109,714.608
47,4 Jun 2027 15:54:26.364,4 Jun 2027 16:03:04.253,517.889
48,4 Jun 2027 22:32:46.496,4 Jun 2027 22:37:44.488,297.992
49,5 Jun 2027 00:08:06.803,5 Jun 2027 00:18:32.054,625.251
50,5 Jun 2027 01:44:05.419,5 Jun 2027 01:56:40.560,755.141
51,5 Jun 2027 03:20:05.072,5 Jun 2027 03:32:59.271,774.199
52,5 Jun 2027 04:55:52.108,5 Jun 2027 05:07:57.759,725.650
53,5 Jun 2027 06:31:11.431,5 Jun 2027 06:42:14.672,663.241
54,5 Jun 2027 08:05:50.799,5 Jun 2027 08:16:38.919,648.121
55,5 Jun 2027 09:40:05.040,5 Jun 2027 09:51:41.442,696.401
56,5 Jun 2027 11:14:39.803,5 Jun 2027 11:27:18.449,758.647
57,5 Jun 2027 12:50:19.733,5 Jun 2027 13:03:14.238,774.505
58,5 Jun 2027 14:27:36.775,5 Jun 2027 14:39:15.253,698.478
59,5 Jun 2027 16:07:03.751,5 Jun 2027 16:15:02.600,478.849
60,5 Jun 2027 22:44:36.411,5 Jun 2027 22:50:37.112,360.701
61,6 Jun 2027 00:20:08.134,6 Jun 2027 00:30:57.650,649.517
