Acces,Start Time (UTCG),Stop Time (UTCG),Duration (sec)
1,1 Jun 2027 00:23:18.204,1 Jun 2027 00:33:18.954,600.750
2,1 Jun 2027 01:59:15.626,1 Jun 2027 02:11:42.327,746.701
3,1 Jun 2027 03:35:16.017,1 Jun 2027 03:48:12.319,776.302
4,1 Jun 2027 05:11:05.331,1 Jun 2027 05:23:18.417,733.086
5,1 Jun 2027 06:46:28.817,1 Jun 2027 06:57:37.658,668.841
6,1 Jun 2027 08:21:12.874,1 Jun 2027 08:31:58.729,645.856
7,1 Jun 2027 09:55:27.985,1 Jun 2027 10:06:56.474,688.489
8,1 Jun 2027 11:29:57.706,1 Jun 2027 11:42:30.331,752.625
9,1 Jun 2027 13:05:28.106,1 Jun 2027 13:18:24.760,776.653
10,1 Jun 2027 14:42:32.235,1 Jun 2027 14:54:25.974,713.739
11,1 Jun 2027 16:21:41.286,1 Jun 2027 16:30:17.083,515.797
12,1 Jun 2027 22:59:57.411,1 Jun 2027 23:05:01.833,304.422
13,2 Jun 2027 00:35:19.229,2 Jun 2027 00:45:46.756,627.527
14,2 Jun 2027 02:11:18.086,2 Jun 2027 02:23:53.983,755.897
15,2 Jun 2027 03:47:17.786,2 Jun 2027 04:00:11.734,773.948
16,2 Jun 2027 05:23:04.716,2 Jun 2027 05:35:09.574,724.858
17,2 Jun 2027 06:58:23.776,2 Jun 2027 07:09:26.263,662.487
18,2 Jun 2027 08:33:02.783,2 Jun 2027 08:43:50.763,647.980
19,2 Jun 2027 10:07:16.932,2 Jun 2027 10:18:53.712,696.780
20,2 Jun 2027 11:41:52.048,2 Jun 2027 11:54:31.046,758.998
21,2 Jun 2027 13:17:32.691,2 Jun 2027 13:30:27.036,774.345
22,2 Jun 2027 14:54:50.693,2 Jun 2027 15:06:28.156,697.463
23,2 Jun 2027 16:34:18.917,2 Jun 2027 16:42:15.421,476.504
24,2 Jun 2027 23:11:47.865,2 Jun 2027 23:17:53.870,366.005
25,3 Jun 2027 00:47:20.642,3 Jun 2027 00:58:12.216,651.574
26,3 Jun 2027 02:23:20.550,3 Jun 2027 02:36:03.901,763.351
27,3 Jun 2027 03:59:19.349,3 Jun 2027 04:12:09.864,770.516
28,3 Jun 2027 05:35:03.664,3 Jun 2027 05:47:00.051,716.387
29,3 Jun 2027 07:10:18.054,3 Jun 2027 07:21:15.026,656.972
30,3 Jun 2027 08:44:52.245,3 Jun 2027 08:55:43.470,651.224
31,3 Jun 2027 10:19:06.223,3 Jun 2027 10:30:51.510,705.286
32,3 Jun 2027 11:53:47.460,3 Jun 2027 12:06:32.052,764.591
33,3 Jun 2027 13:29:38.827,3 Jun 2027 13:42:29.396,770.569
34,3 Jun 2027 15:07:11.180,3 Jun 2027 15:18:30.170,678.990
35,3 Jun 2027 16:46:59.954,3 Jun 2027 16:54:12.350,432.396
36,3 Jun 2027 23:23:41.994,3 Jun 2027 23:30:40.269,418.274
37,4 Jun 2027 00:59:22.368,4 Jun 2027 01:10:35.455,673.086
38,4 Jun 2027 02:35:22.981,4 Jun 2027 02:48:12.137,769.156
39,4 Jun 2027 04:11:20.688,4 Jun 2027 04:24:06.767,766.079
40,4 Jun 2027 05:47:02.128,4 Jun 2027 05:58:49.949,707.821
41,4 Jun 2027 07:22:11.644,4 Jun 2027 07:33:04.032,652.389
42,4 Jun 2027 08:56:41.340,4 Jun 2027 09:07:36.866,655.526
43,4 Jun 2027 10:30:55.964,4 Jun 2027 10:42:49.832,713.867
44,4 Jun 2027 12:05:44.012,4 Jun 2027 12:18:33.316,769.304
45,4 Jun 2027 13:41:46.577,4 Jun 2027 13:54:31.814,765.237
46,4 Jun 2027 15:19:33.780,4 Jun 2027 15:30:31.960,658.180
