Acces,Start Time (UTCG),Stop Time (UTCG),Duration (sec)
1,1 Jun 2027 00:24:56.057,1 Jun 2027 00:37:50.739,774.682
2,1 Jun 2027 02:00:42.702,1 Jun 2027 02:12:50.547,727.845
3,1 Jun 2027 03:36:02.020,1 Jun 2027 03:47:08.155,666.135
4,1 Jun 2027 05:10:41.823,1 Jun 2027 05:21:32.171,650.348
5,1 Jun 2027 06:44:56.497,1 Jun 2027 06:56:33.827,697.330
6,1 Jun 2027 08:19:31.152,1 Jun 2027 08:32:09.899,758.747
7,1 Jun 2027 09:55:10.466,1 Jun 2027 10:08:04.838,774.372
8,1 Jun 2027 11:32:26.654,1 Jun 2027 11:44:04.969,698.314
9,1 Jun 2027 13:11:53.121,1 Jun 2027 13:19:50.983,477.862
10,1 Jun 2027 19:49:32.859,1 Jun 2027 19:55:18.791,345.932
11,1 Jun 2027 21:25:00.581,1 Jun 2027 21:35:44.873,644.291
12,1 Jun 2027 23:00:59.128,1 Jun 2027 23:13:40.247,761.119
13,2 Jun 2027 00:36:57.268,2 Jun 2027 00:49:48.893,771.626
14,2 Jun 2027 02:12:41.375,2 Jun 2027 02:24:40.995,719.620
15,2 Jun 2027 03:47:56.142,2 Jun 2027 03:58:56.720,660.578
16,2 Jun 2027 05:22:31.181,2 Jun 2027 05:33:24.504,653.323
17,2 Jun 2027 06:56:45.577,2 Jun 2027 07:08:31.186,705.609
18,2 Jun 2027 08:31:26.184,2 Jun 2027 08:44:10.473,764.288
19,2 Jun 2027 10:07:16.064,2 Jun 2027 10:20:06.776,770.712
20,2 Jun 2027 11:44:46.467,2 Jun 2027 11:56:06.558,680.091
21,2 Jun 2027 13:24:33.422,2 Jun 2027 13:31:47.442,434.019
22,2 Jun 2027 20:01:25.337,2 Jun 2027 20:08:06.358,401.021
23,2 Jun 2027 21:37:01.768,2 Jun 2027 21:48:08.221,666.453
24,2 Jun 2027 23:13:01.149,2 Jun 2027 23:25:48.528,767.379
25,3 Jun 2027 00:48:58.265,3 Jun 2027 01:01:45.826,767.561
26,3 Jun 2027 02:24:39.582,3 Jun 2027 02:36:30.852,711.270
27,3 Jun 2027 03:59:49.589,3 Jun 2027 04:10:45.512,655.923
28,3 Jun 2027 05:34:20.169,3 Jun 2027 05:45:17.498,657.328
29,3 Jun 2027 07:08:35.086,3 Jun 2027 07:20:29.064,713.978
30,3 Jun 2027 08:43:22.327,3 Jun 2027 08:56:11.305,768.979
31,3 Jun 2027 10:19:23.245,3 Jun 2027 10:32:08.773,765.528
32,3 Jun 2027 11:57:08.363,3 Jun 2027 12:08:07.922,659.558
33,3 Jun 2027 13:37:17.719,3 Jun 2027 13:43:41.860,384.141
34,3 Jun 2027 20:13:20.519,3 Jun 2027 20:20:49.260,448.741
35,3 Jun 2027 21:49:03.217,3 Jun 2027 22:00:29.435,686.218
36,3 Jun 2027 23:25:03.131,3 Jun 2027 23:37:55.189,772.057
37,4 Jun 2027 01:00:59.020,4 Jun 2027 01:13:41.603,762.583
38,4 Jun 2027 02:36:37.293,4 Jun 2027 02:48:20.220,702.927
39,4 Jun 2027 04:11:42.363,4 Jun 2027 04:22:34.617,652.254
40,4 Jun 2027 05:46:08.879,4 Jun 2027 05:57:11.167,662.288
41,4 Jun 2027 07:20:25.121,4 Jun 2027 07:32:27.426,722.305
42,4 Jun 2027 08:55:19.646,4 Jun 2027 09:08:12.380,772.734
43,4 Jun 2027 10:31:32.067,4 Jun 2027 10:44:10.807,758.741
44,4 Jun 2027 12:09:32.428,4 Jun 2027 12:20:08.998,636.570
45,4 Jun 2027 13:50:07.121,4 Jun 2027 13:55:33.125,326.004
46,4 Jun 2027 20:25:17.489,4 Jun 2027 20:33:28.408,490.919
47,4 Jun 2027 22:01:04.865,4 Jun 2027 22:12:48.590,703.724
48,4 Jun 2027 23:37:05.049,4 Jun 2027 23:50:00.291,775.242
49,5 Jun 2027 01:12:59.503,5 Jun 2027 01:25:36.294,756.791
50,5 Jun 2027 02:48:34.472,5 Jun 2027 03:00:09.191,694.719
51,5 Jun 2027 04:23:34.479,5 Jun 2027 04:34:24.119,649.640
52,5 Jun 2027 05:57:57.391,5 Jun 2027 06:09:05.508,668.117
53,5 Jun 2027 07:32:15.778,5 Jun 2027 07:44:26.242,730.464
54,5 Jun 2027 09:07:18.212,5 Jun 2027 09:20:13.654,775.442
55,5 Jun 2027 10:43:42.572,5 Jun 2027 10:56:12.840,750.268
56,5 Jun 2027 12:21:58.773,5 Jun 2027 12:32:09.711,610.938
57,5 Jun 2027 14:03:04.054,5 Jun 2027 14:07:18.779,254.725
58,5 Jun 2027 20:37:15.730,5 Jun 2027 20:46:04.322,528.592
59,5 Jun 2027 22:13:06.674,5 Jun 2027 22:25:05.759,719.085
60,5 Jun 2027 23:49:06.871,6 Jun 2027 00:02:03.876,777.005
61,6 Jun 2027 01:24:59.680,6 Jun 2027 01:37:29.974,750.295
62,6 Jun 2027 03:00:31.087,6 Jun 2027 03:11:57.871,686.783
63,6 Jun 2027 04:35:25.954,6 Jun 2027 04:46:14.085,648.130
64,6 Jun 2027 06:09:45.811,6 Jun 2027 06:21:00.497,674.686
65,6 Jun 2027 07:44:07.153,6 Jun 2027 07:56:25.476,738.323
66,6 Jun 2027 09:19:18.076,6 Jun 2027 09:32:15.114,777.038
67,6 Jun 2027 10:55:54.833,6 Jun 2027 11:08:14.856,740.024
68,6 Jun 2027 12:34:27.511,6 Jun 2027 12:44:09.958,582.447
69,6 Jun 2027 14:16:16.528,6 Jun 2027 14:18:50.782,154.254
70,6 Jun 2027 20:49:14.907,6 Jun 2027 20:58:37.337,562.430
71,6 Jun 2027 22:25:08.586,6 Jun 2027 22:37:21.026,732.440
72,7 Jun 2027 00:01:08.573,7 Jun 2027 00:14:06.014,777.441
73,7 Jun 2027 01:36:59.529,7 Jun 2027 01:49:22.708,743.179
74,7 Jun 2027 03:12:27.113,7 Jun 2027 03:23:46.374,679.261
75,7 Jun 2027 04:47:16.820,7 Jun 2027 04:58:04.587,647.767
76,7 Jun 2027 06:21:34.249,7 Jun 2027 06:32:56.127,681.878
77,7 Jun 2027 07:55:59.323,7 Jun 2027 08:08:25.094,745.771
78,7 Jun 2027 09:31:19.298,7 Jun 2027 09:44:16.730,777.432
79,7 Jun 2027 11:08:08.897,7 Jun 2027 11:20:16.821,727.924
80,7 Jun 2027 12:46:58.788,7 Jun 2027 12:56:09.603,550.815
81,7 Jun 2027 19:26:21.211,7 Jun 2027 19:29:36.919,195.708
82,7 Jun 2027 21:01:14.795,7 Jun 2027 21:11:07.692,592.898
83,7 Jun 2027 22:37:10.571,7 Jun 2027 22:49:34.438,743.867
84,8 Jun 2027 00:13:10.140,8 Jun 2027 00:26:06.746,776.606
85,8 Jun 2027 01:48:59.008,8 Jun 2027 02:01:14.594,735.586
86,8 Jun 2027 03:24:22.507,8 Jun 2027 03:35:34.792,672.285
87,8 Jun 2027 04:59:07.124,8 Jun 2027 05:09:55.664,648.541
88,8 Jun 2027 06:33:22.793,8 Jun 2027 06:44:52.363,689.570
89,8 Jun 2027 08:07:52.387,8 Jun 2027 08:20:25.068,752.680
