Acces,Start Time (UTCG),Stop Time (UTCG),Duration (sec)
1,1 Jun 2027 01:14:51.507,1 Jun 2027 01:27:46.393,774.886
2,1 Jun 2027 02:50:38.573,1 Jun 2027 03:02:46.871,728.298
3,1 Jun 2027 04:25:58.463,1 Jun 2027 04:37:04.579,666.117
4,1 Jun 2027 06:00:38.772,1 Jun 2027 06:11:28.208,649.436
5,1 Jun 2027 07:34:53.416,1 Jun 2027 07:46:29.446,696.030
6,1 Jun 2027 09:09:27.393,1 Jun 2027 09:22:05.337,757.945
7,1 Jun 2027 10:45:05.554,1 Jun 2027 10:58:00.322,774.769
8,1 Jun 2027 12:22:20.185,1 Jun 2027 12:34:00.720,700.535
9,1 Jun 2027 14:01:44.282,1 Jun 2027 14:09:47.647,483.365
10,1 Jun 2027 20:39:28.150,1 Jun 2027 20:45:10.541,342.391
11,1 Jun 2027 22:14:55.668,1 Jun 2027 22:25:38.393,642.725
12,1 Jun 2027 23:50:54.405,2 Jun 2027 00:03:35.064,760.660
13,2 Jun 2027 01:26:52.834,2 Jun 2027 01:39:44.716,771.881
14,2 Jun 2027 03:02:37.370,2 Jun 2027 03:14:37.413,720.043
15,2 Jun 2027 04:37:52.715,2 Jun 2027 04:48:53.173,660.458
16,2 Jun 2027 06:12:28.214,2 Jun 2027 06:23:20.538,652.324
17,2 Jun 2027 07:46:42.496,2 Jun 2027 07:58:26.833,704.337
18,2 Jun 2027 09:21:22.359,2 Jun 2027 09:34:05.979,763.621
19,2 Jun 2027 10:57:11.056,2 Jun 2027 11:10:02.351,771.294
20,2 Jun 2027 12:34:39.870,2 Jun 2027 12:46:02.435,682.565
21,2 Jun 2027 14:14:24.248,2 Jun 2027 14:21:44.449,440.201
22,2 Jun 2027 20:51:20.563,2 Jun 2027 20:57:58.560,397.997
23,2 Jun 2027 22:26:56.945,2 Jun 2027 22:38:02.028,665.084
24,3 Jun 2027 00:02:56.527,3 Jun 2027 00:15:43.566,767.039
25,3 Jun 2027 01:38:53.946,3 Jun 2027 01:51:41.812,767.866
26,3 Jun 2027 03:14:35.709,3 Jun 2027 03:26:27.359,711.650
27,3 Jun 2027 04:49:46.294,3 Jun 2027 05:00:41.975,655.682
28,3 Jun 2027 06:24:17.276,3 Jun 2027 06:35:13.530,656.254
29,3 Jun 2027 07:58:31.994,3 Jun 2027 08:10:24.746,712.753
30,3 Jun 2027 09:33:18.436,3 Jun 2027 09:46:06.880,768.444
31,3 Jun 2027 11:09:18.144,3 Jun 2027 11:22:04.441,766.298
32,3 Jun 2027 12:47:01.632,3 Jun 2027 12:58:03.936,662.304
33,3 Jun 2027 14:27:08.107,3 Jun 2027 14:33:39.322,391.215
34,3 Jun 2027 21:03:15.753,3 Jun 2027 21:10:41.853,446.100
35,3 Jun 2027 22:38:58.485,3 Jun 2027 22:50:23.512,685.026
36,4 Jun 2027 00:14:58.614,4 Jun 2027 00:27:50.445,771.832
37,4 Jun 2027 01:50:54.820,4 Jun 2027 02:03:37.742,762.922
38,4 Jun 2027 03:26:33.551,4 Jun 2027 03:38:16.804,703.253
39,4 Jun 2027 05:01:39.192,4 Jun 2027 05:12:31.088,651.896
40,4 Jun 2027 06:36:06.047,4 Jun 2027 06:47:07.207,661.160
41,4 Jun 2027 08:10:22.009,4 Jun 2027 08:22:23.147,721.139
42,4 Jun 2027 09:45:15.688,4 Jun 2027 09:58:08.027,772.339
43,4 Jun 2027 11:21:26.872,4 Jun 2027 11:34:06.574,759.701
44,4 Jun 2027 12:59:25.561,4 Jun 2027 13:10:05.159,639.598
45,4 Jun 2027 14:39:56.870,4 Jun 2027 14:45:31.246,334.376
46,4 Jun 2027 21:15:12.761,4 Jun 2027 21:23:21.350,488.588
47,4 Jun 2027 22:51:00.225,4 Jun 2027 23:02:42.927,702.702
48,5 Jun 2027 00:27:00.636,5 Jun 2027 00:39:55.752,775.117
49,5 Jun 2027 02:02:55.419,5 Jun 2027 02:15:32.575,757.157
50,5 Jun 2027 03:38:30.862,5 Jun 2027 03:50:05.842,694.980
51,5 Jun 2027 05:13:31.429,5 Jun 2027 05:24:20.594,649.165
52,5 Jun 2027 06:47:54.611,5 Jun 2027 06:59:01.551,666.940
53,5 Jun 2027 08:22:12.639,5 Jun 2027 08:34:22.008,729.369
54,5 Jun 2027 09:57:14.184,5 Jun 2027 10:10:09.376,775.193
55,5 Jun 2027 11:33:37.284,5 Jun 2027 11:46:08.708,751.425
56,5 Jun 2027 13:11:51.751,5 Jun 2027 13:22:06.033,614.282
57,5 Jun 2027 14:52:52.683,5 Jun 2027 14:57:18.048,265.365
58,5 Jun 2027 21:27:11.061,5 Jun 2027 21:35:57.588,526.527
59,5 Jun 2027 23:03:02.125,5 Jun 2027 23:15:00.347,718.223
60,6 Jun 2027 00:39:02.565,6 Jun 2027 00:51:59.533,776.968
61,6 Jun 2027 02:14:55.715,6 Jun 2027 02:27:26.388,750.673
62,6 Jun 2027 03:50:27.609,6 Jun 2027 04:01:54.578,686.968
63,6 Jun 2027 05:25:23.018,6 Jun 2027 05:36:10.561,647.544
64,6 Jun 2027 06:59:43.070,6 Jun 2027 07:10:56.552,673.483
65,6 Jun 2027 08:34:03.982,6 Jun 2027 08:46:21.295,737.313
66,6 Jun 2027 10:09:13.979,6 Jun 2027 10:22:10.915,776.936
67,6 Jun 2027 11:45:49.448,6 Jun 2027 11:58:10.829,741.382
68,6 Jun 2027 13:24:20.332,6 Jun 2027 13:34:06.454,586.122
69,6 Jun 2027 15:06:02.046,6 Jun 2027 15:08:53.205,171.159
70,6 Jun 2027 21:39:10.308,6 Jun 2027 21:48:30.910,560.602
71,6 Jun 2027 23:15:04.136,6 Jun 2027 23:27:15.854,731.718
72,7 Jun 2027 00:51:04.378,7 Jun 2027 01:04:01.857,777.479
73,7 Jun 2027 02:26:55.685,7 Jun 2027 02:39:19.247,743.562
74,7 Jun 2027 04:02:23.766,7 Jun 2027 04:13:43.127,679.361
75,7 Jun 2027 05:37:13.989,7 Jun 2027 05:48:01.064,647.075
76,7 Jun 2027 07:11:31.537,7 Jun 2027 07:22:52.201,680.664
77,7 Jun 2027 08:45:56.114,7 Jun 2027 08:58:20.971,744.857
78,7 Jun 2027 10:21:15.131,7 Jun 2027 10:34:12.618,777.487
79,7 Jun 2027 11:58:03.418,7 Jun 2027 12:10:12.902,729.484
80,7 Jun 2027 13:36:51.437,7 Jun 2027 13:46:06.291,554.854
81,7 Jun 2027 20:16:17.555,7 Jun 2027 20:19:28.521,190.966
82,7 Jun 2027 21:51:10.274,7 Jun 2027 22:01:01.552,591.279
83,7 Jun 2027 23:27:06.222,7 Jun 2027 23:39:29.497,743.275
84,8 Jun 2027 01:03:06.049,8 Jun 2027 01:16:02.765,776.716
85,8 Jun 2027 02:38:55.285,8 Jun 2027 02:51:11.240,735.955
86,8 Jun 2027 04:14:19.291,8 Jun 2027 04:25:31.586,672.295
87,8 Jun 2027 05:49:04.387,8 Jun 2027 05:59:52.143,647.757
88,8 Jun 2027 07:23:20.104,8 Jun 2027 07:34:48.464,688.359
89,8 Jun 2027 08:57:49.132,8 Jun 2027 09:10:20.996,751.864
90,8 Jun 2027 10:33:17.708,8 Jun 2027 10:46:14.447,776.739
91,8 Jun 2027 12:10:19.261,8 Jun 2027 12:22:14.890,715.629
