Acces,Start Time (UTCG),Stop Time (UTCG),Duration (sec)
1,1 Jun 2027 00:38:02.063,1 Jun 2027 00:50:55.313,773.249
2,1 Jun 2027 02:13:56.940,1 Jun 2027 02:26:34.525,757.585
3,1 Jun 2027 03:49:34.359,1 Jun 2027 04:01:02.858,688.499
4,1 Jun 2027 05:24:36.098,1 Jun 2027 05:35:07.545,631.447
5,1 Jun 2027 06:58:54.467,1 Jun 2027 07:09:39.530,645.063
6,1 Jun 2027 08:33:01.004,1 Jun 2027 08:44:55.553,714.548
7,1 Jun 2027 10:07:49.195,1 Jun 2027 10:20:40.846,771.651
8,1 Jun 2027 11:44:00.755,1 Jun 2027 11:56:38.168,757.412
9,1 Jun 2027 13:22:08.190,1 Jun 2027 13:32:31.617,623.427
10,1 Jun 2027 15:03:19.268,1 Jun 2027 15:07:27.520,248.252
11,1 Jun 2027 21:38:27.131,1 Jun 2027 21:46:23.122,475.990
12,1 Jun 2027 23:14:06.051,1 Jun 2027 23:25:50.725,704.674
13,2 Jun 2027 00:50:03.685,2 Jun 2027 01:02:59.636,775.950
14,2 Jun 2027 02:25:57.244,2 Jun 2027 02:38:27.961,750.717
15,2 Jun 2027 04:01:31.242,2 Jun 2027 04:12:50.404,679.161
16,2 Jun 2027 05:36:27.380,2 Jun 2027 05:46:56.062,628.682
17,2 Jun 2027 07:10:41.663,2 Jun 2027 07:21:33.593,651.930
18,2 Jun 2027 08:44:50.545,2 Jun 2027 08:56:54.341,723.797
19,2 Jun 2027 10:19:47.225,2 Jun 2027 10:32:41.994,774.769
20,2 Jun 2027 11:56:11.496,2 Jun 2027 12:08:39.781,748.286
21,2 Jun 2027 13:34:36.178,2 Jun 2027 13:44:31.067,594.889
22,2 Jun 2027 15:16:41.426,2 Jun 2027 15:18:49.194,127.769
23,2 Jun 2027 21:50:23.388,2 Jun 2027 21:59:00.929,517.542
24,2 Jun 2027 23:26:07.261,2 Jun 2027 23:38:07.774,720.513
25,3 Jun 2027 01:02:05.236,3 Jun 2027 01:15:02.381,777.145
26,3 Jun 2027 02:37:57.248,3 Jun 2027 02:50:20.343,743.095
27,3 Jun 2027 04:13:27.514,3 Jun 2027 04:24:37.675,670.161
28,3 Jun 2027 05:48:17.938,3 Jun 2027 05:58:45.135,627.196
29,3 Jun 2027 07:22:28.744,3 Jun 2027 07:33:28.377,659.633
30,3 Jun 2027 08:56:40.851,3 Jun 2027 09:08:53.546,732.695
31,3 Jun 2027 10:31:46.643,3 Jun 2027 10:44:43.292,776.649
32,3 Jun 2027 12:08:24.100,3 Jun 2027 12:20:41.314,737.214
33,3 Jun 2027 13:47:06.885,3 Jun 2027 13:56:29.820,562.935
34,3 Jun 2027 22:02:20.951,3 Jun 2027 22:11:35.368,554.417
35,3 Jun 2027 23:38:08.646,3 Jun 2027 23:50:22.803,734.157
36,4 Jun 2027 01:14:06.693,4 Jun 2027 01:27:03.613,776.920
37,4 Jun 2027 02:49:56.923,4 Jun 2027 03:02:11.750,734.827
38,4 Jun 2027 04:25:23.144,4 Jun 2027 04:36:24.792,661.648
39,4 Jun 2027 06:00:07.806,4 Jun 2027 06:10:34.841,627.034
40,4 Jun 2027 07:34:15.840,4 Jun 2027 07:45:23.842,668.002
41,4 Jun 2027 09:08:32.029,4 Jun 2027 09:20:53.129,741.101
42,4 Jun 2027 10:43:47.499,4 Jun 2027 10:56:44.724,777.225
43,4 Jun 2027 12:20:38.632,4 Jun 2027 12:32:42.733,724.101
44,4 Jun 2027 13:59:40.547,4 Jun 2027 14:08:27.649,527.102
45,4 Jun 2027 20:40:23.731,4 Jun 2027 20:41:35.104,71.373
46,4 Jun 2027 22:14:19.501,4 Jun 2027 22:24:06.782,587.282
47,4 Jun 2027 23:50:10.161,5 Jun 2027 00:02:35.879,745.718
48,5 Jun 2027 01:26:08.028,5 Jun 2027 01:39:03.376,775.348
49,5 Jun 2027 03:01:56.221,5 Jun 2027 03:14:02.270,726.049
50,5 Jun 2027 04:37:18.091,5 Jun 2027 04:48:11.874,653.782
51,5 Jun 2027 06:11:57.032,5 Jun 2027 06:22:25.226,628.194
52,5 Jun 2027 07:46:03.063,5 Jun 2027 07:57:19.960,676.896
53,5 Jun 2027 09:20:24.160,5 Jun 2027 09:32:53.053,748.893
54,5 Jun 2027 10:55:49.865,5 Jun 2027 11:08:46.249,776.384
55,5 Jun 2027 12:32:55.177,5 Jun 2027 12:44:43.991,708.814
56,5 Jun 2027 14:12:17.475,5 Jun 2027 14:20:24.265,486.790
57,5 Jun 2027 20:51:29.384,5 Jun 2027 20:55:13.783,224.399
58,5 Jun 2027 22:26:18.798,5 Jun 2027 22:36:35.429,616.631
59,6 Jun 2027 00:02:11.756,6 Jun 2027 00:14:47.078,755.322
60,6 Jun 2027 01:38:09.210,6 Jun 2027 01:51:01.749,772.539
61,6 Jun 2027 03:13:55.119,6 Jun 2027 03:25:51.992,716.873
62,6 Jun 2027 04:49:12.335,6 Jun 2027 04:59:59.027,646.692
63,6 Jun 2027 06:23:45.678,6 Jun 2027 06:34:16.329,630.651
64,6 Jun 2027 07:57:50.529,6 Jun 2027 08:09:16.691,686.163
65,6 Jun 2027 09:32:17.333,6 Jun 2027 09:44:53.283,755.950
66,6 Jun 2027 11:07:53.787,6 Jun 2027 11:20:47.854,774.067
67,6 Jun 2027 12:45:13.803,6 Jun 2027 12:56:45.041,691.238
68,6 Jun 2027 14:24:58.151,6 Jun 2027 14:32:19.206,441.056
69,6 Jun 2027 21:03:08.147,6 Jun 2027 21:08:17.321,309.174
70,6 Jun 2027 22:38:18.675,6 Jun 2027 22:49:01.493,642.817
