Acces,Start Time (UTCG),Stop Time (UTCG),Duration (sec)
1,1 Jun 2027 03:47:48.833,1 Jun 2027 03:53:35.854,347.021
2,1 Jun 2027 03:53:44.116,1 Jun 2027 03:53:54.295,10.178
3,1 Jun 2027 05:25:20.519,1 Jun 2027 05:29:51.175,270.656
4,1 Jun 2027 07:01:21.322,1 Jun 2027 07:05:32.616,251.294
5,1 Jun 2027 07:05:36.915,1 Jun 2027 07:06:17.855,40.940
6,2 Jun 2027 03:59:32.258,2 Jun 2027 04:05:55.382,383.124
7,2 Jun 2027 05:37:49.475,2 Jun 2027 05:41:33.065,223.590
8,2 Jun 2027 07:13:10.591,2 Jun 2027 07:17:19.504,248.913
9,2 Jun 2027 07:17:39.376,2 Jun 2027 07:18:38.420,59.044
10,3 Jun 2027 04:11:52.716,3 Jun 2027 04:17:42.224,349.507
11,3 Jun 2027 04:17:43.543,3 Jun 2027 04:18:09.076,25.533
12,3 Jun 2027 05:49:47.301,3 Jun 2027 05:53:45.961,238.660
13,3 Jun 2027 07:22:53.462,3 Jun 2027 07:29:17.413,383.951
14,3 Jun 2027 07:29:55.081,3 Jun 2027 07:30:53.484,58.403
15,4 Jun 2027 04:23:47.597,4 Jun 2027 04:28:59.351,311.754
16,4 Jun 2027 04:29:00.338,4 Jun 2027 04:29:58.722,58.384
17,4 Jun 2027 04:30:02.723,4 Jun 2027 04:30:21.310,18.587
18,4 Jun 2027 06:01:47.343,4 Jun 2027 06:05:56.694,249.352
19,4 Jun 2027 07:35:23.667,4 Jun 2027 07:42:48.017,444.350
20,5 Jun 2027 03:00:00.000,5 Jun 2027 03:06:22.707,382.707
21,5 Jun 2027 04:35:44.341,5 Jun 2027 04:41:23.474,339.133
22,5 Jun 2027 04:41:32.457,5 Jun 2027 04:42:22.935,50.478
23,5 Jun 2027 06:13:34.561,5 Jun 2027 06:17:55.640,261.078
24,5 Jun 2027 07:49:33.341,5 Jun 2027 07:53:50.623,257.282
25,6 Jun 2027 03:11:08.722,6 Jun 2027 03:18:21.195,432.473
26,6 Jun 2027 04:48:20.899,6 Jun 2027 04:52:49.272,268.373
27,6 Jun 2027 04:52:58.935,6 Jun 2027 04:54:10.571,71.637
28,6 Jun 2027 06:25:03.848,6 Jun 2027 06:29:52.829,288.982
29,6 Jun 2027 08:00:18.813,6 Jun 2027 08:00:28.821,10.008
30,6 Jun 2027 08:02:00.836,6 Jun 2027 08:04:54.072,173.235
31,7 Jun 2027 03:23:29.494,7 Jun 2027 03:30:12.119,402.625
32,7 Jun 2027 05:00:27.421,7 Jun 2027 05:05:25.318,297.897
33,7 Jun 2027 06:37:13.057,7 Jun 2027 06:41:52.538,279.480
34,7 Jun 2027 08:15:24.679,7 Jun 2027 08:16:24.591,59.913
35,8 Jun 2027 03:35:56.878,8 Jun 2027 03:42:18.242,381.364
36,8 Jun 2027 05:13:28.954,8 Jun 2027 05:17:53.419,264.465
37,8 Jun 2027 06:49:33.179,8 Jun 2027 06:53:47.249,254.071
38,9 Jun 2027 03:48:03.877,9 Jun 2027 03:53:50.890,347.013
39,9 Jun 2027 03:53:59.295,9 Jun 2027 03:54:09.146,9.851
40,9 Jun 2027 05:25:34.784,9 Jun 2027 05:30:06.181,271.397
41,9 Jun 2027 07:01:35.866,9 Jun 2027 07:05:47.648,251.782
42,9 Jun 2027 07:05:51.866,9 Jun 2027 07:06:33.855,41.990
43,10 Jun 2027 03:59:47.072,10 Jun 2027 04:06:10.469,383.397
44,10 Jun 2027 05:38:04.635,10 Jun 2027 05:41:59.132,234.497
45,10 Jun 2027 07:12:05.533,10 Jun 2027 07:12:50.640,45.107
46,10 Jun 2027 07:13:25.096,10 Jun 2027 07:17:34.709,249.614
47,10 Jun 2027 07:17:54.691,10 Jun 2027 07:18:53.601,58.910
48,11 Jun 2027 04:12:08.642,11 Jun 2027 04:17:57.439,348.797
49,11 Jun 2027 04:17:58.805,11 Jun 2027 04:18:21.172,22.368
50,11 Jun 2027 05:50:02.213,11 Jun 2027 05:54:01.300,239.087
51,11 Jun 2027 07:23:08.940,11 Jun 2027 07:29:33.360,384.420
52,11 Jun 2027 07:30:10.751,11 Jun 2027 07:31:07.787,57.036
53,12 Jun 2027 04:23:59.341,12 Jun 2027 04:29:13.237,313.896
54,12 Jun 2027 04:29:16.056,12 Jun 2027 04:30:12.825,56.769
55,12 Jun 2027 04:30:17.340,12 Jun 2027 04:30:36.464,19.124
56,12 Jun 2027 06:02:02.228,12 Jun 2027 06:06:11.611,249.383
57,12 Jun 2027 07:35:38.664,12 Jun 2027 07:43:02.944,444.280
58,13 Jun 2027 03:00:00.000,13 Jun 2027 03:06:37.907,397.907
59,13 Jun 2027 04:35:59.924,13 Jun 2027 04:41:28.414,328.490
60,13 Jun 2027 04:41:46.913,13 Jun 2027 04:42:37.582,50.669
61,13 Jun 2027 06:13:49.346,13 Jun 2027 06:18:10.432,261.086
62,13 Jun 2027 07:49:49.133,13 Jun 2027 07:53:45.002,235.869
