Acces,Start Time (UTCG),Stop Time (UTCG),Duration (sec)
1,1 Jun 2027 00:00:01.000,1 Jun 2027 00:03:33.947,212.947
2,1 Jun 2027 01:27:25.961,1 Jun 2027 01:39:05.561,699.600
3,1 Jun 2027 03:02:05.220,1 Jun 2027 03:14:58.918,773.698
4,1 Jun 2027 04:38:39.359,1 Jun 2027 04:50:51.728,732.369
5,1 Jun 2027 06:17:58.414,1 Jun 2027 06:26:11.475,493.062
6,1 Jun 2027 14:35:06.006,1 Jun 2027 14:43:44.263,518.257
7,1 Jun 2027 16:10:30.208,1 Jun 2027 16:22:49.822,739.613
8,1 Jun 2027 17:46:23.685,1 Jun 2027 17:59:15.511,771.827
9,1 Jun 2027 19:22:16.401,1 Jun 2027 19:33:48.700,692.298
10,1 Jun 2027 20:57:45.565,1 Jun 2027 21:07:13.724,568.159
11,1 Jun 2027 22:32:15.048,1 Jun 2027 22:40:46.476,511.429
12,2 Jun 2027 00:05:39.501,2 Jun 2027 00:15:30.017,590.516
13,2 Jun 2027 01:39:12.712,2 Jun 2027 01:51:05.993,713.282
14,2 Jun 2027 03:14:04.375,2 Jun 2027 03:27:00.357,775.982
15,2 Jun 2027 04:50:55.605,2 Jun 2027 05:02:51.565,715.960
16,2 Jun 2027 06:30:43.677,2 Jun 2027 06:38:00.349,436.672
17,2 Jun 2027 14:46:59.224,2 Jun 2027 14:56:21.531,562.306
18,2 Jun 2027 16:22:30.626,2 Jun 2027 16:35:02.389,751.763
19,2 Jun 2027 17:58:25.112,2 Jun 2027 18:11:11.967,766.855
20,2 Jun 2027 19:34:16.331,2 Jun 2027 19:45:33.714,677.383
21,2 Jun 2027 21:09:40.211,2 Jun 2027 21:18:54.856,554.645
22,2 Jun 2027 22:44:00.064,2 Jun 2027 22:52:34.593,514.529
23,3 Jun 2027 00:17:20.705,3 Jun 2027 00:27:26.900,606.195
24,3 Jun 2027 01:51:00.733,3 Jun 2027 02:03:06.694,725.961
25,3 Jun 2027 03:26:05.400,3 Jun 2027 03:39:01.755,776.356
26,3 Jun 2027 05:03:14.458,3 Jun 2027 05:14:50.897,696.439
27,3 Jun 2027 06:43:36.338,3 Jun 2027 06:49:44.297,367.959
28,3 Jun 2027 14:58:54.305,3 Jun 2027 15:08:54.579,600.275
29,3 Jun 2027 16:34:31.338,3 Jun 2027 16:47:12.653,761.315
30,3 Jun 2027 18:10:26.493,3 Jun 2027 18:23:06.722,760.229
31,3 Jun 2027 19:46:15.854,3 Jun 2027 19:57:17.719,661.864
32,3 Jun 2027 21:21:33.814,3 Jun 2027 21:30:36.291,542.477
33,3 Jun 2027 22:55:44.005,3 Jun 2027 23:04:24.000,519.995
34,4 Jun 2027 00:29:02.261,4 Jun 2027 00:39:24.512,622.250
35,4 Jun 2027 02:02:50.128,4 Jun 2027 02:15:07.613,737.485
36,4 Jun 2027 03:38:08.369,4 Jun 2027 03:51:03.071,774.702
37,4 Jun 2027 05:15:36.078,4 Jun 2027 05:26:49.613,673.536
38,4 Jun 2027 06:56:40.643,4 Jun 2027 07:01:19.119,278.476
39,4 Jun 2027 15:10:50.765,4 Jun 2027 15:21:23.936,633.171
40,4 Jun 2027 16:46:32.288,4 Jun 2027 16:59:20.706,768.419
41,4 Jun 2027 18:22:27.788,4 Jun 2027 18:34:59.836,752.048
42,4 Jun 2027 19:58:14.914,4 Jun 2027 20:09:00.841,645.927
43,4 Jun 2027 21:33:26.282,4 Jun 2027 21:42:18.228,531.946
44,4 Jun 2027 23:07:27.009,4 Jun 2027 23:16:14.693,527.685
45,5 Jun 2027 00:40:44.338,5 Jun 2027 00:51:22.764,638.426
46,5 Jun 2027 02:14:40.974,5 Jun 2027 02:27:08.720,747.746
47,5 Jun 2027 03:50:13.342,5 Jun 2027 04:03:04.271,770.930
48,5 Jun 2027 05:28:00.648,5 Jun 2027 05:38:47.563,646.915
49,5 Jun 2027 07:10:14.496,5 Jun 2027 07:12:26.958,132.462
50,5 Jun 2027 13:48:35.969,5 Jun 2027 13:52:19.352,223.383
51,5 Jun 2027 15:22:48.304,5 Jun 2027 15:33:49.957,661.653
52,5 Jun 2027 16:58:33.422,5 Jun 2027 17:11:26.646,773.224
53,5 Jun 2027 18:34:28.962,5 Jun 2027 18:46:51.385,742.424
54,5 Jun 2027 20:10:13.439,5 Jun 2027 20:20:43.215,629.776
55,5 Jun 2027 21:45:17.542,5 Jun 2027 21:54:00.856,523.314
56,5 Jun 2027 23:19:09.242,5 Jun 2027 23:28:06.616,537.374
57,6 Jun 2027 00:52:27.091,6 Jun 2027 01:03:21.588,654.497
58,6 Jun 2027 02:26:33.350,6 Jun 2027 02:39:09.959,756.608
59,6 Jun 2027 04:02:20.402,6 Jun 2027 04:15:05.313,764.911
60,6 Jun 2027 05:40:28.417,6 Jun 2027 05:50:44.555,616.139
61,6 Jun 2027 14:00:02.908,6 Jun 2027 14:05:32.726,329.818
62,6 Jun 2027 15:34:46.690,6 Jun 2027 15:46:12.915,686.225
63,6 Jun 2027 17:10:34.689,6 Jun 2027 17:23:30.537,775.848
64,6 Jun 2027 18:46:29.971,6 Jun 2027 18:58:41.442,731.471
65,6 Jun 2027 20:22:11.358,6 Jun 2027 20:32:25.001,613.643
