Acces,Start Time (UTCG),Stop Time (UTCG),Duration (sec)
1,1 Jun 2027 00:26:13.158,1 Jun 2027 00:38:51.544,758.387
2,1 Jun 2027 02:02:03.363,1 Jun 2027 02:14:46.582,763.219
3,1 Jun 2027 03:40:15.904,1 Jun 2027 03:50:24.552,608.649
4,1 Jun 2027 11:59:40.666,1 Jun 2027 12:05:25.274,344.607
5,1 Jun 2027 13:34:27.963,1 Jun 2027 13:45:58.132,690.169
6,1 Jun 2027 15:10:16.184,1 Jun 2027 15:23:12.246,776.062
7,1 Jun 2027 16:46:11.156,1 Jun 2027 16:58:20.619,729.462
8,1 Jun 2027 18:21:51.642,1 Jun 2027 18:32:02.855,611.213
9,1 Jun 2027 19:56:46.008,1 Jun 2027 20:05:22.920,516.912
10,1 Jun 2027 21:30:27.881,1 Jun 2027 21:39:40.135,552.254
11,1 Jun 2027 23:03:48.436,1 Jun 2027 23:15:02.272,673.836
12,2 Jun 2027 00:38:07.428,2 Jun 2027 00:50:52.806,765.378
13,2 Jun 2027 02:14:12.963,2 Jun 2027 02:26:47.259,754.297
14,2 Jun 2027 03:52:47.871,2 Jun 2027 04:02:19.900,572.029
15,2 Jun 2027 12:11:22.486,2 Jun 2027 12:18:20.525,418.039
16,2 Jun 2027 13:46:27.033,2 Jun 2027 13:58:17.632,710.598
17,2 Jun 2027 15:22:17.468,2 Jun 2027 15:35:13.723,776.256
18,2 Jun 2027 16:58:11.817,2 Jun 2027 17:10:08.973,717.156
19,2 Jun 2027 18:33:48.627,2 Jun 2027 18:43:44.129,595.502
20,2 Jun 2027 20:08:34.409,2 Jun 2027 20:17:07.610,513.200
21,2 Jun 2027 21:42:09.056,2 Jun 2027 21:51:34.432,565.376
22,2 Jun 2027 23:15:33.149,2 Jun 2027 23:27:02.006,688.857
23,3 Jun 2027 00:50:03.373,3 Jun 2027 01:02:54.122,770.748
24,3 Jun 2027 02:26:24.836,3 Jun 2027 02:38:47.651,742.815
25,3 Jun 2027 04:05:23.898,3 Jun 2027 04:14:13.519,529.621
26,3 Jun 2027 12:23:10.062,3 Jun 2027 12:31:07.539,477.477
27,3 Jun 2027 13:58:26.638,3 Jun 2027 14:10:34.490,727.852
28,3 Jun 2027 15:34:18.798,3 Jun 2027 15:47:13.322,774.525
29,3 Jun 2027 17:10:12.221,3 Jun 2027 17:21:56.036,703.814
30,3 Jun 2027 18:45:44.824,3 Jun 2027 18:55:25.178,580.354
31,3 Jun 2027 20:20:21.539,3 Jun 2027 20:28:53.448,511.909
32,3 Jun 2027 21:53:50.072,3 Jun 2027 22:03:29.708,579.636
33,3 Jun 2027 23:27:18.955,3 Jun 2027 23:39:02.092,703.137
34,4 Jun 2027 01:02:01.072,4 Jun 2027 01:14:55.466,774.393
35,4 Jun 2027 02:38:39.083,4 Jun 2027 02:50:47.698,728.615
36,4 Jun 2027 04:18:04.677,4 Jun 2027 04:26:04.765,480.088
37,4 Jun 2027 12:35:01.176,4 Jun 2027 12:43:48.570,527.394
38,4 Jun 2027 14:10:26.664,4 Jun 2027 14:22:48.857,742.194
39,4 Jun 2027 15:46:20.138,4 Jun 2027 15:59:11.104,770.966
40,4 Jun 2027 17:22:12.326,4 Jun 2027 17:33:41.893,689.568
41,4 Jun 2027 18:57:40.145,4 Jun 2027 19:07:06.189,566.044
42,4 Jun 2027 20:32:07.428,4 Jun 2027 20:40:40.511,513.083
43,4 Jun 2027 22:05:31.111,4 Jun 2027 22:15:25.868,594.757
44,4 Jun 2027 23:39:05.949,4 Jun 2027 23:51:02.486,716.537
45,5 Jun 2027 01:14:00.581,5 Jun 2027 01:26:56.796,776.215
46,5 Jun 2027 02:50:55.825,5 Jun 2027 03:02:47.321,711.495
47,5 Jun 2027 04:30:51.364,5 Jun 2027 04:37:52.550,421.186
48,5 Jun 2027 12:46:54.702,5 Jun 2027 12:56:24.805,570.104
49,5 Jun 2027 14:22:27.047,5 Jun 2027 14:35:00.843,753.796
50,5 Jun 2027 15:58:21.460,5 Jun 2027 16:11:07.139,765.680
51,5 Jun 2027 17:34:12.071,5 Jun 2027 17:45:26.654,674.583
52,5 Jun 2027 19:09:34.487,5 Jun 2027 19:18:47.355,552.868
53,5 Jun 2027 20:43:52.173,5 Jun 2027 20:52:28.854,516.681
54,5 Jun 2027 22:17:12.372,5 Jun 2027 22:27:22.821,610.449
55,5 Jun 2027 23:50:54.237,6 Jun 2027 00:03:03.140,728.903
56,6 Jun 2027 01:26:01.966,6 Jun 2027 01:38:58.083,776.117
57,6 Jun 2027 03:03:15.190,6 Jun 2027 03:14:46.416,691.226
58,6 Jun 2027 04:43:46.134,6 Jun 2027 04:49:34.722,348.588
59,6 Jun 2027 12:58:49.970,6 Jun 2027 13:08:56.954,606.983
60,6 Jun 2027 14:34:27.706,6 Jun 2027 14:47:10.554,762.848
61,6 Jun 2027 16:10:22.723,6 Jun 2027 16:23:01.487,758.764
62,6 Jun 2027 17:46:11.402,6 Jun 2027 17:57:10.444,659.041
63,6 Jun 2027 19:21:27.770,6 Jun 2027 19:30:28.874,541.104
64,6 Jun 2027 20:55:35.869,6 Jun 2027 21:04:18.478,522.609
65,6 Jun 2027 22:28:54.021,6 Jun 2027 22:39:20.482,626.461
66,7 Jun 2027 00:02:43.912,7 Jun 2027 00:15:04.002,740.090
67,7 Jun 2027 01:38:05.307,7 Jun 2027 01:50:59.273,773.967
68,7 Jun 2027 03:15:37.356,7 Jun 2027 03:26:44.870,667.514
69,7 Jun 2027 04:56:54.498,7 Jun 2027 05:01:05.824,251.326
70,7 Jun 2027 11:37:55.196,7 Jun 2027 11:38:18.851,23.655
71,7 Jun 2027 13:10:46.562,7 Jun 2027 13:21:25.498,638.936
72,7 Jun 2027 14:46:28.593,7 Jun 2027 14:59:18.083,769.489
73,7 Jun 2027 16:22:23.893,7 Jun 2027 16:34:54.215,750.321
74,7 Jun 2027 17:58:10.260,7 Jun 2027 18:08:53.376,643.116
75,7 Jun 2027 19:33:19.908,7 Jun 2027 19:42:10.924,531.016
76,7 Jun 2027 21:07:18.676,7 Jun 2027 21:16:09.368,530.691
77,7 Jun 2027 22:40:36.220,7 Jun 2027 22:51:18.765,642.545
78,8 Jun 2027 00:14:35.046,8 Jun 2027 00:27:05.039,749.993
79,8 Jun 2027 01:50:10.660,8 Jun 2027 02:03:00.340,769.680
80,8 Jun 2027 03:28:02.520,8 Jun 2027 03:38:42.511,639.991
81,8 Jun 2027 05:10:54.957,8 Jun 2027 05:11:47.392,52.435
82,8 Jun 2027 11:48:24.560,8 Jun 2027 11:52:31.604,247.044
83,8 Jun 2027 13:22:44.173,8 Jun 2027 13:33:50.771,666.598
84,8 Jun 2027 14:58:29.659,8 Jun 2027 15:11:23.509,773.850
85,8 Jun 2027 16:34:24.933,8 Jun 2027 16:46:45.408,740.475
86,8 Jun 2027 18:10:08.560,8 Jun 2027 18:20:35.602,627.042
87,8 Jun 2027 19:45:10.835,8 Jun 2027 19:53:53.702,522.866
88,8 Jun 2027 21:19:00.749,8 Jun 2027 21:28:01.468,540.719
89,8 Jun 2027 22:52:19.128,8 Jun 2027 23:03:17.602,658.475
90,9 Jun 2027 00:26:27.721,9 Jun 2027 00:39:06.202,758.481
91,9 Jun 2027 02:02:18.115,9 Jun 2027 02:15:01.237,763.122
92,9 Jun 2027 03:40:30.935,9 Jun 2027 03:50:39.143,608.207
93,9 Jun 2027 11:59:55.050,9 Jun 2027 12:05:40.671,345.621
94,9 Jun 2027 13:34:42.598,9 Jun 2027 13:46:13.037,690.439
95,9 Jun 2027 15:10:30.845,9 Jun 2027 15:23:26.921,776.076
96,9 Jun 2027 16:46:25.807,9 Jun 2027 16:58:35.127,729.320
97,9 Jun 2027 18:22:06.245,9 Jun 2027 18:32:17.271,611.026
98,9 Jun 2027 19:57:00.502,9 Jun 2027 20:05:37.375,516.872
99,9 Jun 2027 21:30:42.279,9 Jun 2027 21:39:54.710,552.431
100,9 Jun 2027 23:04:02.876,9 Jun 2027 23:15:16.918,674.043
101,10 Jun 2027 00:38:22.009,10 Jun 2027 00:51:07.467,765.458
102,10 Jun 2027 02:14:27.744,10 Jun 2027 02:27:01.907,754.163
103,10 Jun 2027 03:53:02.952,10 Jun 2027 04:02:34.464,571.512
104,10 Jun 2027 12:11:36.962,10 Jun 2027 12:18:35.794,418.832
105,10 Jun 2027 13:46:41.675,10 Jun 2027 13:58:32.501,710.827
106,10 Jun 2027 15:22:32.128,10 Jun 2027 15:35:28.374,776.245
107,10 Jun 2027 16:58:26.464,10 Jun 2027 17:10:23.464,717.000
108,10 Jun 2027 18:34:03.219,10 Jun 2027 18:43:58.542,595.323
109,10 Jun 2027 20:08:48.886,10 Jun 2027 20:17:22.079,513.193
110,10 Jun 2027 21:42:23.450,10 Jun 2027 21:51:49.020,565.569
111,10 Jun 2027 23:15:47.601,10 Jun 2027 23:27:16.654,689.053
112,11 Jun 2027 00:50:17.976,11 Jun 2027 01:03:08.783,770.807
113,11 Jun 2027 02:26:39.648,11 Jun 2027 02:39:02.293,742.645
114,11 Jun 2027 04:05:39.036,11 Jun 2027 04:14:28.054,529.018
115,11 Jun 2027 12:23:24.590,11 Jun 2027 12:31:22.723,478.133
116,11 Jun 2027 13:58:41.284,11 Jun 2027 14:10:49.327,728.043
117,11 Jun 2027 15:34:33.457,11 Jun 2027 15:47:27.949,774.492
118,11 Jun 2027 17:10:26.862,11 Jun 2027 17:22:10.511,703.649
119,11 Jun 2027 18:45:59.404,11 Jun 2027 18:55:39.590,580.186
120,11 Jun 2027 20:20:35.998,11 Jun 2027 20:29:07.933,511.935
121,11 Jun 2027 21:54:04.465,11 Jun 2027 22:03:44.307,579.842
122,11 Jun 2027 23:27:33.421,11 Jun 2027 23:39:16.743,703.322
123,12 Jun 2027 01:02:15.697,12 Jun 2027 01:15:10.126,774.429
124,12 Jun 2027 02:38:53.925,12 Jun 2027 02:51:02.333,728.408
125,12 Jun 2027 04:18:19.883,12 Jun 2027 04:26:19.260,479.377
126,12 Jun 2027 12:35:15.738,12 Jun 2027 12:44:03.688,527.950
127,12 Jun 2027 14:10:41.314,12 Jun 2027 14:23:03.663,742.350
128,12 Jun 2027 15:46:34.796,12 Jun 2027 15:59:25.708,770.912
129,12 Jun 2027 17:22:26.961,12 Jun 2027 17:33:56.355,689.394
130,12 Jun 2027 18:57:54.710,12 Jun 2027 19:07:20.603,565.892
131,12 Jun 2027 20:32:21.871,12 Jun 2027 20:40:55.012,513.141
132,12 Jun 2027 22:05:45.505,12 Jun 2027 22:15:40.478,594.973
133,12 Jun 2027 23:39:20.431,12 Jun 2027 23:51:17.140,716.709
134,13 Jun 2027 01:14:15.229,13 Jun 2027 01:27:11.455,776.226
135,13 Jun 2027 02:51:10.700,13 Jun 2027 03:03:01.948,711.248
136,13 Jun 2027 04:31:06.660,13 Jun 2027 04:38:06.985,420.325
137,13 Jun 2027 12:47:09.289,13 Jun 2027 12:56:39.869,570.580
138,13 Jun 2027 14:22:41.700,13 Jun 2027 14:35:15.620,753.920
139,13 Jun 2027 15:58:36.117,13 Jun 2027 16:11:21.722,765.605
140,13 Jun 2027 17:34:26.700,13 Jun 2027 17:45:41.103,674.404
141,13 Jun 2027 19:09:49.038,13 Jun 2027 19:19:01.774,552.736
142,13 Jun 2027 20:44:06.600,13 Jun 2027 20:52:43.372,516.772
143,13 Jun 2027 22:17:26.769,13 Jun 2027 22:27:37.440,610.671
144,13 Jun 2027 23:51:08.736,14 Jun 2027 00:00:01.000,532.264
