Acces,Start Time (UTCG),Stop Time (UTCG),Duration (sec)
1,1 Jun 2027 00:22:27.468,1 Jun 2027 00:34:34.745,727.277
2,1 Jun 2027 01:57:33.404,1 Jun 2027 02:10:29.650,776.246
3,1 Jun 2027 03:34:44.165,1 Jun 2027 03:46:18.348,694.183
4,1 Jun 2027 05:15:09.869,1 Jun 2027 05:21:09.431,359.562
5,1 Jun 2027 13:30:22.183,1 Jun 2027 13:40:24.687,602.503
6,1 Jun 2027 15:05:59.320,1 Jun 2027 15:18:41.139,761.819
7,1 Jun 2027 16:41:54.309,1 Jun 2027 16:54:34.057,759.748
8,1 Jun 2027 18:17:43.298,1 Jun 2027 18:28:44.346,661.049
9,1 Jun 2027 19:53:00.536,1 Jun 2027 20:02:02.967,542.431
10,1 Jun 2027 21:27:09.901,1 Jun 2027 21:35:51.439,521.538
11,1 Jun 2027 23:00:28.212,1 Jun 2027 23:10:52.440,624.229
12,2 Jun 2027 00:34:16.956,2 Jun 2027 00:46:35.595,738.639
13,2 Jun 2027 02:09:36.487,2 Jun 2027 02:22:30.872,774.385
14,2 Jun 2027 03:47:05.960,2 Jun 2027 03:58:16.906,670.946
15,2 Jun 2027 05:28:15.768,2 Jun 2027 05:32:42.685,266.917
16,2 Jun 2027 13:42:18.631,2 Jun 2027 13:52:53.694,635.063
17,2 Jun 2027 15:18:00.195,2 Jun 2027 15:30:48.956,768.761
18,2 Jun 2027 16:53:55.510,2 Jun 2027 17:06:27.005,751.495
19,2 Jun 2027 18:29:42.231,2 Jun 2027 18:40:27.388,645.157
20,2 Jun 2027 20:04:52.841,2 Jun 2027 20:13:44.939,532.098
21,2 Jun 2027 21:38:52.820,2 Jun 2027 21:47:42.175,529.355
22,2 Jun 2027 23:12:10.331,2 Jun 2027 23:22:50.658,640.326
23,3 Jun 2027 00:46:07.897,3 Jun 2027 00:58:36.626,748.729
24,3 Jun 2027 02:21:41.577,3 Jun 2027 02:34:31.972,770.395
25,3 Jun 2027 03:59:30.723,3 Jun 2027 04:10:14.684,643.961
