Acces,Start Time (UTCG),Stop Time (UTCG),Duration (sec)
1,1 Jun 2027 00:25:17.828,1 Jun 2027 00:38:12.031,774.202
2,1 Jun 2027 02:02:48.431,1 Jun 2027 02:13:57.861,669.431
3,1 Jun 2027 03:44:01.429,1 Jun 2027 03:48:21.526,260.097
4,1 Jun 2027 11:57:59.609,1 Jun 2027 12:08:36.319,636.710
5,1 Jun 2027 13:33:41.362,1 Jun 2027 13:46:30.431,769.070
6,1 Jun 2027 15:09:36.656,1 Jun 2027 15:22:07.659,751.003
7,1 Jun 2027 16:45:23.209,1 Jun 2027 16:56:07.522,644.313
8,1 Jun 2027 18:20:33.394,1 Jun 2027 18:29:25.081,531.687
9,1 Jun 2027 19:54:32.845,1 Jun 2027 20:03:22.839,529.994
10,1 Jun 2027 21:27:50.384,1 Jun 2027 21:38:31.706,641.322
11,1 Jun 2027 23:01:48.503,1 Jun 2027 23:14:17.796,749.292
12,2 Jun 2027 00:37:23.027,2 Jun 2027 00:50:13.109,770.082
13,2 Jun 2027 02:15:13.356,2 Jun 2027 02:25:55.572,642.215
14,2 Jun 2027 03:57:49.420,2 Jun 2027 03:59:15.369,85.948
15,2 Jun 2027 10:35:40.439,2 Jun 2027 10:39:38.332,237.893
16,2 Jun 2027 12:09:57.154,2 Jun 2027 12:21:01.828,664.674
17,2 Jun 2027 13:45:42.412,2 Jun 2027 13:58:36.018,773.606
18,2 Jun 2027 15:21:37.706,2 Jun 2027 15:33:58.961,741.255
19,2 Jun 2027 16:57:21.559,2 Jun 2027 17:07:49.792,628.233
20,2 Jun 2027 18:32:24.416,2 Jun 2027 18:41:07.794,523.378
21,2 Jun 2027 20:06:14.972,2 Jun 2027 20:15:14.849,539.877
22,2 Jun 2027 21:39:33.232,2 Jun 2027 21:50:30.505,657.273
23,2 Jun 2027 23:13:41.060,2 Jun 2027 23:26:18.950,757.890
24,3 Jun 2027 00:49:30.318,3 Jun 2027 01:02:14.022,763.704
25,3 Jun 2027 02:27:41.519,3 Jun 2027 02:37:52.291,610.772
26,3 Jun 2027 10:47:09.561,3 Jun 2027 10:52:48.951,339.390
27,3 Jun 2027 12:21:55.524,3 Jun 2027 12:33:24.311,688.787
28,3 Jun 2027 13:57:43.592,3 Jun 2027 14:10:39.576,775.983
29,3 Jun 2027 15:33:38.595,3 Jun 2027 15:45:48.786,730.191
30,3 Jun 2027 17:09:19.296,3 Jun 2027 17:19:31.495,612.199
31,3 Jun 2027 18:44:14.182,3 Jun 2027 18:52:51.393,517.211
32,3 Jun 2027 20:17:56.537,3 Jun 2027 20:27:08.006,551.469
33,3 Jun 2027 21:51:16.913,3 Jun 2027 22:02:29.787,672.874
34,3 Jun 2027 23:25:35.224,3 Jun 2027 23:38:20.210,764.986
35,4 Jun 2027 01:01:39.782,4 Jun 2027 01:14:14.712,754.930
36,4 Jun 2027 02:40:13.243,4 Jun 2027 02:49:47.728,574.485
37,4 Jun 2027 10:58:50.894,4 Jun 2027 11:05:44.846,413.952
