Acces,Start Time (UTCG),Stop Time (UTCG),Duration (sec)
1,1 Jun 2027 00:46:52.850,1 Jun 2027 00:57:02.068,609.218
2,1 Jun 2027 02:20:34.356,1 Jun 2027 02:32:42.712,728.355
3,1 Jun 2027 03:55:41.785,1 Jun 2027 04:08:37.981,776.197
4,1 Jun 2027 05:32:54.634,1 Jun 2027 05:44:26.750,692.116
5,1 Jun 2027 07:13:24.249,1 Jun 2027 07:19:16.411,352.161
6,1 Jun 2027 15:28:29.164,1 Jun 2027 15:38:37.185,608.021
7,1 Jun 2027 17:04:07.397,1 Jun 2027 17:16:50.514,763.116
8,1 Jun 2027 18:40:02.758,1 Jun 2027 18:52:41.297,758.539
9,1 Jun 2027 20:15:51.784,1 Jun 2027 20:26:50.024,658.240
10,1 Jun 2027 21:51:08.502,1 Jun 2027 22:00:08.121,539.619
11,1 Jun 2027 23:25:16.668,1 Jun 2027 23:33:57.605,520.936
12,2 Jun 2027 00:58:34.506,2 Jun 2027 01:08:59.865,625.360
13,2 Jun 2027 02:32:24.067,2 Jun 2027 02:44:43.716,739.649
14,2 Jun 2027 04:07:45.195,2 Jun 2027 04:20:39.323,774.129
15,2 Jun 2027 05:45:16.891,2 Jun 2027 05:56:25.371,668.480
16,2 Jun 2027 07:26:32.056,2 Jun 2027 07:30:48.365,256.309
17,2 Jun 2027 14:07:19.734,2 Jun 2027 14:08:13.872,54.138
18,2 Jun 2027 15:40:25.935,2 Jun 2027 15:51:05.835,639.899
19,2 Jun 2027 17:16:08.434,2 Jun 2027 17:28:58.135,769.701
20,2 Jun 2027 18:52:04.073,2 Jun 2027 19:04:34.084,750.011
21,2 Jun 2027 20:27:50.782,2 Jun 2027 20:38:32.977,642.195
22,2 Jun 2027 22:03:00.750,2 Jun 2027 22:11:50.195,529.446
23,2 Jun 2027 23:36:59.504,2 Jun 2027 23:45:48.593,529.089
24,3 Jun 2027 01:10:16.715,3 Jun 2027 01:20:58.289,641.574
25,3 Jun 2027 02:44:15.246,3 Jun 2027 02:56:44.899,749.653
26,3 Jun 2027 04:19:50.630,3 Jun 2027 04:32:40.538,769.908
27,3 Jun 2027 05:57:42.150,3 Jun 2027 06:08:23.185,641.035
28,3 Jun 2027 07:40:25.012,3 Jun 2027 07:41:37.737,72.725
29,3 Jun 2027 14:18:02.140,3 Jun 2027 14:22:13.894,251.754
30,3 Jun 2027 15:52:23.721,3 Jun 2027 16:03:31.210,667.489
31,3 Jun 2027 17:28:09.648,3 Jun 2027 17:41:03.653,774.005
32,3 Jun 2027 19:04:05.256,3 Jun 2027 19:16:25.327,740.072
33,3 Jun 2027 20:39:49.221,3 Jun 2027 20:50:15.219,625.998
34,3 Jun 2027 22:14:51.776,3 Jun 2027 22:23:33.002,521.227
35,3 Jun 2027 23:48:41.597,3 Jun 2027 23:57:40.806,539.209
36,4 Jun 2027 01:21:59.639,4 Jun 2027 01:32:57.268,657.630
37,4 Jun 2027 02:56:07.974,4 Jun 2027 03:08:46.206,758.232
38,4 Jun 2027 04:31:58.173,4 Jun 2027 04:44:41.583,763.411
39,4 Jun 2027 06:10:10.666,4 Jun 2027 06:20:19.997,609.331
40,4 Jun 2027 14:29:33.465,4 Jun 2027 14:35:22.430,348.965
41,4 Jun 2027 16:04:22.316,4 Jun 2027 16:15:53.574,691.258
42,4 Jun 2027 17:40:10.982,4 Jun 2027 17:53:07.144,776.162
43,4 Jun 2027 19:16:06.272,4 Jun 2027 19:28:15.088,728.815
44,4 Jun 2027 20:51:47.040,4 Jun 2027 21:01:56.901,609.861
45,4 Jun 2027 22:26:41.528,4 Jun 2027 22:35:16.718,515.190
46,5 Jun 2027 00:00:23.139,5 Jun 2027 00:09:34.169,551.030
47,5 Jun 2027 01:33:43.409,5 Jun 2027 01:44:56.729,673.320
48,5 Jun 2027 03:08:02.324,5 Jun 2027 03:20:47.617,765.292
49,5 Jun 2027 04:44:07.905,5 Jun 2027 04:56:42.403,754.497
50,5 Jun 2027 06:22:42.784,5 Jun 2027 06:32:15.507,572.723
51,5 Jun 2027 14:41:15.835,5 Jun 2027 14:48:17.390,421.555
52,5 Jun 2027 16:16:21.558,5 Jun 2027 16:28:13.127,711.569
53,5 Jun 2027 17:52:12.411,5 Jun 2027 18:05:08.667,776.255
54,5 Jun 2027 19:28:07.068,5 Jun 2027 19:40:03.459,716.391
55,5 Jun 2027 21:03:44.144,5 Jun 2027 21:13:38.182,594.038
56,5 Jun 2027 22:38:29.983,5 Jun 2027 22:47:01.476,511.492
57,6 Jun 2027 00:12:04.321,6 Jun 2027 00:21:28.608,564.288
58,6 Jun 2027 01:45:28.163,6 Jun 2027 01:56:56.610,688.447
59,6 Jun 2027 03:19:58.363,6 Jun 2027 03:32:49.077,770.714
60,6 Jun 2027 04:56:19.918,6 Jun 2027 05:08:42.939,743.021
61,6 Jun 2027 06:35:18.968,6 Jun 2027 06:44:09.299,530.332
62,6 Jun 2027 14:53:03.796,6 Jun 2027 15:01:04.270,480.474
63,6 Jun 2027 16:28:21.325,6 Jun 2027 16:40:30.041,728.716
64,6 Jun 2027 18:04:13.886,6 Jun 2027 18:17:08.303,774.417
65,6 Jun 2027 19:40:07.610,6 Jun 2027 19:51:50.532,702.922
66,6 Jun 2027 21:15:40.458,6 Jun 2027 21:25:19.241,578.783
67,6 Jun 2027 22:50:17.153,6 Jun 2027 22:58:47.398,510.245
68,7 Jun 2027 00:23:45.345,7 Jun 2027 00:33:24.031,578.687
69,7 Jun 2027 01:57:14.021,7 Jun 2027 02:08:56.845,702.824
70,7 Jun 2027 03:31:56.165,7 Jun 2027 03:44:50.564,774.400
71,7 Jun 2027 05:08:34.314,7 Jun 2027 05:20:43.129,728.815
72,7 Jun 2027 06:47:59.906,7 Jun 2027 06:56:00.725,480.819
73,7 Jun 2027 15:04:55.216,7 Jun 2027 15:13:45.237,530.021
74,7 Jun 2027 16:40:21.517,7 Jun 2027 16:52:44.454,742.937
75,7 Jun 2027 18:16:15.369,7 Jun 2027 18:29:06.114,770.745
76,7 Jun 2027 19:52:07.848,7 Jun 2027 20:03:36.395,688.547
77,7 Jun 2027 21:27:35.877,7 Jun 2027 21:37:00.267,564.389
78,7 Jun 2027 23:02:03.070,7 Jun 2027 23:10:34.560,511.490
79,8 Jun 2027 00:35:26.394,8 Jun 2027 00:45:20.343,593.949
80,8 Jun 2027 02:09:01.075,8 Jun 2027 02:20:57.387,716.313
