Acces,Start Time (UTCG),Stop Time (UTCG),Duration (sec)
1,1 Jun 2027 00:13:51.607,1 Jun 2027 00:25:38.144,706.537
2,1 Jun 2027 01:49:30.440,1 Jun 2027 02:02:16.971,766.531
3,1 Jun 2027 03:25:47.974,1 Jun 2027 03:35:56.219,608.246
4,1 Jun 2027 05:03:12.290,1 Jun 2027 05:06:18.025,185.735
5,1 Jun 2027 09:40:02.547,1 Jun 2027 09:48:58.682,536.135
6,1 Jun 2027 11:12:59.091,1 Jun 2027 11:25:24.805,745.714
7,1 Jun 2027 12:48:49.523,1 Jun 2027 13:01:15.864,746.340
8,1 Jun 2027 14:28:46.398,1 Jun 2027 14:35:33.129,406.731
9,1 Jun 2027 22:52:08.071,1 Jun 2027 22:57:00.235,292.164
10,2 Jun 2027 00:25:47.437,2 Jun 2027 00:37:56.354,728.917
11,2 Jun 2027 02:01:32.773,2 Jun 2027 02:14:10.482,757.709
12,2 Jun 2027 03:37:54.468,2 Jun 2027 03:47:28.434,573.966
13,2 Jun 2027 09:51:31.947,2 Jun 2027 10:01:05.942,573.995
14,2 Jun 2027 11:24:49.917,2 Jun 2027 11:37:27.636,757.719
15,2 Jun 2027 13:01:04.063,2 Jun 2027 13:13:12.967,728.904
16,2 Jun 2027 14:42:00.248,2 Jun 2027 14:46:52.288,292.040
17,2 Jun 2027 23:03:27.261,2 Jun 2027 23:10:14.052,406.791
18,3 Jun 2027 00:37:44.540,3 Jun 2027 00:50:10.891,746.351
19,3 Jun 2027 02:13:35.608,3 Jun 2027 02:26:01.309,745.701
20,3 Jun 2027 03:50:01.725,3 Jun 2027 03:58:57.840,536.115
21,3 Jun 2027 08:32:42.308,3 Jun 2027 08:35:48.170,185.862
22,3 Jun 2027 10:03:04.163,3 Jun 2027 10:13:12.447,608.284
23,3 Jun 2027 11:36:43.433,3 Jun 2027 11:49:29.970,766.536
24,3 Jun 2027 13:13:22.282,3 Jun 2027 13:25:08.793,706.511
25,3 Jun 2027 23:15:01.422,3 Jun 2027 23:23:09.879,488.457
26,4 Jun 2027 00:49:42.719,4 Jun 2027 01:02:22.001,759.282
27,4 Jun 2027 02:25:38.922,4 Jun 2027 02:37:49.469,730.547
28,4 Jun 2027 04:02:09.919,4 Jun 2027 04:10:24.295,494.376
29,4 Jun 2027 08:43:41.815,4 Jun 2027 08:48:14.240,272.425
30,4 Jun 2027 10:14:39.118,4 Jun 2027 10:25:18.301,639.182
31,4 Jun 2027 11:48:39.681,4 Jun 2027 12:01:31.759,772.078
32,4 Jun 2027 13:25:44.515,4 Jun 2027 13:37:03.069,678.554
33,4 Jun 2027 23:26:43.204,4 Jun 2027 23:35:55.170,551.966
34,5 Jun 2027 01:01:41.805,5 Jun 2027 01:14:29.883,768.077
35,5 Jun 2027 02:37:42.717,5 Jun 2027 02:49:34.984,712.267
36,5 Jun 2027 04:14:19.303,5 Jun 2027 04:21:47.588,448.285
37,5 Jun 2027 08:54:51.577,5 Jun 2027 09:00:31.715,340.138
38,5 Jun 2027 10:26:16.752,5 Jun 2027 10:37:23.582,666.830
39,5 Jun 2027 12:00:38.715,5 Jun 2027 12:13:32.979,774.263
40,5 Jun 2027 13:38:11.202,5 Jun 2027 13:48:55.411,644.210
41,5 Jun 2027 23:38:29.775,5 Jun 2027 23:48:32.888,603.113
42,6 Jun 2027 01:13:41.698,6 Jun 2027 01:26:34.692,772.994
43,6 Jun 2027 02:49:46.990,6 Jun 2027 03:01:17.869,690.879
44,6 Jun 2027 04:26:30.337,6 Jun 2027 04:33:07.336,396.998
