Acces,Start Time (UTCG),Stop Time (UTCG),Duration (sec)
1,1 Jun 2027 00:07:01.498,1 Jun 2027 00:14:30.686,449.189
2,1 Jun 2027 01:41:31.689,1 Jun 2027 01:54:04.858,753.170
3,1 Jun 2027 03:17:25.468,1 Jun 2027 03:29:44.216,738.748
4,1 Jun 2027 04:53:54.127,1 Jun 2027 05:02:30.274,516.147
5,1 Jun 2027 09:36:01.152,1 Jun 2027 09:39:49.284,228.132
6,1 Jun 2027 11:06:40.422,1 Jun 2027 11:17:03.305,622.883
7,1 Jun 2027 12:40:29.607,1 Jun 2027 12:53:19.135,769.528
8,1 Jun 2027 14:17:20.465,1 Jun 2027 14:28:54.779,694.314
9,2 Jun 2027 00:18:39.906,2 Jun 2027 00:27:21.004,521.099
10,2 Jun 2027 01:53:30.388,2 Jun 2027 02:06:14.463,764.075
11,2 Jun 2027 03:29:29.086,2 Jun 2027 03:41:31.133,722.047
12,2 Jun 2027 05:06:02.960,2 Jun 2027 05:13:55.204,472.245
13,2 Jun 2027 09:47:06.150,2 Jun 2027 09:52:10.691,304.540
14,2 Jun 2027 11:18:16.640,2 Jun 2027 11:29:08.972,652.332
15,2 Jun 2027 12:52:27.197,2 Jun 2027 13:05:20.738,773.542
16,2 Jun 2027 14:29:44.790,2 Jun 2027 14:40:48.273,663.483
17,3 Jun 2027 00:30:24.312,3 Jun 2027 00:40:02.481,578.169
18,3 Jun 2027 02:05:29.942,3 Jun 2027 02:18:20.902,770.960
19,3 Jun 2027 03:41:33.190,3 Jun 2027 03:53:15.406,702.216
20,3 Jun 2027 05:18:13.202,3 Jun 2027 05:25:16.801,423.599
21,3 Jun 2027 09:58:18.773,3 Jun 2027 10:04:26.175,367.402
22,3 Jun 2027 11:29:55.537,3 Jun 2027 11:41:14.086,678.550
23,3 Jun 2027 13:04:27.619,3 Jun 2027 13:17:21.732,774.113
24,3 Jun 2027 14:42:13.857,3 Jun 2027 14:52:39.596,625.739
25,4 Jun 2027 00:42:12.695,4 Jun 2027 00:52:37.221,624.525
26,4 Jun 2027 02:17:30.250,4 Jun 2027 02:30:24.323,774.073
27,4 Jun 2027 03:53:37.772,4 Jun 2027 04:04:57.034,679.262
28,4 Jun 2027 05:30:25.427,4 Jun 2027 05:36:34.523,369.096
29,4 Jun 2027 10:09:36.364,4 Jun 2027 10:16:38.486,422.122
30,4 Jun 2027 11:41:37.086,4 Jun 2027 11:53:18.690,701.604
31,4 Jun 2027 13:16:30.953,4 Jun 2027 13:29:22.058,771.105
32,4 Jun 2027 14:54:48.430,4 Jun 2027 15:04:28.072,579.642
33,5 Jun 2027 00:54:03.952,5 Jun 2027 01:05:06.433,662.480
34,5 Jun 2027 02:29:31.228,5 Jun 2027 02:42:24.828,773.601
35,5 Jun 2027 04:05:42.871,5 Jun 2027 04:16:36.013,653.142
36,5 Jun 2027 05:42:40.773,5 Jun 2027 05:47:47.331,306.558
37,5 Jun 2027 10:20:57.850,5 Jun 2027 10:28:48.780,470.930
38,5 Jun 2027 11:53:21.281,5 Jun 2027 12:05:22.803,721.521
39,5 Jun 2027 13:28:37.311,5 Jun 2027 13:41:21.630,764.319
40,5 Jun 2027 15:07:29.689,5 Jun 2027 15:16:12.599,522.911
41,6 Jun 2027 01:05:57.393,6 Jun 2027 01:17:30.888,693.495
42,6 Jun 2027 02:41:32.805,6 Jun 2027 02:54:22.504,769.698
43,6 Jun 2027 04:17:48.511,6 Jun 2027 04:28:12.316,623.805
44,6 Jun 2027 05:55:01.904,6 Jun 2027 05:58:52.659,230.755
45,6 Jun 2027 10:32:22.687,6 Jun 2027 10:40:57.657,514.971
46,6 Jun 2027 12:05:08.123,6 Jun 2027 12:17:26.443,738.320
47,6 Jun 2027 13:40:46.816,6 Jun 2027 13:53:20.352,753.535
48,6 Jun 2027 15:20:19.716,6 Jun 2027 15:27:51.214,451.498
49,6 Jun 2027 23:44:44.382,6 Jun 2027 23:48:12.674,208.292
50,7 Jun 2027 01:17:52.563,7 Jun 2027 01:29:51.120,718.557
51,7 Jun 2027 02:53:34.946,7 Jun 2027 03:06:17.411,762.465
52,7 Jun 2027 04:29:54.761,7 Jun 2027 04:39:45.898,591.137
53,7 Jun 2027 06:07:39.259,7 Jun 2027 06:09:40.153,120.894
54,7 Jun 2027 10:43:50.586,7 Jun 2027 10:53:05.468,554.883
55,7 Jun 2027 12:16:57.623,7 Jun 2027 12:29:29.598,751.975
56,7 Jun 2027 13:52:59.652,7 Jun 2027 14:05:18.088,738.437
57,7 Jun 2027 15:33:22.926,7 Jun 2027 15:39:19.617,356.691
58,7 Jun 2027 23:55:47.697,8 Jun 2027 00:01:44.078,356.382
59,8 Jun 2027 01:29:49.124,8 Jun 2027 01:42:07.513,738.389
60,8 Jun 2027 03:05:37.598,8 Jun 2027 03:18:09.606,752.008
61,8 Jun 2027 04:42:01.716,8 Jun 2027 04:51:16.700,554.984
62,8 Jun 2027 09:25:27.288,8 Jun 2027 09:27:27.805,120.517
63,8 Jun 2027 10:55:21.376,8 Jun 2027 11:05:12.430,591.054
64,8 Jun 2027 12:28:49.806,8 Jun 2027 12:41:32.252,762.447
65,8 Jun 2027 14:05:16.040,8 Jun 2027 14:17:14.651,718.611
66,8 Jun 2027 15:46:54.217,8 Jun 2027 15:50:23.034,208.817
67,9 Jun 2027 00:07:16.071,9 Jun 2027 00:14:47.329,451.258
68,9 Jun 2027 01:41:46.855,9 Jun 2027 01:54:20.357,753.502
69,9 Jun 2027 03:17:40.753,9 Jun 2027 03:29:59.115,738.362
70,9 Jun 2027 04:54:09.518,9 Jun 2027 05:02:44.617,515.099
71,9 Jun 2027 09:36:14.675,9 Jun 2027 09:40:05.268,230.593
72,9 Jun 2027 11:06:54.949,9 Jun 2027 11:17:18.686,623.736
73,9 Jun 2027 12:40:44.707,9 Jun 2027 12:53:34.390,769.683
74,9 Jun 2027 14:17:36.262,9 Jun 2027 14:29:09.818,693.556
75,10 Jun 2027 00:18:54.668,10 Jun 2027 00:27:37.379,522.711
76,10 Jun 2027 01:53:45.575,10 Jun 2027 02:06:29.873,764.298
77,10 Jun 2027 03:29:44.381,10 Jun 2027 03:41:45.963,721.582
78,10 Jun 2027 05:06:18.375,10 Jun 2027 05:14:09.472,471.096
79,10 Jun 2027 09:47:19.966,10 Jun 2027 09:52:26.426,306.460
80,10 Jun 2027 11:18:31.240,10 Jun 2027 11:29:24.334,653.094
81,10 Jun 2027 12:52:42.373,10 Jun 2027 13:05:35.975,773.602
82,10 Jun 2027 14:30:00.705,10 Jun 2027 14:41:03.257,662.552
83,11 Jun 2027 00:30:39.193,11 Jun 2027 00:40:18.661,579.468
84,11 Jun 2027 02:05:45.148,11 Jun 2027 02:18:36.232,771.084
85,11 Jun 2027 03:41:48.494,11 Jun 2027 03:53:30.167,701.673
86,11 Jun 2027 05:18:28.651,11 Jun 2027 05:25:30.981,422.330
87,11 Jun 2027 09:58:32.753,11 Jun 2027 10:04:41.788,369.034
88,11 Jun 2027 11:30:10.208,11 Jun 2027 11:41:29.431,679.223
89,11 Jun 2027 13:04:42.871,11 Jun 2027 13:17:36.949,774.078
90,11 Jun 2027 14:42:29.907,11 Jun 2027 14:52:54.510,624.602
91,12 Jun 2027 00:42:27.658,12 Jun 2027 00:52:53.245,625.587
92,12 Jun 2027 02:17:45.472,12 Jun 2027 02:30:39.574,774.102
93,12 Jun 2027 03:53:53.085,12 Jun 2027 04:05:11.732,678.647
94,12 Jun 2027 05:30:40.930,12 Jun 2027 05:36:48.600,367.670
95,12 Jun 2027 10:09:50.465,12 Jun 2027 10:16:54.025,423.561
96,12 Jun 2027 11:41:51.828,12 Jun 2027 11:53:34.018,702.190
97,12 Jun 2027 13:16:46.284,12 Jun 2027 13:29:37.253,770.969
98,12 Jun 2027 14:55:04.642,12 Jun 2027 15:04:42.892,578.250
99,13 Jun 2027 00:54:18.976,13 Jun 2027 01:05:22.324,663.349
100,13 Jun 2027 02:29:46.463,13 Jun 2027 02:42:40.005,773.542
101,13 Jun 2027 04:05:58.194,13 Jun 2027 04:16:50.637,652.443
102,13 Jun 2027 05:42:56.367,13 Jun 2027 05:48:01.271,304.904
103,13 Jun 2027 10:21:12.049,13 Jun 2027 10:29:04.269,472.220
104,13 Jun 2027 11:53:36.094,13 Jun 2027 12:05:38.115,722.022
105,13 Jun 2027 13:28:52.724,13 Jun 2027 13:41:36.801,764.077
106,13 Jun 2027 15:07:46.105,13 Jun 2027 15:16:27.286,521.181
