Acces,Start Time (UTCG),Stop Time (UTCG),Duration (sec)
1,1 Jun 2027 00:00:01.000,1 Jun 2027 00:06:04.882,363.882
2,1 Jun 2027 01:29:18.559,1 Jun 2027 01:41:16.974,718.415
3,1 Jun 2027 03:05:53.130,1 Jun 2027 03:13:36.743,463.613
4,1 Jun 2027 07:46:43.326,1 Jun 2027 07:52:04.309,320.983
5,1 Jun 2027 09:18:00.513,1 Jun 2027 09:28:59.212,658.699
6,1 Jun 2027 10:52:15.837,1 Jun 2027 11:05:09.780,773.943
7,1 Jun 2027 12:29:39.533,1 Jun 2027 12:40:35.037,655.504
8,1 Jun 2027 22:30:10.846,1 Jun 2027 22:39:58.813,587.967
9,2 Jun 2027 00:05:18.786,2 Jun 2027 00:18:10.613,771.828
10,2 Jun 2027 01:41:22.640,2 Jun 2027 01:53:00.674,698.034
11,2 Jun 2027 03:18:03.513,2 Jun 2027 03:24:57.690,414.178
12,2 Jun 2027 07:57:57.390,2 Jun 2027 08:04:18.649,381.260
13,2 Jun 2027 09:29:39.971,2 Jun 2027 09:41:04.091,684.120
14,2 Jun 2027 11:04:16.813,2 Jun 2027 11:17:10.531,773.719
15,2 Jun 2027 12:42:09.616,2 Jun 2027 12:52:25.700,616.084
16,2 Jun 2027 22:41:59.770,2 Jun 2027 22:52:32.238,632.467
17,3 Jun 2027 00:17:19.130,3 Jun 2027 00:30:13.361,774.231
18,3 Jun 2027 01:53:27.203,3 Jun 2027 02:04:41.744,674.541
19,3 Jun 2027 03:30:16.003,3 Jun 2027 03:36:14.677,358.674
20,3 Jun 2027 08:09:16.022,3 Jun 2027 08:16:30.211,434.190
21,3 Jun 2027 09:41:22.073,3 Jun 2027 09:53:08.464,706.391
22,3 Jun 2027 11:16:20.716,3 Jun 2027 11:29:10.600,769.883
23,3 Jun 2027 12:54:45.404,3 Jun 2027 13:04:13.326,567.922
24,3 Jun 2027 22:53:51.406,3 Jun 2027 23:05:00.335,668.929
25,4 Jun 2027 00:29:20.130,4 Jun 2027 00:42:13.215,773.085
26,4 Jun 2027 02:05:32.280,4 Jun 2027 02:16:20.167,647.888
27,4 Jun 2027 03:42:31.879,4 Jun 2027 03:47:26.516,294.637
28,4 Jun 2027 08:20:38.344,4 Jun 2027 08:28:39.969,481.625
29,4 Jun 2027 09:53:06.803,4 Jun 2027 10:05:12.359,725.555
30,4 Jun 2027 11:28:27.652,4 Jun 2027 11:41:09.895,762.242
31,4 Jun 2027 13:07:28.222,4 Jun 2027 13:15:56.672,508.451
32,4 Jun 2027 23:05:45.117,4 Jun 2027 23:17:23.805,698.687
33,5 Jun 2027 00:41:21.715,5 Jun 2027 00:54:10.268,768.552
34,5 Jun 2027 02:17:37.913,5 Jun 2027 02:27:55.930,618.017
35,5 Jun 2027 03:54:54.275,5 Jun 2027 03:58:30.158,215.883
36,5 Jun 2027 08:32:03.920,5 Jun 2027 08:40:48.419,524.500
37,5 Jun 2027 10:04:54.170,5 Jun 2027 10:17:15.784,741.614
38,5 Jun 2027 11:40:37.761,5 Jun 2027 11:53:08.316,750.555
39,5 Jun 2027 13:20:20.467,5 Jun 2027 13:27:33.464,432.997
40,5 Jun 2027 21:44:18.734,5 Jun 2027 21:48:22.958,244.225
41,5 Jun 2027 23:17:40.483,5 Jun 2027 23:29:43.147,722.665
42,6 Jun 2027 00:53:23.855,6 Jun 2027 01:06:04.574,760.719
43,6 Jun 2027 02:29:44.156,6 Jun 2027 02:39:28.979,584.823
44,6 Jun 2027 04:07:38.076,6 Jun 2027 04:09:10.820,92.744
45,6 Jun 2027 08:43:32.482,6 Jun 2027 08:52:55.879,563.396
46,6 Jun 2027 10:16:44.188,6 Jun 2027 10:29:18.725,754.537
47,6 Jun 2027 11:52:51.233,6 Jun 2027 12:05:05.721,734.488
48,6 Jun 2027 13:33:27.566,6 Jun 2027 13:38:58.379,330.813
49,6 Jun 2027 21:55:29.460,6 Jun 2027 22:01:46.088,376.629
50,6 Jun 2027 23:29:37.186,6 Jun 2027 23:41:58.726,741.540
51,7 Jun 2027 01:05:26.497,7 Jun 2027 01:17:56.185,749.688
52,7 Jun 2027 02:41:51.120,7 Jun 2027 02:50:59.244,548.124
53,7 Jun 2027 07:24:55.429,7 Jun 2027 07:27:29.302,153.873
54,7 Jun 2027 08:55:03.881,7 Jun 2027 09:05:02.541,598.660
55,7 Jun 2027 10:28:36.887,7 Jun 2027 10:41:21.168,764.281
56,7 Jun 2027 12:05:08.297,7 Jun 2027 12:17:01.910,713.613
57,7 Jun 2027 13:47:12.400,7 Jun 2027 13:49:48.682,156.282
58,7 Jun 2027 22:07:00.223,7 Jun 2027 22:14:46.119,465.896
59,7 Jun 2027 23:41:35.019,7 Jun 2027 23:54:10.813,755.793
60,8 Jun 2027 01:17:29.636,8 Jun 2027 01:29:45.128,735.491
61,8 Jun 2027 02:53:58.951,8 Jun 2027 03:02:26.626,507.675
62,8 Jun 2027 07:35:49.764,8 Jun 2027 07:40:00.056,250.292
63,8 Jun 2027 09:06:38.031,8 Jun 2027 09:17:08.531,630.500
64,8 Jun 2027 10:40:32.295,8 Jun 2027 10:53:23.083,770.789
65,8 Jun 2027 12:17:29.264,8 Jun 2027 12:28:56.646,687.383
66,8 Jun 2027 22:18:40.061,8 Jun 2027 22:27:34.144,534.083
67,8 Jun 2027 23:53:33.810,9 Jun 2027 00:06:19.621,765.810
68,9 Jun 2027 01:29:33.243,9 Jun 2027 01:41:31.428,718.184
69,9 Jun 2027 03:06:07.878,9 Jun 2027 03:13:50.922,463.044
70,9 Jun 2027 07:46:57.338,9 Jun 2027 07:52:19.183,321.845
71,9 Jun 2027 09:18:14.872,9 Jun 2027 09:29:13.932,659.060
72,9 Jun 2027 10:52:30.472,9 Jun 2027 11:05:24.441,773.969
73,9 Jun 2027 12:29:54.530,9 Jun 2027 12:40:49.575,655.046
74,9 Jun 2027 22:30:25.339,9 Jun 2027 22:40:13.911,588.572
75,10 Jun 2027 00:05:33.431,10 Jun 2027 00:18:25.314,771.882
76,10 Jun 2027 01:41:37.334,10 Jun 2027 01:53:15.095,697.761
77,10 Jun 2027 03:18:18.282,10 Jun 2027 03:25:11.835,413.553
78,10 Jun 2027 07:58:11.465,10 Jun 2027 08:04:33.471,382.006
79,10 Jun 2027 09:29:54.369,10 Jun 2027 09:41:18.799,684.429
80,10 Jun 2027 11:04:31.486,10 Jun 2027 11:17:25.181,773.694
81,10 Jun 2027 12:42:24.683,10 Jun 2027 12:52:40.201,615.518
82,10 Jun 2027 22:42:14.301,10 Jun 2027 22:52:47.265,632.964
83,11 Jun 2027 00:17:33.782,11 Jun 2027 00:30:28.020,774.238
84,11 Jun 2027 01:53:41.901,11 Jun 2027 02:04:56.135,674.234
85,11 Jun 2027 03:30:30.806,11 Jun 2027 03:36:28.766,357.960
86,11 Jun 2027 08:09:30.153,11 Jun 2027 08:16:45.004,434.851
87,11 Jun 2027 09:41:36.504,11 Jun 2027 09:53:23.164,706.660
88,11 Jun 2027 11:16:35.427,11 Jun 2027 11:29:25.237,769.810
89,11 Jun 2027 12:55:00.548,11 Jun 2027 13:04:27.777,567.229
90,11 Jun 2027 22:54:05.965,11 Jun 2027 23:05:15.298,669.333
91,12 Jun 2027 00:29:34.790,12 Jun 2027 00:42:27.838,773.048
92,12 Jun 2027 02:05:46.983,12 Jun 2027 02:16:34.526,647.543
93,12 Jun 2027 03:42:46.725,12 Jun 2027 03:47:40.534,293.809
94,12 Jun 2027 08:20:52.523,12 Jun 2027 08:28:54.741,482.218
95,12 Jun 2027 09:53:21.267,12 Jun 2027 10:05:27.052,725.785
96,12 Jun 2027 11:28:42.404,12 Jun 2027 11:41:24.520,762.116
97,12 Jun 2027 13:07:43.469,12 Jun 2027 13:16:11.053,507.584
98,12 Jun 2027 23:05:59.699,12 Jun 2027 23:17:38.713,699.014
99,13 Jun 2027 00:41:36.380,13 Jun 2027 00:54:24.856,768.475
100,13 Jun 2027 02:17:52.621,13 Jun 2027 02:28:10.255,617.634
101,13 Jun 2027 03:55:09.228,13 Jun 2027 03:58:44.047,214.819
102,13 Jun 2027 08:32:18.134,13 Jun 2027 08:41:03.176,525.041
103,13 Jun 2027 10:05:08.667,13 Jun 2027 10:17:30.470,741.803
104,13 Jun 2027 11:40:52.554,13 Jun 2027 11:53:22.928,750.374
105,13 Jun 2027 13:20:35.863,13 Jun 2027 13:27:47.733,431.870
106,13 Jun 2027 21:44:32.539,13 Jun 2027 21:48:38.894,246.355
107,13 Jun 2027 23:17:55.082,13 Jun 2027 23:29:58.006,722.924
