Acces,Start Time (UTCG),Stop Time (UTCG),Duration (sec)
1,1 Jun 2027 00:04:33.968,1 Jun 2027 00:10:57.316,383.348
2,1 Jun 2027 01:43:32.449,1 Jun 2027 01:50:52.377,439.928
3,1 Jun 2027 03:08:36.485,1 Jun 2027 03:10:03.288,86.803
4,1 Jun 2027 03:20:16.843,1 Jun 2027 03:21:42.338,85.495
5,1 Jun 2027 04:42:33.129,1 Jun 2027 04:43:48.689,75.560
6,1 Jun 2027 04:44:29.698,1 Jun 2027 04:47:37.261,187.563
7,1 Jun 2027 06:17:46.141,1 Jun 2027 06:19:10.131,83.990
8,1 Jun 2027 06:19:41.445,1 Jun 2027 06:24:36.077,294.632
9,1 Jun 2027 07:54:49.864,1 Jun 2027 08:02:14.759,444.895
10,1 Jun 2027 09:31:47.811,1 Jun 2027 09:37:42.397,354.586
11,1 Jun 2027 11:09:44.334,1 Jun 2027 11:13:42.901,238.566
12,1 Jun 2027 12:43:04.920,1 Jun 2027 12:50:47.692,462.772
13,1 Jun 2027 17:51:27.161,1 Jun 2027 17:54:05.171,158.010
14,1 Jun 2027 19:27:50.052,1 Jun 2027 19:31:13.060,203.008
15,1 Jun 2027 19:32:51.020,1 Jun 2027 19:34:46.197,115.177
16,1 Jun 2027 21:04:40.356,1 Jun 2027 21:10:39.566,359.210
17,1 Jun 2027 22:40:37.548,1 Jun 2027 22:47:17.856,400.308
18,2 Jun 2027 00:16:41.918,2 Jun 2027 00:18:13.623,91.706
19,2 Jun 2027 00:18:16.630,2 Jun 2027 00:22:46.033,269.403
20,2 Jun 2027 01:55:48.370,2 Jun 2027 02:02:50.287,421.917
21,2 Jun 2027 03:19:58.249,2 Jun 2027 03:22:15.096,136.847
22,2 Jun 2027 03:32:14.226,2 Jun 2027 03:33:09.598,55.372
23,2 Jun 2027 04:54:13.037,2 Jun 2027 04:55:36.191,83.155
24,2 Jun 2027 04:56:20.020,2 Jun 2027 04:59:50.507,210.488
25,2 Jun 2027 06:29:13.217,2 Jun 2027 06:36:56.094,462.877
26,2 Jun 2027 06:37:23.601,2 Jun 2027 06:37:55.630,32.029
