Acces,Start Time (UTCG),Stop Time (UTCG),Duration (sec)
1,1 Jun 2027 02:24:40.044,1 Jun 2027 02:30:57.698,377.654
2,1 Jun 2027 03:56:14.464,1 Jun 2027 04:08:09.845,715.381
3,1 Jun 2027 05:31:31.065,1 Jun 2027 05:44:08.393,757.328
4,1 Jun 2027 07:11:16.622,1 Jun 2027 07:18:13.644,417.022
5,1 Jun 2027 17:10:50.292,1 Jun 2027 17:22:45.850,715.558
6,1 Jun 2027 18:46:29.868,1 Jun 2027 18:59:04.018,754.150
7,1 Jun 2027 20:23:13.249,1 Jun 2027 20:31:49.705,516.456
8,2 Jun 2027 02:35:51.965,2 Jun 2027 02:43:17.080,445.116
9,2 Jun 2027 04:07:59.640,2 Jun 2027 04:20:14.623,734.983
10,2 Jun 2027 05:43:42.750,2 Jun 2027 05:56:05.285,742.535
11,2 Jun 2027 07:24:34.016,2 Jun 2027 07:29:26.421,292.405
12,2 Jun 2027 15:49:42.884,2 Jun 2027 15:53:46.397,243.513
13,2 Jun 2027 17:22:45.185,2 Jun 2027 17:35:02.647,737.463
14,2 Jun 2027 18:58:33.548,2 Jun 2027 19:10:53.256,739.707
15,2 Jun 2027 20:35:27.678,2 Jun 2027 20:43:09.534,461.856
16,3 Jun 2027 02:47:10.286,3 Jun 2027 02:55:32.364,502.078
17,3 Jun 2027 04:19:48.001,3 Jun 2027 04:32:18.535,750.534
18,3 Jun 2027 05:55:58.393,3 Jun 2027 06:08:00.646,722.254
19,3 Jun 2027 16:00:46.370,3 Jun 2027 16:07:13.971,387.601
20,3 Jun 2027 17:34:41.671,3 Jun 2027 17:47:15.407,753.735
21,3 Jun 2027 19:10:38.080,3 Jun 2027 19:22:39.320,721.240
22,3 Jun 2027 20:47:45.717,3 Jun 2027 20:54:23.430,397.713
23,4 Jun 2027 02:58:33.669,4 Jun 2027 03:07:44.926,551.257
24,4 Jun 2027 04:31:39.521,4 Jun 2027 04:44:21.599,762.078
25,4 Jun 2027 06:08:18.340,4 Jun 2027 06:19:54.192,695.852
26,4 Jun 2027 16:12:13.233,4 Jun 2027 16:20:15.038,481.805
27,4 Jun 2027 17:46:39.529,4 Jun 2027 17:59:24.408,764.879
28,4 Jun 2027 19:22:43.497,4 Jun 2027 19:34:22.171,698.675
29,4 Jun 2027 21:00:09.753,4 Jun 2027 21:05:29.051,319.298
30,5 Jun 2027 03:10:01.386,5 Jun 2027 03:19:55.490,594.104
31,5 Jun 2027 04:43:34.205,5 Jun 2027 04:56:23.805,769.600
32,5 Jun 2027 06:20:43.079,5 Jun 2027 06:31:45.487,662.408
33,5 Jun 2027 16:23:50.406,5 Jun 2027 16:33:02.825,552.419
34,5 Jun 2027 17:58:38.570,5 Jun 2027 18:11:29.849,771.279
35,5 Jun 2027 19:34:49.871,5 Jun 2027 19:46:01.736,671.866
36,5 Jun 2027 21:12:46.659,5 Jun 2027 21:16:19.549,212.890
37,6 Jun 2027 03:21:32.997,6 Jun 2027 03:32:04.503,631.506
38,6 Jun 2027 04:55:32.101,6 Jun 2027 05:08:25.116,773.016
39,6 Jun 2027 06:33:13.307,6 Jun 2027 06:43:33.911,620.604
40,6 Jun 2027 16:35:33.734,6 Jun 2027 16:45:41.597,607.863
41,6 Jun 2027 18:10:38.668,6 Jun 2027 18:23:31.898,773.230
42,6 Jun 2027 19:46:57.303,6 Jun 2027 19:57:37.900,640.597
43,7 Jun 2027 02:03:08.352,7 Jun 2027 02:06:02.428,174.075
44,7 Jun 2027 03:33:08.241,7 Jun 2027 03:44:12.244,664.003
45,7 Jun 2027 05:07:33.258,7 Jun 2027 05:20:25.487,772.228
46,7 Jun 2027 06:45:50.087,7 Jun 2027 06:55:18.499,568.411
47,7 Jun 2027 16:47:21.255,7 Jun 2027 16:58:13.446,652.191
48,7 Jun 2027 18:22:39.738,7 Jun 2027 18:35:30.650,770.913
49,7 Jun 2027 19:59:05.956,7 Jun 2027 20:09:10.504,604.548
50,8 Jun 2027 02:13:51.385,8 Jun 2027 02:18:46.213,294.828
51,8 Jun 2027 03:44:46.912,8 Jun 2027 03:56:18.887,691.975
