Acces,Start Time (UTCG),Stop Time (UTCG),Duration (sec)
1,1 Jun 2027 00:56:02.537,1 Jun 2027 01:08:52.586,770.048
2,1 Jun 2027 02:32:13.146,1 Jun 2027 02:43:33.008,679.862
3,1 Jun 2027 04:10:03.388,1 Jun 2027 04:14:04.648,241.260
4,1 Jun 2027 10:19:09.002,1 Jun 2027 10:29:23.556,614.553
5,1 Jun 2027 11:52:57.032,1 Jun 2027 12:05:49.188,772.156
6,1 Jun 2027 13:30:24.801,1 Jun 2027 13:41:05.346,640.544
7,1 Jun 2027 23:33:01.043,1 Jun 2027 23:42:54.412,593.369
8,2 Jun 2027 01:08:02.888,2 Jun 2027 01:20:56.181,773.293
9,2 Jun 2027 02:44:20.944,2 Jun 2027 02:55:10.373,649.429
10,2 Jun 2027 04:23:35.533,2 Jun 2027 04:23:58.968,23.435
11,2 Jun 2027 09:01:48.913,2 Jun 2027 09:02:23.065,34.152
12,2 Jun 2027 10:30:42.789,2 Jun 2027 10:41:32.569,649.780
13,2 Jun 2027 12:04:57.267,2 Jun 2027 12:17:50.541,773.273
14,2 Jun 2027 13:42:59.421,2 Jun 2027 13:52:52.217,592.795
15,2 Jun 2027 23:44:47.961,2 Jun 2027 23:55:28.955,640.994
16,3 Jun 2027 01:20:04.252,3 Jun 2027 01:32:56.381,772.129
17,3 Jun 2027 02:56:29.962,3 Jun 2027 03:06:44.121,614.159
18,3 Jun 2027 09:11:47.936,3 Jun 2027 09:15:50.535,242.600
19,3 Jun 2027 10:42:20.189,3 Jun 2027 10:53:40.365,680.176
20,3 Jun 2027 12:17:00.896,3 Jun 2027 12:29:50.883,769.987
21,3 Jun 2027 13:55:41.602,3 Jun 2027 14:04:34.357,532.755
22,3 Jun 2027 23:56:38.279,4 Jun 2027 00:07:57.375,679.095
23,4 Jun 2027 01:32:06.559,4 Jun 2027 01:44:53.273,766.714
24,4 Jun 2027 03:08:40.434,4 Jun 2027 03:18:14.019,573.584
25,4 Jun 2027 09:22:42.897,4 Jun 2027 09:28:24.328,341.431
26,4 Jun 2027 10:54:01.042,4 Jun 2027 11:05:47.094,706.052
27,4 Jun 2027 12:29:08.039,4 Jun 2027 12:41:50.098,762.059
28,4 Jun 2027 14:08:33.938,4 Jun 2027 14:16:09.296,455.357
29,5 Jun 2027 00:08:31.176,5 Jun 2027 00:20:20.564,709.388
30,5 Jun 2027 01:44:09.754,5 Jun 2027 01:56:46.909,757.155
31,5 Jun 2027 03:20:52.723,5 Jun 2027 03:29:39.698,526.975
32,5 Jun 2027 09:33:50.824,5 Jun 2027 09:40:47.478,416.654
33,5 Jun 2027 11:05:45.240,5 Jun 2027 11:17:52.866,727.626
34,5 Jun 2027 12:41:18.870,5 Jun 2027 12:53:48.059,749.189
35,5 Jun 2027 14:21:42.296,5 Jun 2027 14:27:31.306,349.010
36,5 Jun 2027 22:47:43.298,5 Jun 2027 22:50:55.175,191.876
37,6 Jun 2027 00:20:26.137,6 Jun 2027 00:32:39.125,732.987
38,6 Jun 2027 01:56:13.826,6 Jun 2027 02:08:37.310,743.484
39,6 Jun 2027 03:33:07.432,6 Jun 2027 03:41:00.562,473.130
40,6 Jun 2027 09:45:06.456,6 Jun 2027 09:53:05.266,478.810
41,6 Jun 2027 11:17:32.715,6 Jun 2027 11:29:57.730,745.015
42,6 Jun 2027 12:53:33.627,6 Jun 2027 13:05:44.556,730.929
43,6 Jun 2027 14:35:31.361,6 Jun 2027 14:38:15.862,164.501
44,6 Jun 2027 22:58:35.166,6 Jun 2027 23:04:36.598,361.432
45,7 Jun 2027 00:32:22.794,7 Jun 2027 00:44:53.477,750.682
46,7 Jun 2027 02:08:18.778,7 Jun 2027 02:20:24.461,725.684
47,7 Jun 2027 03:45:25.618,7 Jun 2027 03:52:15.564,409.947
48,7 Jun 2027 09:56:27.822,7 Jun 2027 10:05:19.708,531.886
49,7 Jun 2027 11:29:23.437,7 Jun 2027 11:42:01.712,758.275
50,7 Jun 2027 13:05:52.628,7 Jun 2027 13:17:39.328,706.700
51,7 Jun 2027 23:09:58.937,7 Jun 2027 23:17:42.890,463.953
52,8 Jun 2027 00:44:20.885,8 Jun 2027 00:57:03.941,763.055
53,8 Jun 2027 02:20:24.629,8 Jun 2027 02:32:08.341,703.712
54,8 Jun 2027 03:57:49.467,8 Jun 2027 04:03:22.557,333.090
55,8 Jun 2027 10:07:53.936,8 Jun 2027 10:17:31.804,577.868
56,8 Jun 2027 11:41:17.392,8 Jun 2027 11:54:04.826,767.434
57,8 Jun 2027 13:18:16.303,8 Jun 2027 13:29:31.992,675.689
58,8 Jun 2027 23:21:34.762,8 Jun 2027 23:30:34.046,539.284
59,9 Jun 2027 00:56:20.221,9 Jun 2027 01:09:10.728,770.507
60,9 Jun 2027 02:32:31.458,9 Jun 2027 02:43:48.863,677.405
61,9 Jun 2027 04:10:24.911,9 Jun 2027 04:14:15.639,230.728
62,9 Jun 2027 10:19:24.220,9 Jun 2027 10:29:42.119,617.899
63,9 Jun 2027 11:53:14.607,9 Jun 2027 12:06:07.034,772.426
64,9 Jun 2027 13:30:45.284,9 Jun 2027 13:41:22.003,636.719
65,9 Jun 2027 23:33:17.454,9 Jun 2027 23:43:15.394,597.940
66,10 Jun 2027 01:08:20.661,10 Jun 2027 01:21:14.023,773.361
67,10 Jun 2027 02:44:39.351,10 Jun 2027 02:55:25.920,646.569
68,10 Jun 2027 09:01:42.403,10 Jun 2027 09:03:01.930,79.527
69,10 Jun 2027 10:30:58.340,10 Jun 2027 10:41:51.012,652.672
70,10 Jun 2027 12:05:15.135,10 Jun 2027 12:18:08.298,773.163
71,10 Jun 2027 13:43:20.505,10 Jun 2027 13:53:08.515,588.010
72,10 Jun 2027 23:45:04.706,10 Jun 2027 23:55:49.356,644.651
73,11 Jun 2027 01:20:22.106,11 Jun 2027 01:33:13.930,771.823
74,11 Jun 2027 02:56:48.480,11 Jun 2027 03:06:59.349,610.869
75,11 Jun 2027 09:11:58.983,11 Jun 2027 09:16:12.037,253.054
76,11 Jun 2027 10:42:36.047,11 Jun 2027 10:53:58.704,682.657
77,11 Jun 2027 12:17:19.066,11 Jun 2027 12:30:08.542,769.476
78,11 Jun 2027 13:56:03.454,11 Jun 2027 14:04:50.141,526.687
79,11 Jun 2027 23:56:55.272,12 Jun 2027 00:08:17.288,682.016
80,12 Jun 2027 01:32:24.490,12 Jun 2027 01:45:10.535,766.044
81,12 Jun 2027 03:08:59.086,12 Jun 2027 03:18:28.891,569.805
82,12 Jun 2027 09:22:55.550,12 Jun 2027 09:28:44.426,348.876
83,12 Jun 2027 10:54:17.199,12 Jun 2027 11:06:05.340,708.141
84,12 Jun 2027 12:29:26.531,12 Jun 2027 12:42:07.650,761.119
85,12 Jun 2027 14:08:56.889,12 Jun 2027 14:16:24.240,447.350
86,13 Jun 2027 00:08:48.363,13 Jun 2027 00:20:40.052,711.689
87,13 Jun 2027 01:44:27.757,13 Jun 2027 01:57:03.887,756.130
88,13 Jun 2027 03:21:11.555,13 Jun 2027 03:29:54.178,522.623
89,13 Jun 2027 09:34:04.295,13 Jun 2027 09:41:06.957,422.661
90,13 Jun 2027 11:06:01.688,13 Jun 2027 11:18:11.026,729.338
91,13 Jun 2027 12:41:37.697,13 Jun 2027 12:54:05.488,747.792
92,13 Jun 2027 14:22:07.234,13 Jun 2027 14:27:44.538,337.304
93,13 Jun 2027 22:47:52.005,13 Jun 2027 22:51:24.918,212.913
