Acces,Start Time (UTCG),Stop Time (UTCG),Duration (sec)
1,1 Jun 2027 04:58:41.239,1 Jun 2027 05:06:39.366,478.127
2,1 Jun 2027 06:31:06.106,1 Jun 2027 06:43:30.339,744.233
3,1 Jun 2027 08:07:04.536,1 Jun 2027 08:19:16.365,731.829
4,1 Jun 2027 09:48:53.936,1 Jun 2027 09:51:52.051,178.115
5,1 Jun 2027 18:12:19.357,1 Jun 2027 18:17:54.743,335.386
6,1 Jun 2027 19:45:56.397,1 Jun 2027 19:58:23.842,747.446
7,1 Jun 2027 21:21:49.514,1 Jun 2027 21:33:59.145,729.632
8,1 Jun 2027 22:58:51.084,1 Jun 2027 23:05:57.416,426.332
9,2 Jun 2027 05:10:02.506,2 Jun 2027 05:18:53.059,530.553
10,2 Jun 2027 06:42:56.270,2 Jun 2027 06:55:33.814,757.543
11,2 Jun 2027 08:19:22.596,2 Jun 2027 08:31:10.776,708.180
12,2 Jun 2027 18:23:39.086,2 Jun 2027 18:31:04.357,445.271
13,2 Jun 2027 19:57:53.726,2 Jun 2027 20:10:34.460,760.734
14,2 Jun 2027 21:33:54.587,2 Jun 2027 21:45:43.397,708.810
15,2 Jun 2027 23:11:12.196,2 Jun 2027 23:17:06.971,354.775
16,3 Jun 2027 05:21:28.397,3 Jun 2027 05:31:04.483,576.086
17,3 Jun 2027 06:54:49.606,3 Jun 2027 07:07:36.433,766.826
18,3 Jun 2027 08:31:45.226,3 Jun 2027 08:43:03.144,677.917
19,3 Jun 2027 18:35:12.625,3 Jun 2027 18:43:57.124,524.499
20,3 Jun 2027 20:09:52.316,3 Jun 2027 20:22:41.434,769.118
21,3 Jun 2027 21:46:00.584,3 Jun 2027 21:57:24.393,683.810
22,3 Jun 2027 23:23:42.191,3 Jun 2027 23:28:05.379,263.188
23,4 Jun 2027 05:32:58.354,4 Jun 2027 05:43:14.181,615.826
24,4 Jun 2027 07:06:46.128,4 Jun 2027 07:19:38.177,772.049
25,4 Jun 2027 08:44:13.015,4 Jun 2027 08:54:52.938,639.924
26,4 Jun 2027 18:46:53.675,4 Jun 2027 18:56:39.465,585.791
27,4 Jun 2027 20:21:52.009,4 Jun 2027 20:34:44.952,772.943
28,4 Jun 2027 21:58:07.590,4 Jun 2027 22:09:02.035,654.445
29,4 Jun 2027 23:36:40.621,4 Jun 2027 23:38:33.135,112.515
30,5 Jun 2027 04:15:18.989,5 Jun 2027 04:16:33.737,74.748
31,5 Jun 2027 05:44:32.054,5 Jun 2027 05:55:22.496,650.442
32,5 Jun 2027 07:18:45.889,5 Jun 2027 07:31:38.999,773.110
33,5 Jun 2027 08:56:46.846,5 Jun 2027 09:06:39.366,592.520
34,5 Jun 2027 18:58:39.606,5 Jun 2027 19:09:14.132,634.526
35,5 Jun 2027 20:33:52.711,5 Jun 2027 20:46:45.128,772.417
36,5 Jun 2027 22:10:15.742,5 Jun 2027 22:20:36.189,620.448
37,6 Jun 2027 04:25:34.665,6 Jun 2027 04:29:43.983,249.318
38,6 Jun 2027 05:56:09.269,6 Jun 2027 06:07:29.637,680.368
39,6 Jun 2027 07:30:48.981,6 Jun 2027 07:43:38.823,769.842
40,6 Jun 2027 09:09:28.109,6 Jun 2027 09:18:21.135,533.026
41,6 Jun 2027 19:10:29.032,6 Jun 2027 19:21:42.620,673.588
42,6 Jun 2027 20:45:54.342,6 Jun 2027 20:58:42.050,767.708
43,6 Jun 2027 22:22:25.246,6 Jun 2027 22:32:06.642,581.396
44,7 Jun 2027 04:36:31.041,7 Jun 2027 04:42:15.724,344.683
45,7 Jun 2027 06:07:49.849,7 Jun 2027 06:19:35.759,705.909
46,7 Jun 2027 07:42:55.512,7 Jun 2027 07:55:37.557,762.046
47,7 Jun 2027 09:22:19.338,7 Jun 2027 09:29:55.825,456.488
48,7 Jun 2027 19:22:21.113,7 Jun 2027 19:34:05.862,704.749
49,7 Jun 2027 20:57:56.851,7 Jun 2027 21:10:35.785,758.934
50,7 Jun 2027 22:34:36.422,7 Jun 2027 22:43:33.070,536.648
51,8 Jun 2027 04:47:39.506,8 Jun 2027 04:54:37.645,418.139
52,8 Jun 2027 06:19:33.696,8 Jun 2027 06:31:40.945,727.248
53,8 Jun 2027 07:55:05.661,8 Jun 2027 08:07:35.051,749.390
54,8 Jun 2027 09:35:26.197,8 Jun 2027 09:41:17.920,351.723
55,8 Jun 2027 18:01:56.505,8 Jun 2027 18:04:15.341,138.836
56,8 Jun 2027 19:34:15.285,8 Jun 2027 19:46:24.471,729.186
57,8 Jun 2027 21:10:00.217,8 Jun 2027 21:22:26.348,746.130
58,8 Jun 2027 22:46:49.785,8 Jun 2027 22:54:54.969,485.184
59,9 Jun 2027 04:58:55.335,9 Jun 2027 05:06:54.488,479.153
60,9 Jun 2027 06:31:20.746,9 Jun 2027 06:43:45.253,744.507
61,9 Jun 2027 08:07:19.652,9 Jun 2027 08:19:31.112,731.460
62,9 Jun 2027 09:49:11.580,9 Jun 2027 09:52:04.664,173.084
63,9 Jun 2027 18:12:33.340,9 Jun 2027 18:18:10.987,337.647
64,9 Jun 2027 19:46:11.184,9 Jun 2027 19:58:38.896,747.712
65,9 Jun 2027 21:22:04.427,9 Jun 2027 21:34:13.742,729.315
66,9 Jun 2027 22:59:06.212,9 Jun 2027 23:06:11.468,425.256
67,10 Jun 2027 05:10:16.697,10 Jun 2027 05:19:08.138,531.441
68,10 Jun 2027 06:43:10.968,10 Jun 2027 06:55:48.704,757.736
69,10 Jun 2027 08:19:37.794,10 Jun 2027 08:31:25.489,707.695
