Acces,Start Time (UTCG),Stop Time (UTCG),Duration (sec)
1,1 Jun 2027 00:52:00.393,1 Jun 2027 01:03:14.816,674.423
2,1 Jun 2027 02:28:49.806,1 Jun 2027 02:34:47.418,357.612
3,1 Jun 2027 07:07:50.265,1 Jun 2027 07:15:02.269,432.005
4,1 Jun 2027 08:39:55.471,1 Jun 2027 08:51:41.185,705.713
5,1 Jun 2027 10:14:53.613,1 Jun 2027 10:27:43.703,770.090
6,1 Jun 2027 11:53:17.539,1 Jun 2027 12:02:47.092,569.554
7,1 Jun 2027 21:52:24.178,1 Jun 2027 22:03:33.213,669.035
8,1 Jun 2027 23:27:53.153,1 Jun 2027 23:40:46.260,773.106
9,2 Jun 2027 01:04:05.591,2 Jun 2027 01:14:53.273,647.682
10,2 Jun 2027 02:41:05.991,2 Jun 2027 02:45:59.051,293.060
11,2 Jun 2027 07:19:12.434,2 Jun 2027 07:27:12.254,479.820
12,2 Jun 2027 08:51:40.181,2 Jun 2027 09:03:45.209,725.028
13,2 Jun 2027 10:27:00.574,2 Jun 2027 10:39:43.119,762.546
14,2 Jun 2027 12:06:00.299,2 Jun 2027 12:14:30.666,510.368
15,2 Jun 2027 22:04:17.987,2 Jun 2027 22:15:56.810,698.823
16,2 Jun 2027 23:39:54.844,2 Jun 2027 23:52:43.392,768.548
17,3 Jun 2027 01:16:11.352,3 Jun 2027 01:26:29.049,617.697
18,3 Jun 2027 02:53:28.917,3 Jun 2027 02:57:02.259,213.342
19,3 Jun 2027 07:30:37.884,3 Jun 2027 07:39:20.900,523.017
20,3 Jun 2027 09:03:27.538,3 Jun 2027 09:15:48.756,741.219
21,3 Jun 2027 10:39:10.710,3 Jun 2027 10:51:41.662,750.952
22,3 Jun 2027 12:18:52.421,3 Jun 2027 12:26:07.759,435.338
23,3 Jun 2027 20:42:50.981,3 Jun 2027 20:46:56.405,245.424
24,3 Jun 2027 22:16:13.453,3 Jun 2027 22:28:16.268,722.815
25,3 Jun 2027 23:51:57.088,4 Jun 2027 00:04:37.767,760.679
26,4 Jun 2027 01:28:17.729,4 Jun 2027 01:38:02.097,584.369
27,4 Jun 2027 03:06:14.988,4 Jun 2027 03:07:40.740,85.752
28,4 Jun 2027 07:42:06.353,4 Jun 2027 07:51:28.534,562.181
29,4 Jun 2027 09:15:17.557,4 Jun 2027 09:27:51.817,754.260
30,4 Jun 2027 10:51:24.217,4 Jun 2027 11:03:39.188,734.971
31,4 Jun 2027 12:31:59.208,4 Jun 2027 12:37:33.171,333.963
32,4 Jun 2027 20:54:02.001,4 Jun 2027 21:00:19.491,377.490
33,4 Jun 2027 22:28:10.258,4 Jun 2027 22:40:31.950,741.691
34,5 Jun 2027 00:03:59.841,5 Jun 2027 00:16:29.436,749.595
35,5 Jun 2027 01:40:24.838,5 Jun 2027 01:49:32.343,547.505
36,5 Jun 2027 06:23:31.873,5 Jun 2027 06:25:59.588,147.715
37,5 Jun 2027 07:53:37.691,5 Jun 2027 08:03:35.354,597.662
38,5 Jun 2027 09:27:10.270,5 Jun 2027 09:39:54.378,764.109
39,5 Jun 2027 11:03:41.323,5 Jun 2027 11:15:35.500,714.177
40,5 Jun 2027 12:45:42.367,5 Jun 2027 12:48:25.342,162.975
41,5 Jun 2027 21:05:32.941,5 Jun 2027 21:13:19.585,466.645
42,5 Jun 2027 22:40:08.196,5 Jun 2027 22:52:44.130,755.934
43,6 Jun 2027 00:16:03.092,6 Jun 2027 00:28:18.425,735.333
44,6 Jun 2027 01:52:32.827,6 Jun 2027 02:00:59.683,506.856
45,6 Jun 2027 06:34:24.897,6 Jun 2027 06:38:31.719,246.822
46,6 Jun 2027 08:05:11.797,6 Jun 2027 08:15:41.489,629.692
47,6 Jun 2027 09:39:05.701,6 Jun 2027 09:51:56.409,770.708
48,6 Jun 2027 11:16:02.338,6 Jun 2027 11:27:30.362,688.024
49,6 Jun 2027 21:17:12.925,6 Jun 2027 21:26:07.691,534.766
50,6 Jun 2027 22:52:07.093,6 Jun 2027 23:04:53.020,765.928
51,7 Jun 2027 00:28:06.814,7 Jun 2027 00:40:04.760,717.946
52,7 Jun 2027 02:04:41.933,7 Jun 2027 02:12:23.909,461.976
53,7 Jun 2027 06:45:32.003,7 Jun 2027 06:50:51.386,319.383
54,7 Jun 2027 08:16:48.610,7 Jun 2027 08:27:47.027,658.416
55,7 Jun 2027 09:51:03.912,7 Jun 2027 10:03:57.881,773.968
56,7 Jun 2027 11:28:27.657,7 Jun 2027 11:39:23.420,655.763
57,7 Jun 2027 21:28:58.337,7 Jun 2027 21:38:47.542,589.205
58,7 Jun 2027 23:04:06.820,7 Jun 2027 23:16:58.783,771.963
59,8 Jun 2027 00:40:11.023,8 Jun 2027 00:51:48.450,697.427
60,8 Jun 2027 02:16:52.546,8 Jun 2027 02:23:44.711,412.166
