Acces,Start Time (UTCG),Stop Time (UTCG),Duration (sec)
1,1 Jun 2027 00:45:45.070,1 Jun 2027 00:52:45.338,420.268
2,1 Jun 2027 05:25:45.605,1 Jun 2027 05:31:59.774,374.168
3,1 Jun 2027 06:57:25.154,1 Jun 2027 07:08:46.305,681.151
4,1 Jun 2027 08:31:59.354,1 Jun 2027 08:44:53.295,773.940
5,1 Jun 2027 10:09:48.472,1 Jun 2027 10:20:09.846,621.375
6,1 Jun 2027 20:09:43.710,1 Jun 2027 20:20:11.342,627.632
7,1 Jun 2027 21:45:01.863,1 Jun 2027 21:57:56.002,774.138
8,1 Jun 2027 23:21:09.477,1 Jun 2027 23:32:26.965,677.488
9,2 Jun 2027 00:57:57.294,2 Jun 2027 01:04:02.825,365.531
10,2 Jun 2027 05:37:03.722,2 Jun 2027 05:44:11.646,427.924
11,2 Jun 2027 07:09:06.938,2 Jun 2027 07:20:50.753,703.815
12,2 Jun 2027 08:44:02.902,2 Jun 2027 08:56:53.463,770.562
13,2 Jun 2027 10:22:23.526,2 Jun 2027 10:31:57.909,574.383
14,2 Jun 2027 20:21:35.074,2 Jun 2027 20:32:40.050,664.976
15,2 Jun 2027 21:57:02.802,2 Jun 2027 22:09:56.207,773.405
16,2 Jun 2027 23:33:14.507,2 Jun 2027 23:44:05.709,651.202
17,3 Jun 2027 01:10:12.697,3 Jun 2027 01:15:15.352,302.654
18,3 Jun 2027 05:48:25.614,3 Jun 2027 05:56:21.613,475.999
19,3 Jun 2027 07:20:51.352,3 Jun 2027 07:32:54.723,723.371
20,3 Jun 2027 08:56:09.475,3 Jun 2027 09:08:52.870,763.395
21,3 Jun 2027 10:35:05.401,3 Jun 2027 10:43:41.882,516.480
22,3 Jun 2027 20:33:28.577,3 Jun 2027 20:45:04.057,695.480
23,3 Jun 2027 22:09:04.334,3 Jun 2027 22:21:53.599,769.265
24,3 Jun 2027 23:45:20.086,3 Jun 2027 23:55:41.793,621.707
25,4 Jun 2027 01:22:34.064,4 Jun 2027 01:26:20.231,226.167
26,4 Jun 2027 05:59:50.799,4 Jun 2027 06:08:30.229,519.430
27,4 Jun 2027 07:32:38.404,4 Jun 2027 07:44:58.220,739.816
28,4 Jun 2027 09:08:19.202,4 Jun 2027 09:20:51.419,752.217
29,4 Jun 2027 10:47:56.322,4 Jun 2027 10:55:19.674,443.352
30,4 Jun 2027 19:12:10.315,4 Jun 2027 19:15:52.742,222.427
31,4 Jun 2027 20:45:23.777,4 Jun 2027 20:57:23.885,720.108
32,4 Jun 2027 22:21:06.420,4 Jun 2027 22:33:48.240,761.820
33,4 Jun 2027 23:57:26.271,5 Jun 2027 00:07:15.166,588.895
34,5 Jun 2027 01:35:12.827,5 Jun 2027 01:37:06.127,113.300
35,5 Jun 2027 06:11:19.001,5 Jun 2027 06:20:37.814,558.813
36,5 Jun 2027 07:44:28.106,5 Jun 2027 07:57:01.234,753.128
37,5 Jun 2027 09:20:32.267,5 Jun 2027 09:32:48.969,736.702
38,5 Jun 2027 11:01:01.101,5 Jun 2027 11:06:46.574,345.473
39,5 Jun 2027 19:23:16.649,5 Jun 2027 19:29:20.671,364.022
40,5 Jun 2027 20:57:20.346,5 Jun 2027 21:09:39.910,739.564
41,5 Jun 2027 22:33:09.021,5 Jun 2027 22:45:40.179,751.158
42,6 Jun 2027 00:09:33.162,6 Jun 2027 00:18:45.768,552.606
43,6 Jun 2027 04:52:48.508,6 Jun 2027 04:55:06.224,137.716
44,6 Jun 2027 06:22:50.063,6 Jun 2027 06:32:44.588,594.525
45,6 Jun 2027 07:56:20.482,6 Jun 2027 08:09:03.749,763.266
46,6 Jun 2027 09:32:48.898,6 Jun 2027 09:44:45.330,716.432
47,6 Jun 2027 11:14:37.468,6 Jun 2027 11:17:44.993,187.525
48,6 Jun 2027 19:34:45.912,6 Jun 2027 19:42:22.597,456.684
49,6 Jun 2027 21:09:18.069,6 Jun 2027 21:21:52.414,754.345
50,6 Jun 2027 22:45:12.118,6 Jun 2027 22:57:29.446,737.328
51,7 Jun 2027 00:21:40.901,7 Jun 2027 00:30:13.497,512.596
52,7 Jun 2027 05:03:39.735,7 Jun 2027 05:07:39.904,240.169
53,7 Jun 2027 06:34:23.885,7 Jun 2027 06:44:50.669,626.784
54,7 Jun 2027 08:08:15.572,7 Jun 2027 08:21:05.746,770.174
55,7 Jun 2027 09:45:09.387,7 Jun 2027 09:56:40.271,690.884
56,7 Jun 2027 19:46:24.940,7 Jun 2027 19:55:11.803,526.863
57,7 Jun 2027 21:21:16.768,7 Jun 2027 21:34:01.613,764.845
58,7 Jun 2027 22:57:15.683,7 Jun 2027 23:09:16.062,720.379
59,8 Jun 2027 00:33:49.701,8 Jun 2027 00:41:38.165,468.464
60,8 Jun 2027 05:14:46.205,8 Jun 2027 05:19:59.948,313.743
61,8 Jun 2027 06:46:00.405,8 Jun 2027 06:56:56.154,655.750
62,8 Jun 2027 08:20:13.422,8 Jun 2027 08:33:07.190,773.768
63,8 Jun 2027 09:57:34.122,8 Jun 2027 10:08:33.454,659.332
64,8 Jun 2027 19:58:09.696,8 Jun 2027 20:07:52.447,582.751
65,8 Jun 2027 21:33:16.309,8 Jun 2027 21:46:07.676,771.367
66,8 Jun 2027 23:09:19.733,8 Jun 2027 23:21:00.046,700.313
67,9 Jun 2027 00:45:59.925,9 Jun 2027 00:52:59.492,419.566
68,9 Jun 2027 05:25:59.659,9 Jun 2027 05:32:14.709,375.050
69,9 Jun 2027 06:57:39.586,9 Jun 2027 07:09:01.099,681.514
70,9 Jun 2027 08:32:14.100,9 Jun 2027 08:45:08.020,773.920
71,9 Jun 2027 10:10:03.663,9 Jun 2027 10:20:24.403,620.740
72,9 Jun 2027 20:09:58.298,9 Jun 2027 20:20:26.507,628.209
73,9 Jun 2027 21:45:16.592,9 Jun 2027 21:58:10.743,774.152
74,9 Jun 2027 23:21:24.256,9 Jun 2027 23:32:41.400,677.144
75,10 Jun 2027 00:58:12.182,10 Jun 2027 01:04:16.921,364.739
76,10 Jun 2027 05:37:17.843,10 Jun 2027 05:44:26.539,428.697
77,10 Jun 2027 07:09:21.408,10 Jun 2027 07:21:05.539,704.131
78,10 Jun 2027 08:44:17.695,10 Jun 2027 08:57:08.176,770.480
79,10 Jun 2027 10:22:38.806,10 Jun 2027 10:32:12.411,573.604
80,10 Jun 2027 20:21:49.695,10 Jun 2027 20:32:55.141,665.446
81,10 Jun 2027 21:57:17.538,10 Jun 2027 22:10:10.907,773.369
82,10 Jun 2027 23:33:29.291,10 Jun 2027 23:44:20.107,650.816
83,11 Jun 2027 01:10:27.633,11 Jun 2027 01:15:29.372,301.739
84,11 Jun 2027 05:48:39.787,11 Jun 2027 05:56:36.485,476.698
85,11 Jun 2027 07:21:05.859,11 Jun 2027 07:33:09.500,723.640
86,11 Jun 2027 08:56:24.312,11 Jun 2027 09:09:07.569,763.257
87,11 Jun 2027 10:35:20.796,11 Jun 2027 10:43:56.308,515.511
88,11 Jun 2027 20:33:43.223,11 Jun 2027 20:45:19.085,695.862
89,11 Jun 2027 22:09:19.077,11 Jun 2027 22:22:08.259,769.183
90,11 Jun 2027 23:45:34.875,11 Jun 2027 23:55:56.153,621.278
91,12 Jun 2027 01:22:49.107,12 Jun 2027 01:26:34.119,225.011
92,12 Jun 2027 06:00:05.019,12 Jun 2027 06:08:45.081,520.062
93,12 Jun 2027 07:32:52.949,12 Jun 2027 07:45:12.988,740.039
94,12 Jun 2027 09:08:34.085,12 Jun 2027 09:21:06.102,752.017
95,12 Jun 2027 10:48:11.878,12 Jun 2027 10:55:33.980,442.101
96,12 Jun 2027 19:12:23.954,12 Jun 2027 19:16:09.064,225.111
97,12 Jun 2027 20:45:38.443,12 Jun 2027 20:57:38.856,720.413
98,12 Jun 2027 22:21:21.168,12 Jun 2027 22:34:02.861,761.693
99,12 Jun 2027 23:57:41.066,13 Jun 2027 00:07:29.488,588.422
100,13 Jun 2027 01:35:28.354,13 Jun 2027 01:37:19.509,111.155
101,13 Jun 2027 06:11:33.265,13 Jun 2027 06:20:52.651,559.386
102,13 Jun 2027 07:44:42.689,13 Jun 2027 07:57:15.994,753.304
103,13 Jun 2027 09:20:47.201,13 Jun 2027 09:33:03.634,736.433
104,13 Jun 2027 11:01:16.934,13 Jun 2027 11:07:00.644,343.710
105,13 Jun 2027 19:23:30.850,13 Jun 2027 19:29:36.384,365.533
106,13 Jun 2027 20:57:35.029,13 Jun 2027 21:09:54.828,739.799
107,13 Jun 2027 22:33:23.775,13 Jun 2027 22:45:54.762,750.987
