Acces,Start Time (UTCG),Stop Time (UTCG),Duration (sec)
1,1 Jun 2027 05:10:11.126,1 Jun 2027 05:20:28.976,617.850
2,1 Jun 2027 06:44:58.105,1 Jun 2027 06:56:43.757,705.652
3,1 Jun 2027 17:15:54.113,1 Jun 2027 17:26:43.674,649.560
4,1 Jun 2027 18:51:07.712,1 Jun 2027 19:02:32.151,684.439
5,2 Jun 2027 05:21:39.619,2 Jun 2027 05:32:55.999,676.380
6,2 Jun 2027 06:57:19.311,2 Jun 2027 07:08:18.431,659.120
7,2 Jun 2027 17:27:27.324,2 Jun 2027 17:39:06.251,698.927
8,2 Jun 2027 19:03:33.167,2 Jun 2027 19:14:02.306,629.139
9,3 Jun 2027 05:33:16.997,3 Jun 2027 05:45:14.650,717.653
10,3 Jun 2027 07:09:49.661,3 Jun 2027 07:19:43.380,593.719
11,3 Jun 2027 17:39:08.456,3 Jun 2027 17:51:21.360,732.904
12,3 Jun 2027 19:16:09.369,3 Jun 2027 19:25:21.059,551.690
13,4 Jun 2027 05:45:01.569,4 Jun 2027 05:57:26.493,744.924
14,4 Jun 2027 07:22:33.159,4 Jun 2027 07:30:54.446,501.286
15,4 Jun 2027 17:50:56.234,4 Jun 2027 18:03:30.131,753.897
16,4 Jun 2027 19:29:02.528,4 Jun 2027 19:36:22.027,439.499
17,5 Jun 2027 05:56:52.380,5 Jun 2027 06:09:32.331,759.951
18,5 Jun 2027 07:35:40.483,5 Jun 2027 07:41:40.766,360.283
19,5 Jun 2027 18:02:49.955,5 Jun 2027 18:15:33.133,763.178
20,5 Jun 2027 19:42:35.277,5 Jun 2027 19:46:42.388,247.111
21,6 Jun 2027 04:38:05.717,6 Jun 2027 04:41:21.856,196.138
22,6 Jun 2027 06:08:48.935,6 Jun 2027 06:21:32.539,763.603
23,6 Jun 2027 16:42:56.928,6 Jun 2027 16:48:26.964,330.036
24,6 Jun 2027 18:14:49.296,6 Jun 2027 18:27:30.558,761.262
25,7 Jun 2027 04:48:11.724,7 Jun 2027 04:55:08.786,417.062
26,7 Jun 2027 06:20:51.062,7 Jun 2027 06:33:27.153,756.091
27,7 Jun 2027 16:53:36.979,7 Jun 2027 17:01:40.396,483.417
28,7 Jun 2027 18:26:54.247,7 Jun 2027 18:39:22.284,748.038
29,8 Jun 2027 04:59:08.762,8 Jun 2027 05:08:05.725,536.963
30,8 Jun 2027 06:32:58.906,8 Jun 2027 06:45:15.896,736.990
31,8 Jun 2027 17:04:45.220,8 Jun 2027 17:14:26.591,581.371
32,8 Jun 2027 18:39:05.111,8 Jun 2027 18:51:07.881,722.770
33,9 Jun 2027 05:10:25.308,9 Jun 2027 05:20:44.019,618.711
34,9 Jun 2027 06:45:12.968,9 Jun 2027 06:56:58.131,705.163
35,9 Jun 2027 17:16:08.359,9 Jun 2027 17:26:58.651,650.292
36,9 Jun 2027 18:51:22.617,9 Jun 2027 19:02:46.474,683.857
37,10 Jun 2027 05:21:53.925,10 Jun 2027 05:33:10.919,676.995
38,10 Jun 2027 06:57:34.270,10 Jun 2027 07:08:32.699,658.429
39,10 Jun 2027 17:27:41.681,10 Jun 2027 17:39:21.123,699.441
40,10 Jun 2027 19:03:48.185,10 Jun 2027 19:14:16.507,628.322
41,11 Jun 2027 05:33:31.401,11 Jun 2027 05:45:29.476,718.076
42,11 Jun 2027 07:10:04.752,11 Jun 2027 07:19:57.505,592.753
43,11 Jun 2027 17:39:22.903,11 Jun 2027 17:51:36.147,733.244
44,11 Jun 2027 19:16:24.550,11 Jun 2027 19:25:35.089,550.539
45,12 Jun 2027 05:45:16.055,12 Jun 2027 05:57:41.241,745.185
46,12 Jun 2027 07:22:48.458,12 Jun 2027 07:31:08.352,499.894
47,12 Jun 2027 17:51:10.759,12 Jun 2027 18:03:44.843,754.084
48,12 Jun 2027 19:29:17.994,12 Jun 2027 19:36:35.758,437.764
49,13 Jun 2027 05:57:06.941,13 Jun 2027 06:09:47.007,760.067
50,13 Jun 2027 07:35:56.231,13 Jun 2027 07:41:54.210,357.979
51,13 Jun 2027 18:03:04.552,13 Jun 2027 18:15:47.774,763.223
52,13 Jun 2027 19:42:51.694,13 Jun 2027 19:46:55.154,243.460
