Acces,Start Time (UTCG),Stop Time (UTCG),Duration (sec)
1,1 Jun 2027 00:43:31.509,1 Jun 2027 00:54:29.713,658.203
2,1 Jun 2027 11:13:37.910,1 Jun 2027 11:25:17.688,699.778
3,1 Jun 2027 12:49:45.777,1 Jun 2027 13:00:13.557,627.780
4,1 Jun 2027 23:19:27.775,1 Jun 2027 23:31:26.284,718.508
5,2 Jun 2027 00:56:02.746,2 Jun 2027 01:05:54.538,591.792
6,2 Jun 2027 11:25:19.452,2 Jun 2027 11:37:33.163,733.711
7,2 Jun 2027 13:02:23.009,2 Jun 2027 13:11:32.030,549.021
8,2 Jun 2027 23:31:12.801,2 Jun 2027 23:43:38.451,745.650
9,3 Jun 2027 01:08:47.492,3 Jun 2027 01:17:05.100,497.609
10,3 Jun 2027 11:37:07.721,3 Jun 2027 11:49:42.228,754.508
11,3 Jun 2027 13:15:17.782,3 Jun 2027 13:22:32.129,434.347
12,3 Jun 2027 23:43:04.138,3 Jun 2027 23:55:44.545,760.407
13,4 Jun 2027 01:21:57.148,4 Jun 2027 01:27:49.823,352.676
14,4 Jun 2027 11:49:02.004,4 Jun 2027 12:01:45.444,763.440
15,4 Jun 2027 13:28:55.018,4 Jun 2027 13:32:48.729,233.711
16,4 Jun 2027 22:24:09.900,4 Jun 2027 22:27:40.333,210.433
17,4 Jun 2027 23:55:01.294,5 Jun 2027 00:07:44.925,763.631
18,5 Jun 2027 10:29:04.049,5 Jun 2027 10:34:42.916,338.866
19,5 Jun 2027 12:01:01.986,5 Jun 2027 12:13:42.998,761.012
20,5 Jun 2027 22:34:19.938,5 Jun 2027 22:41:24.056,424.118
21,6 Jun 2027 00:07:04.106,6 Jun 2027 00:19:39.620,755.514
22,6 Jun 2027 10:39:45.900,6 Jun 2027 10:47:55.373,489.474
23,6 Jun 2027 12:13:07.671,6 Jun 2027 12:25:34.754,747.083
24,6 Jun 2027 22:45:18.237,6 Jun 2027 22:54:20.561,542.324
25,7 Jun 2027 00:19:12.736,7 Jun 2027 00:31:28.333,735.597
26,7 Jun 2027 10:50:55.175,7 Jun 2027 11:00:41.357,586.182
27,7 Jun 2027 12:25:19.387,7 Jun 2027 12:37:20.248,720.860
28,7 Jun 2027 22:56:35.702,7 Jun 2027 23:06:58.750,623.048
29,8 Jun 2027 00:31:27.725,8 Jun 2027 00:43:10.383,702.658
30,8 Jun 2027 11:02:19.173,8 Jun 2027 11:13:13.372,654.199
31,8 Jun 2027 12:37:37.917,8 Jun 2027 12:48:58.563,680.645
32,8 Jun 2027 23:08:05.150,8 Jun 2027 23:19:25.636,680.486
33,9 Jun 2027 00:43:50.169,9 Jun 2027 00:54:44.547,654.378
34,9 Jun 2027 11:13:53.310,9 Jun 2027 11:25:35.836,702.526
35,9 Jun 2027 12:50:04.770,9 Jun 2027 13:00:28.034,623.263
36,9 Jun 2027 23:19:43.432,9 Jun 2027 23:31:44.193,720.761
37,10 Jun 2027 00:56:22.141,10 Jun 2027 01:06:08.585,586.444
38,10 Jun 2027 11:25:35.341,10 Jun 2027 11:37:50.853,735.512
39,10 Jun 2027 13:02:42.911,10 Jun 2027 13:11:45.548,542.637
40,10 Jun 2027 23:31:28.905,10 Jun 2027 23:43:55.930,747.025
41,11 Jun 2027 01:09:08.059,11 Jun 2027 01:17:17.913,489.854
42,11 Jun 2027 11:37:24.030,11 Jun 2027 11:49:59.500,755.470
43,11 Jun 2027 13:15:39.322,11 Jun 2027 13:22:43.932,424.610
44,11 Jun 2027 23:43:20.644,11 Jun 2027 23:56:01.627,760.983
45,12 Jun 2027 01:22:20.367,12 Jun 2027 01:27:59.907,339.540
46,12 Jun 2027 11:49:18.702,12 Jun 2027 12:02:02.331,763.629
47,12 Jun 2027 13:29:22.706,12 Jun 2027 13:32:54.305,211.599
48,12 Jun 2027 22:24:15.426,12 Jun 2027 22:28:08.130,232.704
49,12 Jun 2027 23:55:18.178,13 Jun 2027 00:08:01.625,763.447
50,13 Jun 2027 10:29:14.132,13 Jun 2027 10:35:06.194,352.062
51,13 Jun 2027 12:01:19.064,13 Jun 2027 12:13:59.499,760.434
52,13 Jun 2027 22:34:31.753,13 Jun 2027 22:41:45.632,433.880
