Acces,Start Time (UTCG),Stop Time (UTCG),Duration (sec)
1,1 Jun 2027 05:56:45.102,1 Jun 2027 06:09:24.990,759.888
2,1 Jun 2027 07:35:32.614,1 Jun 2027 07:41:34.040,361.426
3,1 Jun 2027 18:02:42.657,1 Jun 2027 18:15:25.811,763.155
4,1 Jun 2027 19:42:27.073,1 Jun 2027 19:46:35.996,248.923
5,2 Jun 2027 04:37:59.595,2 Jun 2027 04:41:13.384,193.788
6,2 Jun 2027 06:08:41.616,2 Jun 2027 06:21:25.234,763.618
7,2 Jun 2027 16:42:50.274,2 Jun 2027 16:48:19.022,328.748
8,2 Jun 2027 18:14:41.962,2 Jun 2027 18:27:23.271,761.309
9,3 Jun 2027 04:48:04.894,3 Jun 2027 04:55:01.018,416.124
10,3 Jun 2027 06:20:43.711,3 Jun 2027 06:33:19.884,756.174
11,3 Jun 2027 16:53:30.049,3 Jun 2027 17:01:32.725,482.675
12,3 Jun 2027 18:26:46.878,3 Jun 2027 18:39:15.035,748.157
13,4 Jun 2027 04:59:01.764,4 Jun 2027 05:07:58.118,536.354
14,4 Jun 2027 06:32:51.518,4 Jun 2027 06:45:08.666,737.147
15,4 Jun 2027 17:04:38.172,4 Jun 2027 17:14:19.033,580.861
16,4 Jun 2027 18:38:57.703,4 Jun 2027 18:51:00.670,722.967
17,5 Jun 2027 05:10:18.219,5 Jun 2027 05:20:36.500,618.281
18,5 Jun 2027 06:45:05.539,5 Jun 2027 06:56:50.945,705.405
19,5 Jun 2027 17:16:01.235,5 Jun 2027 17:26:51.164,649.928
20,5 Jun 2027 18:51:15.165,5 Jun 2027 19:02:39.314,684.149
21,6 Jun 2027 05:21:46.772,6 Jun 2027 05:33:03.460,676.688
22,6 Jun 2027 06:57:26.791,6 Jun 2027 07:08:25.566,658.775
23,6 Jun 2027 17:27:34.503,6 Jun 2027 17:39:13.688,699.185
24,6 Jun 2027 19:03:40.676,6 Jun 2027 19:14:09.407,628.731
25,7 Jun 2027 05:33:24.199,7 Jun 2027 05:45:22.063,717.864
26,7 Jun 2027 07:09:57.207,7 Jun 2027 07:19:50.444,593.236
27,7 Jun 2027 17:39:15.680,7 Jun 2027 17:51:28.754,733.074
28,7 Jun 2027 19:16:16.960,7 Jun 2027 19:25:28.075,551.115
29,8 Jun 2027 05:45:08.812,8 Jun 2027 05:57:33.867,745.055
30,8 Jun 2027 07:22:40.809,8 Jun 2027 07:31:01.400,500.591
31,8 Jun 2027 17:51:03.496,8 Jun 2027 18:03:37.487,753.991
32,8 Jun 2027 19:29:10.261,8 Jun 2027 19:36:28.894,438.633
33,9 Jun 2027 05:56:59.660,9 Jun 2027 06:09:39.669,760.009
34,9 Jun 2027 07:35:48.356,9 Jun 2027 07:41:47.489,359.133
35,9 Jun 2027 18:02:57.253,9 Jun 2027 18:15:40.453,763.200
36,9 Jun 2027 19:42:43.482,9 Jun 2027 19:46:48.775,245.293
37,10 Jun 2027 04:38:11.848,10 Jun 2027 04:41:30.312,198.464
38,10 Jun 2027 06:08:56.251,10 Jun 2027 06:21:39.842,763.591
39,10 Jun 2027 16:43:03.584,10 Jun 2027 16:48:34.901,331.317
40,10 Jun 2027 18:14:56.628,10 Jun 2027 18:27:37.843,761.215
41,11 Jun 2027 04:48:18.556,11 Jun 2027 04:55:16.552,417.997
42,11 Jun 2027 06:20:58.412,11 Jun 2027 06:33:34.420,756.008
43,11 Jun 2027 16:53:43.910,11 Jun 2027 17:01:48.067,484.157
44,11 Jun 2027 18:27:01.615,11 Jun 2027 18:39:29.533,747.918
45,12 Jun 2027 04:59:15.761,12 Jun 2027 05:08:13.331,537.570
46,12 Jun 2027 06:33:06.293,12 Jun 2027 06:45:23.125,736.832
47,12 Jun 2027 17:04:52.269,12 Jun 2027 17:14:34.149,581.880
48,12 Jun 2027 18:39:12.518,12 Jun 2027 18:51:15.089,722.571
49,13 Jun 2027 05:10:32.398,13 Jun 2027 05:20:51.539,619.141
50,13 Jun 2027 06:45:20.397,13 Jun 2027 06:57:05.316,704.919
51,13 Jun 2027 17:16:15.483,13 Jun 2027 17:27:06.139,650.655
52,13 Jun 2027 18:51:30.070,13 Jun 2027 19:02:53.635,683.565
