Acces,Start Time (UTCG),Stop Time (UTCG),Duration (sec)
1,1 Jun 2027 06:45:48.354,1 Jun 2027 06:57:48.090,719.736
2,1 Jun 2027 08:22:24.448,1 Jun 2027 08:32:13.304,588.856
3,1 Jun 2027 18:51:40.027,1 Jun 2027 19:03:54.600,734.574
4,1 Jun 2027 20:28:44.604,1 Jun 2027 20:37:50.506,545.902
5,2 Jun 2027 06:57:33.334,2 Jun 2027 07:09:59.542,746.208
6,2 Jun 2027 08:35:08.995,2 Jun 2027 08:43:23.267,494.273
7,2 Jun 2027 19:03:28.189,2 Jun 2027 19:16:02.999,754.810
8,2 Jun 2027 20:41:39.223,2 Jun 2027 20:48:49.958,430.735
9,3 Jun 2027 07:09:24.515,3 Jun 2027 07:22:05.023,760.508
10,3 Jun 2027 08:48:18.627,3 Jun 2027 08:54:07.215,348.587
11,3 Jun 2027 19:15:22.267,3 Jun 2027 19:28:05.651,763.383
12,3 Jun 2027 20:55:16.995,3 Jun 2027 20:59:05.226,228.231
13,4 Jun 2027 05:50:27.000,4 Jun 2027 05:54:05.139,218.138
14,4 Jun 2027 07:21:21.418,4 Jun 2027 07:34:04.887,763.470
15,4 Jun 2027 17:55:22.965,4 Jun 2027 18:01:05.531,342.566
16,4 Jun 2027 19:27:21.958,4 Jun 2027 19:40:02.726,760.767
17,5 Jun 2027 06:00:39.443,5 Jun 2027 06:07:45.701,426.258
18,5 Jun 2027 07:33:23.894,5 Jun 2027 07:45:59.139,755.245
19,5 Jun 2027 18:06:05.664,5 Jun 2027 18:14:16.383,490.719
20,5 Jun 2027 19:39:27.260,5 Jun 2027 19:51:54.090,746.831
21,6 Jun 2027 06:11:38.108,6 Jun 2027 06:20:41.072,542.964
22,6 Jun 2027 07:45:32.107,6 Jun 2027 07:57:47.500,735.393
23,6 Jun 2027 18:17:15.070,6 Jun 2027 18:27:01.461,586.391
24,6 Jun 2027 19:51:38.516,6 Jun 2027 20:03:39.274,720.758
25,7 Jun 2027 06:22:55.554,7 Jun 2027 06:33:18.511,622.957
26,7 Jun 2027 07:57:46.586,7 Jun 2027 08:09:29.296,702.710
27,7 Jun 2027 18:28:38.945,7 Jun 2027 18:39:32.831,653.885
28,7 Jun 2027 20:03:56.477,7 Jun 2027 20:15:17.388,680.911
29,8 Jun 2027 06:34:24.800,8 Jun 2027 06:45:44.825,680.026
30,8 Jun 2027 08:10:08.396,8 Jun 2027 08:21:03.323,654.928
31,8 Jun 2027 18:40:12.813,8 Jun 2027 18:51:54.784,701.971
32,8 Jun 2027 20:16:22.620,8 Jun 2027 20:26:46.808,624.188
33,9 Jun 2027 06:46:02.764,9 Jun 2027 06:58:02.924,720.160
34,9 Jun 2027 08:22:39.555,9 Jun 2027 08:32:27.416,587.861
35,9 Jun 2027 18:51:54.479,9 Jun 2027 19:04:09.389,734.910
36,9 Jun 2027 20:28:59.809,9 Jun 2027 20:38:04.518,544.710
37,10 Jun 2027 06:57:47.830,10 Jun 2027 07:10:14.292,746.462
38,10 Jun 2027 08:35:24.318,10 Jun 2027 08:43:37.149,492.831
39,10 Jun 2027 19:03:42.722,10 Jun 2027 19:16:17.708,754.986
40,10 Jun 2027 20:41:54.725,10 Jun 2027 20:49:03.654,428.929
41,11 Jun 2027 07:09:39.085,11 Jun 2027 07:22:19.701,760.616
42,11 Jun 2027 08:48:34.436,11 Jun 2027 08:54:20.595,346.159
43,11 Jun 2027 19:15:36.872,11 Jun 2027 19:28:20.291,763.419
44,11 Jun 2027 20:55:33.603,11 Jun 2027 20:59:17.800,224.197
45,12 Jun 2027 05:50:39.513,12 Jun 2027 05:54:21.823,222.310
46,12 Jun 2027 07:21:36.059,12 Jun 2027 07:34:19.488,763.429
47,12 Jun 2027 17:55:36.339,12 Jun 2027 18:01:21.365,345.026
48,12 Jun 2027 19:27:36.630,12 Jun 2027 19:40:17.295,760.666
49,13 Jun 2027 06:00:53.134,13 Jun 2027 06:08:01.219,428.085
50,13 Jun 2027 07:33:38.607,13 Jun 2027 07:46:13.671,755.065
51,13 Jun 2027 18:06:19.545,13 Jun 2027 18:14:31.717,492.172
52,13 Jun 2027 19:39:42.009,13 Jun 2027 19:52:08.579,746.570
