Acces,Start Time (UTCG),Stop Time (UTCG),Duration (sec)
1,1 Jun 2027 01:21:03.860,1 Jun 2027 01:25:16.444,252.584
2,1 Jun 2027 02:54:02.473,1 Jun 2027 02:59:08.098,305.625
3,1 Jun 2027 04:25:44.063,1 Jun 2027 04:35:03.957,559.894
4,1 Jun 2027 05:58:55.576,1 Jun 2027 06:11:11.103,735.526
5,1 Jun 2027 07:34:21.679,1 Jun 2027 07:47:08.315,766.636
6,1 Jun 2027 09:12:46.709,1 Jun 2027 09:22:25.887,579.179
7,1 Jun 2027 17:36:58.146,1 Jun 2027 17:38:11.010,72.865
8,1 Jun 2027 19:09:34.120,1 Jun 2027 19:20:58.509,684.389
9,1 Jun 2027 20:45:13.124,1 Jun 2027 20:58:08.118,774.995
10,1 Jun 2027 22:21:15.979,1 Jun 2027 22:32:40.686,684.708
11,1 Jun 2027 23:57:22.584,2 Jun 2027 00:05:11.058,468.474
12,2 Jun 2027 01:32:56.508,2 Jun 2027 01:36:48.934,232.425
13,2 Jun 2027 03:05:30.345,2 Jun 2027 03:11:07.239,336.894
14,2 Jun 2027 04:37:18.610,2 Jun 2027 04:47:06.919,588.309
15,2 Jun 2027 06:10:45.351,2 Jun 2027 06:23:13.683,748.331
16,2 Jun 2027 07:46:30.649,2 Jun 2027 07:59:08.303,757.654
17,2 Jun 2027 09:25:25.904,2 Jun 2027 09:34:14.762,528.858
18,2 Jun 2027 17:47:31.688,2 Jun 2027 17:52:16.944,285.256
19,2 Jun 2027 19:21:30.856,2 Jun 2027 19:33:19.876,709.020
20,2 Jun 2027 20:57:14.779,2 Jun 2027 21:10:06.966,772.187
21,2 Jun 2027 22:33:18.978,2 Jun 2027 22:44:22.352,663.374
22,3 Jun 2027 00:09:24.705,3 Jun 2027 00:16:40.408,435.702
23,3 Jun 2027 01:44:45.458,3 Jun 2027 01:48:24.785,219.327
24,3 Jun 2027 03:16:58.010,3 Jun 2027 03:23:07.510,369.500
25,3 Jun 2027 04:48:54.808,3 Jun 2027 04:59:09.938,615.130
26,3 Jun 2027 06:22:37.309,3 Jun 2027 06:35:16.079,758.770
27,3 Jun 2027 07:58:42.454,3 Jun 2027 08:11:07.673,745.219
28,3 Jun 2027 09:38:11.951,3 Jun 2027 09:45:59.496,467.545
29,3 Jun 2027 17:58:57.194,3 Jun 2027 18:05:27.911,390.717
30,3 Jun 2027 19:33:28.646,3 Jun 2027 19:45:37.826,729.181
31,3 Jun 2027 21:09:16.726,3 Jun 2027 21:22:03.449,766.723
32,3 Jun 2027 22:45:22.010,3 Jun 2027 22:56:02.118,640.109
33,4 Jun 2027 00:21:26.386,4 Jun 2027 00:28:08.901,402.514
34,4 Jun 2027 01:56:30.047,4 Jun 2027 02:00:04.842,214.795
35,4 Jun 2027 03:28:25.916,4 Jun 2027 03:35:08.609,402.693
36,4 Jun 2027 05:00:32.752,4 Jun 2027 05:11:12.990,640.238
37,4 Jun 2027 06:34:31.509,4 Jun 2027 06:47:18.271,766.762
38,4 Jun 2027 08:10:57.249,4 Jun 2027 08:23:06.324,729.075
39,4 Jun 2027 09:51:07.401,4 Jun 2027 09:57:37.636,390.235
40,4 Jun 2027 18:10:35.399,4 Jun 2027 18:18:23.289,467.889
41,4 Jun 2027 19:45:27.302,4 Jun 2027 19:57:52.596,745.294
42,4 Jun 2027 21:21:18.914,4 Jun 2027 21:33:57.637,758.723
43,4 Jun 2027 22:57:25.051,4 Jun 2027 23:07:40.054,615.003
44,5 Jun 2027 00:33:27.456,5 Jun 2027 00:39:36.813,369.357
45,5 Jun 2027 02:08:10.043,5 Jun 2027 02:11:49.490,219.446
