Acces,Start Time (UTCG),Stop Time (UTCG),Duration (sec)
1,1 Jun 2027 00:18:07.684,1 Jun 2027 00:28:58.065,650.381
2,1 Jun 2027 01:54:13.936,1 Jun 2027 02:01:09.085,415.148
3,1 Jun 2027 03:29:28.835,1 Jun 2027 03:32:56.215,207.380
4,1 Jun 2027 05:01:29.944,1 Jun 2027 05:07:52.313,382.369
5,1 Jun 2027 06:33:30.428,1 Jun 2027 06:43:57.101,626.674
6,1 Jun 2027 08:07:20.660,1 Jun 2027 08:20:03.534,762.874
7,1 Jun 2027 09:43:35.876,1 Jun 2027 09:55:54.044,738.168
8,1 Jun 2027 11:23:23.992,1 Jun 2027 11:30:37.819,433.826
9,1 Jun 2027 19:43:29.509,1 Jun 2027 19:50:45.726,436.218
10,1 Jun 2027 21:18:13.913,1 Jun 2027 21:30:32.575,738.661
11,1 Jun 2027 22:54:04.532,1 Jun 2027 23:06:47.151,762.619
12,2 Jun 2027 00:30:10.983,2 Jun 2027 00:40:36.863,625.880
13,2 Jun 2027 02:06:15.710,2 Jun 2027 02:12:37.034,381.324
14,2 Jun 2027 03:41:11.127,2 Jun 2027 03:44:38.693,207.566
15,2 Jun 2027 05:12:57.897,2 Jun 2027 05:19:54.129,416.232
16,2 Jun 2027 06:45:09.281,2 Jun 2027 06:56:00.411,651.129
17,2 Jun 2027 08:19:16.116,2 Jun 2027 08:32:05.828,769.712
18,2 Jun 2027 09:55:52.420,2 Jun 2027 10:07:52.505,720.085
19,2 Jun 2027 11:36:25.965,2 Jun 2027 11:42:11.366,345.401
20,2 Jun 2027 19:55:11.992,2 Jun 2027 20:03:35.812,503.820
21,2 Jun 2027 21:30:13.197,2 Jun 2027 21:42:45.931,752.734
22,2 Jun 2027 23:06:07.064,2 Jun 2027 23:18:40.249,753.185
23,3 Jun 2027 00:42:14.283,3 Jun 2027 00:52:13.857,599.574
24,3 Jun 2027 02:18:16.805,3 Jun 2027 02:24:04.529,347.725
25,3 Jun 2027 03:52:48.724,3 Jun 2027 03:56:25.947,217.222
26,3 Jun 2027 05:24:26.609,3 Jun 2027 05:31:56.422,449.813
27,3 Jun 2027 06:56:50.022,3 Jun 2027 07:08:03.692,673.670
28,3 Jun 2027 08:31:13.922,3 Jun 2027 08:44:07.859,773.936
29,3 Jun 2027 10:08:12.275,3 Jun 2027 10:19:50.010,697.735
30,3 Jun 2027 11:49:51.291,3 Jun 2027 11:53:24.538,213.247
31,3 Jun 2027 20:06:59.476,3 Jun 2027 20:16:18.123,558.646
32,3 Jun 2027 21:42:13.138,3 Jun 2027 21:54:56.360,763.222
33,3 Jun 2027 23:18:09.794,3 Jun 2027 23:30:31.110,741.316
34,4 Jun 2027 00:54:17.547,4 Jun 2027 01:03:49.127,571.580
