Acces,Start Time (UTCG),Stop Time (UTCG),Duration (sec)
1,1 Jun 2027 04:02:09.879,1 Jun 2027 04:03:29.335,79.456
2,1 Jun 2027 04:04:17.954,1 Jun 2027 04:08:02.408,224.454
3,1 Jun 2027 05:37:02.910,1 Jun 2027 05:45:06.031,483.121
4,1 Jun 2027 05:45:26.280,1 Jun 2027 05:46:24.538,58.258
5,1 Jun 2027 07:14:56.535,1 Jun 2027 07:22:21.492,444.957
6,1 Jun 2027 08:51:40.471,1 Jun 2027 08:57:31.535,351.064
7,1 Jun 2027 08:57:37.341,1 Jun 2027 08:58:24.525,47.183
8,1 Jun 2027 10:29:46.729,1 Jun 2027 10:33:56.430,249.701
9,2 Jun 2027 04:16:07.965,2 Jun 2027 04:20:00.305,232.340
10,2 Jun 2027 05:49:55.353,2 Jun 2027 05:57:14.266,438.912
11,2 Jun 2027 05:57:17.388,2 Jun 2027 05:58:25.779,68.391
12,2 Jun 2027 07:27:04.158,2 Jun 2027 07:34:22.040,437.882
13,2 Jun 2027 09:04:18.740,2 Jun 2027 09:08:50.304,271.564
14,2 Jun 2027 09:09:00.064,2 Jun 2027 09:10:11.121,71.058
15,2 Jun 2027 10:41:00.653,2 Jun 2027 10:45:52.445,291.792
16,3 Jun 2027 04:28:20.742,3 Jun 2027 04:31:50.575,209.833
17,3 Jun 2027 06:02:19.207,3 Jun 2027 06:09:21.535,422.327
18,3 Jun 2027 06:09:23.521,3 Jun 2027 06:10:24.459,60.938
19,3 Jun 2027 07:39:29.518,3 Jun 2027 07:46:11.603,402.085
20,3 Jun 2027 09:16:28.848,3 Jun 2027 09:21:53.047,324.198
21,3 Jun 2027 10:53:15.433,3 Jun 2027 10:57:45.905,270.472
22,4 Jun 2027 03:03:54.059,4 Jun 2027 03:06:59.116,185.057
23,4 Jun 2027 04:40:26.457,4 Jun 2027 04:43:59.288,212.831
24,4 Jun 2027 06:15:35.287,4 Jun 2027 06:21:20.287,345.000
25,4 Jun 2027 06:21:21.082,4 Jun 2027 06:22:23.889,62.808
26,4 Jun 2027 07:51:55.480,4 Jun 2027 07:58:17.664,382.184
27,4 Jun 2027 09:29:29.715,4 Jun 2027 09:33:51.043,261.328
28,4 Jun 2027 11:05:32.733,4 Jun 2027 11:09:43.109,250.376
29,5 Jun 2027 03:16:01.280,5 Jun 2027 03:19:13.517,192.237
30,5 Jun 2027 04:52:36.784,5 Jun 2027 04:56:04.267,207.483
31,5 Jun 2027 06:27:46.990,5 Jun 2027 06:34:22.501,395.511
32,5 Jun 2027 08:04:07.768,5 Jun 2027 08:09:50.755,342.987
33,5 Jun 2027 08:09:53.114,5 Jun 2027 08:10:11.094,17.980
34,5 Jun 2027 09:41:24.457,5 Jun 2027 09:46:05.778,281.322
35,5 Jun 2027 11:17:36.990,5 Jun 2027 11:22:28.486,291.496
36,6 Jun 2027 03:28:34.609,6 Jun 2027 03:31:17.559,162.950
37,6 Jun 2027 05:04:24.016,6 Jun 2027 05:08:33.330,249.314
38,6 Jun 2027 06:39:17.082,6 Jun 2027 06:46:31.695,434.613
39,6 Jun 2027 08:15:46.558,6 Jun 2027 08:22:10.337,383.779
40,6 Jun 2027 09:54:04.236,6 Jun 2027 09:57:58.578,234.343
41,6 Jun 2027 11:29:30.843,6 Jun 2027 11:33:32.462,241.620
42,6 Jun 2027 11:33:53.296,6 Jun 2027 11:34:52.544,59.248
43,7 Jun 2027 03:39:09.048,7 Jun 2027 03:40:12.890,63.843
44,7 Jun 2027 03:40:43.942,7 Jun 2027 03:43:51.566,187.624
45,7 Jun 2027 05:14:40.495,7 Jun 2027 05:15:31.263,50.769
46,7 Jun 2027 05:16:09.399,7 Jun 2027 05:20:48.378,278.979
47,7 Jun 2027 06:51:00.068,7 Jun 2027 06:58:32.550,452.482
48,7 Jun 2027 08:28:06.605,7 Jun 2027 08:34:25.676,379.071
49,7 Jun 2027 10:06:01.939,7 Jun 2027 10:10:00.005,238.066
50,7 Jun 2027 11:39:07.085,7 Jun 2027 11:45:27.708,380.623
51,7 Jun 2027 11:46:09.490,7 Jun 2027 11:47:08.956,59.465
52,8 Jun 2027 03:50:51.672,8 Jun 2027 03:51:57.607,65.934
53,8 Jun 2027 03:52:46.013,8 Jun 2027 03:56:05.037,199.024
54,8 Jun 2027 05:25:49.016,8 Jun 2027 05:27:44.796,115.780
55,8 Jun 2027 05:27:53.501,8 Jun 2027 05:33:10.954,317.453
