Acces,Start Time (UTCG),Stop Time (UTCG),Duration (sec)
1,1 Jun 2027 03:51:37.468,1 Jun 2027 03:58:55.295,437.827
2,1 Jun 2027 05:28:52.045,1 Jun 2027 05:33:23.565,271.521
3,1 Jun 2027 05:33:33.335,1 Jun 2027 05:34:44.389,71.054
4,1 Jun 2027 07:05:33.894,1 Jun 2027 07:10:25.708,291.814
5,1 Jun 2027 08:40:45.760,1 Jun 2027 08:40:59.749,13.989
6,1 Jun 2027 08:42:20.653,1 Jun 2027 08:45:28.969,188.316
7,2 Jun 2027 04:04:02.808,2 Jun 2027 04:10:44.890,402.083
8,2 Jun 2027 05:41:02.042,2 Jun 2027 05:46:26.315,324.274
9,2 Jun 2027 07:17:48.670,2 Jun 2027 07:22:19.178,270.509
10,2 Jun 2027 08:55:59.032,2 Jun 2027 08:57:02.171,63.139
11,3 Jun 2027 04:16:28.777,3 Jun 2027 04:22:50.942,382.165
12,3 Jun 2027 05:54:02.977,3 Jun 2027 05:58:24.345,261.368
13,3 Jun 2027 07:30:06.026,3 Jun 2027 07:34:16.341,250.316
14,4 Jun 2027 04:28:41.026,4 Jun 2027 04:34:24.027,343.002
15,4 Jun 2027 04:34:26.412,4 Jun 2027 04:34:44.353,17.941
16,4 Jun 2027 06:05:57.719,4 Jun 2027 06:10:39.053,281.334
17,4 Jun 2027 07:42:10.256,4 Jun 2027 07:47:01.763,291.507
18,5 Jun 2027 03:03:50.296,5 Jun 2027 03:11:04.961,434.666
19,5 Jun 2027 04:40:19.854,5 Jun 2027 04:46:43.606,383.752
20,5 Jun 2027 06:18:37.518,5 Jun 2027 06:22:31.849,234.331
21,5 Jun 2027 07:54:04.043,5 Jun 2027 07:58:05.748,241.705
22,5 Jun 2027 07:58:26.572,5 Jun 2027 07:59:25.821,59.250
23,6 Jun 2027 03:15:33.348,6 Jun 2027 03:23:05.813,452.466
24,6 Jun 2027 04:52:39.858,6 Jun 2027 04:58:58.944,379.087
25,6 Jun 2027 06:30:35.198,6 Jun 2027 06:34:33.272,238.074
26,6 Jun 2027 08:03:40.354,6 Jun 2027 08:10:00.986,380.632
27,6 Jun 2027 08:10:42.756,6 Jun 2027 08:11:42.223,59.467
28,7 Jun 2027 03:27:51.309,7 Jun 2027 03:35:09.755,438.447
29,7 Jun 2027 05:04:35.901,7 Jun 2027 05:11:08.862,392.960
30,7 Jun 2027 06:42:34.453,7 Jun 2027 06:46:45.399,250.946
31,7 Jun 2027 08:16:12.192,7 Jun 2027 08:23:36.682,444.490
32,8 Jun 2027 03:39:44.683,8 Jun 2027 03:47:09.835,445.153
33,8 Jun 2027 05:16:28.725,8 Jun 2027 05:23:12.518,403.793
34,8 Jun 2027 06:54:22.181,8 Jun 2027 06:58:44.615,262.435
35,8 Jun 2027 08:30:19.828,8 Jun 2027 08:34:41.456,261.627
36,9 Jun 2027 03:51:52.694,9 Jun 2027 03:59:09.906,437.212
37,9 Jun 2027 05:29:07.254,9 Jun 2027 05:33:38.307,271.052
38,9 Jun 2027 05:33:48.215,9 Jun 2027 05:34:59.162,70.947
39,9 Jun 2027 07:05:48.496,9 Jun 2027 07:10:40.691,292.194
40,9 Jun 2027 08:41:00.823,9 Jun 2027 08:41:14.729,13.906
41,9 Jun 2027 08:42:36.634,9 Jun 2027 08:45:43.578,186.945
42,10 Jun 2027 04:04:17.816,10 Jun 2027 04:10:59.864,402.048
43,10 Jun 2027 05:41:16.315,10 Jun 2027 05:46:27.547,311.232
44,10 Jun 2027 07:18:03.310,10 Jun 2027 07:22:34.020,270.710
45,10 Jun 2027 08:56:13.823,10 Jun 2027 08:57:16.565,62.742
46,11 Jun 2027 04:16:43.724,11 Jun 2027 04:23:05.885,382.161
47,11 Jun 2027 05:54:17.742,11 Jun 2027 05:58:39.588,261.847
48,11 Jun 2027 07:30:21.049,11 Jun 2027 07:34:31.703,250.654
49,12 Jun 2027 04:28:55.282,12 Jun 2027 04:34:38.893,343.611
50,12 Jun 2027 04:34:41.879,12 Jun 2027 04:34:58.695,16.815
51,12 Jun 2027 06:06:21.345,12 Jun 2027 06:10:54.047,272.703
52,12 Jun 2027 07:42:25.115,12 Jun 2027 07:46:35.631,250.516
53,12 Jun 2027 07:46:40.736,12 Jun 2027 07:47:16.682,35.946
54,13 Jun 2027 03:04:04.619,13 Jun 2027 03:11:19.923,435.304
55,13 Jun 2027 04:40:34.838,13 Jun 2027 04:46:58.502,383.664
56,13 Jun 2027 06:18:52.520,13 Jun 2027 06:22:36.126,223.606
57,13 Jun 2027 07:54:18.337,13 Jun 2027 07:58:21.024,242.688
58,13 Jun 2027 07:58:41.584,13 Jun 2027 07:59:40.886,59.302
