Acces,Start Time (UTCG),Stop Time (UTCG),Duration (sec)
1,1 Jun 2027 04:35:38.764,1 Jun 2027 04:47:54.017,735.252
2,1 Jun 2027 06:12:09.159,1 Jun 2027 06:23:04.989,655.829
3,1 Jun 2027 16:25:34.197,1 Jun 2027 16:34:25.647,531.450
4,1 Jun 2027 17:59:44.642,1 Jun 2027 18:12:28.719,764.077
5,1 Jun 2027 19:37:57.761,1 Jun 2027 19:44:02.117,364.356
6,2 Jun 2027 03:17:11.871,2 Jun 2027 03:20:46.591,214.720
7,2 Jun 2027 04:47:26.363,2 Jun 2027 05:00:00.614,754.251
8,2 Jun 2027 06:24:44.333,2 Jun 2027 06:34:41.455,597.122
9,2 Jun 2027 16:37:02.990,2 Jun 2027 16:47:10.414,607.424
10,2 Jun 2027 18:11:48.840,2 Jun 2027 18:24:20.674,751.833
11,2 Jun 2027 19:51:21.524,2 Jun 2027 19:54:13.117,171.592
12,3 Jun 2027 03:27:34.543,3 Jun 2027 03:33:59.181,384.639
13,3 Jun 2027 04:59:19.106,3 Jun 2027 05:12:04.382,765.276
14,3 Jun 2027 06:37:31.215,3 Jun 2027 06:46:08.482,517.267
15,3 Jun 2027 16:48:40.618,3 Jun 2027 16:59:44.085,663.466
16,3 Jun 2027 18:23:55.888,3 Jun 2027 18:36:07.459,731.571
17,4 Jun 2027 03:38:31.119,4 Jun 2027 03:46:41.002,489.884
18,4 Jun 2027 05:11:16.868,4 Jun 2027 05:24:05.381,768.512
19,4 Jun 2027 06:50:36.612,4 Jun 2027 06:57:19.343,402.731
20,4 Jun 2027 17:00:24.451,4 Jun 2027 17:12:09.361,704.910
21,4 Jun 2027 18:36:06.007,4 Jun 2027 18:47:48.767,702.761
22,5 Jun 2027 03:49:43.078,5 Jun 2027 03:59:10.416,567.338
23,5 Jun 2027 05:23:19.673,5 Jun 2027 05:36:03.530,763.857
24,5 Jun 2027 07:04:28.143,5 Jun 2027 07:07:46.524,198.381
25,5 Jun 2027 17:12:13.036,5 Jun 2027 17:24:27.715,734.679
26,5 Jun 2027 18:48:19.616,5 Jun 2027 18:59:24.086,664.470
27,6 Jun 2027 04:01:05.265,6 Jun 2027 04:11:32.434,627.169
28,6 Jun 2027 05:35:27.712,6 Jun 2027 05:47:58.619,750.907
29,6 Jun 2027 17:24:05.504,6 Jun 2027 17:36:40.049,754.545
30,6 Jun 2027 19:00:37.459,6 Jun 2027 19:10:52.548,615.089
31,7 Jun 2027 04:12:35.354,7 Jun 2027 04:23:49.257,673.902
32,7 Jun 2027 05:47:41.325,7 Jun 2027 05:59:50.276,728.951
33,7 Jun 2027 16:03:49.708,7 Jun 2027 16:08:11.021,261.313
34,7 Jun 2027 17:36:01.301,7 Jun 2027 17:48:46.895,765.594
35,7 Jun 2027 19:13:00.870,7 Jun 2027 19:22:12.723,551.853
36,8 Jun 2027 04:24:12.064,8 Jun 2027 04:36:02.036,709.971
37,8 Jun 2027 06:00:01.136,8 Jun 2027 06:11:37.882,696.746
38,8 Jun 2027 16:14:33.161,8 Jun 2027 16:21:45.730,432.569
39,8 Jun 2027 17:48:00.094,8 Jun 2027 18:00:48.569,768.475
40,8 Jun 2027 19:25:32.434,8 Jun 2027 19:33:21.879,469.445
41,9 Jun 2027 04:35:54.632,9 Jun 2027 04:48:11.441,736.809
42,9 Jun 2027 06:12:28.122,9 Jun 2027 06:23:20.477,652.355
43,9 Jun 2027 16:25:48.636,9 Jun 2027 16:34:45.979,537.344
44,9 Jun 2027 18:00:01.714,9 Jun 2027 18:12:45.210,763.496
45,9 Jun 2027 19:38:18.417,9 Jun 2027 19:44:13.593,355.175
46,10 Jun 2027 03:17:19.728,10 Jun 2027 03:21:10.736,231.009
47,10 Jun 2027 04:47:42.588,10 Jun 2027 05:00:17.838,755.250
48,10 Jun 2027 06:25:03.971,10 Jun 2027 06:34:56.419,592.448
49,10 Jun 2027 16:37:18.145,10 Jun 2027 16:47:29.869,611.724
50,10 Jun 2027 18:12:06.097,10 Jun 2027 18:24:36.825,750.729
51,10 Jun 2027 19:51:48.769,10 Jun 2027 19:54:17.783,149.014
52,11 Jun 2027 03:27:46.409,11 Jun 2027 03:34:19.531,393.122
53,11 Jun 2027 04:59:35.673,11 Jun 2027 05:12:21.414,765.741
54,11 Jun 2027 06:37:51.822,11 Jun 2027 06:46:22.627,510.805
55,11 Jun 2027 16:48:56.249,11 Jun 2027 17:00:02.906,666.657
56,11 Jun 2027 18:24:13.338,11 Jun 2027 18:36:23.253,729.915
57,12 Jun 2027 03:38:44.329,12 Jun 2027 03:47:00.212,495.883
58,12 Jun 2027 05:11:33.773,12 Jun 2027 05:24:22.219,768.446
59,12 Jun 2027 06:50:58.962,12 Jun 2027 06:57:31.900,392.937
60,12 Jun 2027 17:00:40.434,12 Jun 2027 17:12:27.678,707.244
61,12 Jun 2027 18:36:23.670,12 Jun 2027 18:48:04.176,700.506
62,13 Jun 2027 03:49:57.098,13 Jun 2027 03:59:29.006,571.907
63,13 Jun 2027 05:23:36.923,13 Jun 2027 05:36:20.167,763.244
64,13 Jun 2027 07:04:57.794,13 Jun 2027 07:07:51.946,174.153
65,13 Jun 2027 17:12:29.299,13 Jun 2027 17:24:45.602,736.303
66,13 Jun 2027 18:48:37.533,13 Jun 2027 18:59:39.065,661.532
