Acces,Start Time (UTCG),Stop Time (UTCG),Duration (sec)
1,1 Jun 2027 04:01:17.298,1 Jun 2027 04:13:09.902,712.604
2,1 Jun 2027 05:37:09.966,1 Jun 2027 05:48:43.435,693.468
3,1 Jun 2027 15:51:35.961,1 Jun 2027 15:58:58.241,442.280
4,1 Jun 2027 17:25:07.007,1 Jun 2027 17:37:55.356,768.349
5,1 Jun 2027 19:02:42.071,1 Jun 2027 19:10:24.165,462.094
6,2 Jun 2027 04:13:00.301,2 Jun 2027 04:25:18.975,738.674
7,2 Jun 2027 05:49:37.546,2 Jun 2027 06:00:25.504,647.958
8,2 Jun 2027 16:02:52.847,2 Jun 2027 16:11:56.771,543.925
9,2 Jun 2027 17:37:08.787,2 Jun 2027 17:49:51.568,762.782
10,2 Jun 2027 19:15:29.574,2 Jun 2027 19:21:14.046,344.472
11,3 Jun 2027 02:54:16.255,3 Jun 2027 02:58:25.920,249.665
12,3 Jun 2027 04:24:48.659,3 Jun 2027 04:37:25.073,756.414
13,3 Jun 2027 06:02:14.160,3 Jun 2027 06:12:00.751,586.591
14,3 Jun 2027 16:14:23.123,3 Jun 2027 16:24:39.601,616.478
15,3 Jun 2027 17:49:13.326,3 Jun 2027 18:01:42.755,749.430
16,3 Jun 2027 19:29:09.477,3 Jun 2027 19:31:08.366,118.889
17,4 Jun 2027 03:04:47.315,4 Jun 2027 03:11:30.524,403.209
18,4 Jun 2027 04:36:42.118,4 Jun 2027 04:49:28.363,766.245
19,4 Jun 2027 06:15:03.136,4 Jun 2027 06:23:25.909,502.772
20,4 Jun 2027 16:26:01.723,4 Jun 2027 16:37:11.862,670.139
21,4 Jun 2027 18:01:20.729,4 Jun 2027 18:13:28.745,728.017
22,5 Jun 2027 03:15:46.818,5 Jun 2027 03:24:09.797,502.979
23,5 Jun 2027 04:48:40.577,5 Jun 2027 05:01:28.892,768.314
24,5 Jun 2027 06:28:12.384,5 Jun 2027 06:34:33.140,380.756
25,5 Jun 2027 16:37:46.264,5 Jun 2027 16:49:36.007,709.744
26,5 Jun 2027 18:13:31.238,5 Jun 2027 18:25:09.220,697.982
27,6 Jun 2027 03:27:00.530,6 Jun 2027 03:36:37.795,577.265
28,6 Jun 2027 05:00:44.098,6 Jun 2027 05:13:26.546,762.448
29,6 Jun 2027 06:42:22.328,6 Jun 2027 06:44:42.161,139.833
30,6 Jun 2027 16:49:35.392,6 Jun 2027 17:01:53.398,738.006
31,6 Jun 2027 18:25:45.318,6 Jun 2027 18:36:43.613,658.295
32,7 Jun 2027 03:38:23.996,7 Jun 2027 03:48:58.851,634.855
33,7 Jun 2027 05:12:52.864,7 Jun 2027 05:25:21.104,748.240
34,7 Jun 2027 17:01:28.303,7 Jun 2027 17:14:04.875,756.572
35,7 Jun 2027 18:38:03.759,7 Jun 2027 18:48:11.012,607.254
36,8 Jun 2027 03:49:55.108,8 Jun 2027 04:01:14.945,679.837
37,8 Jun 2027 05:25:07.278,8 Jun 2027 05:37:12.165,724.887
38,8 Jun 2027 15:40:58.898,8 Jun 2027 15:45:51.792,292.894
39,8 Jun 2027 17:13:24.480,8 Jun 2027 17:26:10.929,766.448
40,8 Jun 2027 18:50:28.010,8 Jun 2027 18:59:29.869,541.860
41,9 Jun 2027 04:01:32.692,9 Jun 2027 04:13:27.128,714.436
42,9 Jun 2027 05:37:27.989,9 Jun 2027 05:48:59.074,691.086
43,9 Jun 2027 15:51:49.436,9 Jun 2027 15:59:18.941,449.504
44,9 Jun 2027 17:25:23.617,9 Jun 2027 17:38:11.853,768.236
45,9 Jun 2027 19:03:00.929,9 Jun 2027 19:10:37.176,456.247
46,10 Jun 2027 04:13:16.033,10 Jun 2027 04:25:36.010,739.977
47,10 Jun 2027 05:49:56.057,10 Jun 2027 06:00:40.785,644.728
48,10 Jun 2027 16:03:07.364,10 Jun 2027 16:12:16.286,548.922
49,10 Jun 2027 17:37:25.558,10 Jun 2027 17:50:07.764,762.206
50,10 Jun 2027 19:15:49.784,10 Jun 2027 19:21:25.515,335.731
51,11 Jun 2027 02:54:25.835,11 Jun 2027 02:58:47.961,262.126
52,11 Jun 2027 04:25:04.702,11 Jun 2027 04:37:41.930,757.229
53,11 Jun 2027 06:02:33.299,11 Jun 2027 06:12:15.533,582.234
54,11 Jun 2027 16:14:38.234,11 Jun 2027 16:24:58.379,620.144
55,11 Jun 2027 17:49:30.260,11 Jun 2027 18:01:58.641,748.382
56,11 Jun 2027 19:29:40.977,11 Jun 2027 19:31:08.343,87.366
57,12 Jun 2027 03:04:59.667,12 Jun 2027 03:11:49.984,410.316
58,12 Jun 2027 04:36:58.460,12 Jun 2027 04:49:45.050,766.590
59,12 Jun 2027 06:15:23.189,12 Jun 2027 06:23:39.899,496.711
60,12 Jun 2027 16:26:17.239,12 Jun 2027 16:37:30.097,672.858
61,12 Jun 2027 18:01:37.836,12 Jun 2027 18:13:44.310,726.474
62,13 Jun 2027 03:16:00.253,13 Jun 2027 03:24:28.348,508.094
63,13 Jun 2027 04:48:57.220,13 Jun 2027 05:01:45.406,768.185
64,13 Jun 2027 06:28:34.194,13 Jun 2027 06:34:45.519,371.325
65,13 Jun 2027 16:38:02.081,13 Jun 2027 16:49:53.806,711.725
66,13 Jun 2027 18:13:48.538,13 Jun 2027 18:25:24.439,695.900
