Acces,Start Time (UTCG),Stop Time (UTCG),Duration (sec)
1,1 Jun 2027 04:38:20.415,1 Jun 2027 04:43:31.738,311.323
2,1 Jun 2027 06:09:25.595,1 Jun 2027 06:22:06.283,760.687
3,1 Jun 2027 07:47:09.462,1 Jun 2027 07:56:30.508,561.046
4,1 Jun 2027 17:58:53.830,1 Jun 2027 18:09:32.211,638.382
5,1 Jun 2027 19:33:55.719,1 Jun 2027 19:46:18.160,742.441
6,2 Jun 2027 04:49:04.184,2 Jun 2027 04:56:25.032,440.847
7,2 Jun 2027 06:21:20.949,2 Jun 2027 06:34:08.849,767.899
8,2 Jun 2027 08:00:04.471,2 Jun 2027 08:07:50.906,466.434
9,2 Jun 2027 18:10:34.990,2 Jun 2027 18:22:01.543,686.553
10,2 Jun 2027 19:46:04.493,2 Jun 2027 19:58:02.260,717.767
11,3 Jun 2027 05:00:09.279,3 Jun 2027 05:09:00.051,530.772
12,3 Jun 2027 06:33:21.341,3 Jun 2027 06:46:08.600,767.259
13,3 Jun 2027 08:13:25.845,3 Jun 2027 08:18:47.347,321.502
14,3 Jun 2027 18:22:21.537,3 Jun 2027 18:34:23.298,721.761
15,3 Jun 2027 19:58:16.543,3 Jun 2027 20:09:40.614,684.071
16,4 Jun 2027 05:11:26.717,4 Jun 2027 05:21:25.656,598.939
17,4 Jun 2027 06:45:26.885,4 Jun 2027 06:58:05.398,758.513
18,4 Jun 2027 18:34:12.352,4 Jun 2027 18:46:38.617,746.266
19,4 Jun 2027 20:10:32.444,4 Jun 2027 20:21:12.540,640.095
20,5 Jun 2027 05:22:53.093,5 Jun 2027 05:33:45.105,652.012
21,5 Jun 2027 06:57:37.834,5 Jun 2027 07:09:58.955,741.120
22,5 Jun 2027 17:15:22.188,5 Jun 2027 17:16:35.978,73.790
23,5 Jun 2027 18:46:06.746,5 Jun 2027 18:58:48.192,761.446
24,5 Jun 2027 20:22:53.218,5 Jun 2027 20:32:36.908,583.690
25,6 Jun 2027 05:34:26.689,6 Jun 2027 05:45:59.992,693.303
26,6 Jun 2027 07:09:54.662,6 Jun 2027 07:21:48.784,714.122
27,6 Jun 2027 17:25:06.473,6 Jun 2027 17:31:11.422,364.949
28,6 Jun 2027 18:58:04.295,6 Jun 2027 19:10:52.443,768.147
29,6 Jun 2027 20:35:20.731,6 Jun 2027 20:43:51.727,510.996
30,7 Jun 2027 05:46:06.516,7 Jun 2027 05:58:11.187,724.671
31,7 Jun 2027 07:22:18.164,7 Jun 2027 07:33:34.120,675.957
32,7 Jun 2027 17:36:11.037,7 Jun 2027 17:44:24.069,493.033
33,7 Jun 2027 19:10:04.743,7 Jun 2027 19:22:51.592,766.850
34,7 Jun 2027 20:47:59.006,7 Jun 2027 20:54:52.828,413.822
35,8 Jun 2027 05:57:51.965,8 Jun 2027 06:10:19.202,747.237
36,8 Jun 2027 07:34:49.623,8 Jun 2027 07:45:13.691,624.068
37,8 Jun 2027 17:47:35.029,8 Jun 2027 17:57:14.897,579.869
38,8 Jun 2027 19:22:07.993,8 Jun 2027 19:34:45.696,757.703
39,8 Jun 2027 21:01:00.420,8 Jun 2027 21:05:27.674,267.255
40,9 Jun 2027 04:38:29.958,9 Jun 2027 04:43:55.456,325.498
41,9 Jun 2027 06:09:42.678,9 Jun 2027 06:22:24.311,761.634
42,9 Jun 2027 07:47:31.326,9 Jun 2027 07:56:45.262,553.936
43,9 Jun 2027 17:59:09.633,9 Jun 2027 18:09:52.818,643.185
44,9 Jun 2027 19:34:14.050,9 Jun 2027 19:46:34.670,740.621
45,10 Jun 2027 04:49:16.374,10 Jun 2027 04:56:46.368,449.994
46,10 Jun 2027 06:21:38.467,10 Jun 2027 06:34:26.629,768.162
47,10 Jun 2027 08:00:27.963,10 Jun 2027 08:08:04.227,456.264
48,10 Jun 2027 18:10:51.321,10 Jun 2027 18:22:21.423,690.102
49,10 Jun 2027 19:46:23.092,10 Jun 2027 19:58:18.289,715.198
50,11 Jun 2027 05:00:22.789,11 Jun 2027 05:09:20.333,537.544
51,11 Jun 2027 06:33:39.308,11 Jun 2027 06:46:26.124,766.816
52,11 Jun 2027 08:13:53.102,11 Jun 2027 08:18:57.117,304.015
53,11 Jun 2027 18:22:38.269,11 Jun 2027 18:34:42.572,724.302
54,11 Jun 2027 19:58:35.443,11 Jun 2027 20:09:56.109,680.666
55,12 Jun 2027 05:11:41.115,12 Jun 2027 05:21:45.296,604.181
56,12 Jun 2027 06:45:45.314,12 Jun 2027 06:58:22.642,757.328
57,12 Jun 2027 18:34:29.416,12 Jun 2027 18:46:57.367,747.950
58,12 Jun 2027 20:10:51.722,12 Jun 2027 20:21:27.428,635.706
59,13 Jun 2027 05:23:08.187,13 Jun 2027 05:34:04.282,656.095
60,13 Jun 2027 06:57:56.752,13 Jun 2027 07:10:15.894,739.142
61,13 Jun 2027 17:15:11.848,13 Jun 2027 17:17:23.557,131.708
62,13 Jun 2027 18:46:24.103,13 Jun 2027 18:59:06.458,762.355
63,13 Jun 2027 20:23:12.987,13 Jun 2027 20:32:51.061,578.074
