Acces,Start Time (UTCG),Stop Time (UTCG),Duration (sec)
1,1 Jun 2027 04:32:47.941,1 Jun 2027 04:43:43.570,655.629
2,1 Jun 2027 06:07:35.870,1 Jun 2027 06:19:55.237,739.367
3,1 Jun 2027 16:24:57.719,1 Jun 2027 16:26:56.338,118.619
4,1 Jun 2027 17:56:03.561,1 Jun 2027 18:08:45.645,762.083
5,1 Jun 2027 19:32:51.518,1 Jun 2027 19:42:31.267,579.749
6,2 Jun 2027 04:44:22.006,2 Jun 2027 04:55:58.022,696.016
7,2 Jun 2027 06:19:53.053,2 Jun 2027 06:31:44.679,711.626
8,2 Jun 2027 16:34:59.318,2 Jun 2027 16:41:14.076,374.759
9,2 Jun 2027 18:08:01.210,2 Jun 2027 18:20:49.475,768.264
10,2 Jun 2027 19:45:19.374,2 Jun 2027 19:53:45.409,506.036
11,3 Jun 2027 04:56:02.221,3 Jun 2027 05:08:08.847,726.626
12,3 Jun 2027 06:32:16.956,3 Jun 2027 06:43:29.570,672.614
13,3 Jun 2027 16:46:05.570,3 Jun 2027 16:54:24.665,499.095
14,3 Jun 2027 18:20:01.736,3 Jun 2027 18:32:48.231,766.495
15,3 Jun 2027 19:57:58.317,3 Jun 2027 20:04:45.514,407.196
16,4 Jun 2027 03:38:36.889,4 Jun 2027 03:40:06.568,89.679
17,4 Jun 2027 05:07:48.002,4 Jun 2027 05:20:16.533,748.531
18,4 Jun 2027 06:44:48.917,4 Jun 2027 06:55:08.592,619.675
19,4 Jun 2027 16:57:30.306,4 Jun 2027 17:07:14.388,584.082
20,4 Jun 2027 18:32:05.046,4 Jun 2027 18:44:41.958,756.913
21,4 Jun 2027 20:11:01.764,4 Jun 2027 20:15:18.005,256.241
22,5 Jun 2027 03:48:20.489,5 Jun 2027 03:53:57.182,336.693
23,5 Jun 2027 05:19:39.005,5 Jun 2027 05:32:21.341,762.336
24,5 Jun 2027 06:57:31.312,5 Jun 2027 07:06:39.418,548.106
25,5 Jun 2027 17:09:05.339,5 Jun 2027 17:19:51.542,646.203
26,5 Jun 2027 18:44:11.160,5 Jun 2027 18:56:30.567,739.407
27,6 Jun 2027 03:59:08.962,6 Jun 2027 04:06:46.108,457.146
28,6 Jun 2027 05:31:35.067,6 Jun 2027 05:44:23.362,768.295
29,6 Jun 2027 07:10:29.100,6 Jun 2027 07:17:57.178,448.077
30,6 Jun 2027 17:20:47.293,6 Jun 2027 17:32:19.547,692.254
31,6 Jun 2027 18:56:20.258,6 Jun 2027 19:08:13.820,713.562
32,7 Jun 2027 04:10:16.395,7 Jun 2027 04:19:19.113,542.718
33,7 Jun 2027 05:43:36.165,7 Jun 2027 05:56:22.565,766.400
34,7 Jun 2027 07:23:57.190,7 Jun 2027 07:28:47.056,289.866
35,7 Jun 2027 17:32:34.422,7 Jun 2027 17:44:40.201,725.779
36,7 Jun 2027 19:08:32.684,7 Jun 2027 19:19:51.274,678.590
37,8 Jun 2027 04:21:35.385,8 Jun 2027 04:31:43.451,608.067
38,8 Jun 2027 05:55:42.412,8 Jun 2027 06:08:18.800,756.388
39,8 Jun 2027 17:44:25.692,8 Jun 2027 17:56:54.567,748.874
40,8 Jun 2027 19:20:49.058,8 Jun 2027 19:31:22.199,633.141
41,9 Jun 2027 04:33:02.931,9 Jun 2027 04:44:01.977,659.046
42,9 Jun 2027 06:07:54.112,9 Jun 2027 06:20:11.740,737.628
43,9 Jun 2027 16:24:57.373,9 Jun 2027 16:27:32.586,155.212
44,9 Jun 2027 17:56:20.454,9 Jun 2027 18:09:03.276,762.822
45,9 Jun 2027 19:33:10.471,9 Jun 2027 19:42:45.389,574.918
46,10 Jun 2027 04:44:37.485,10 Jun 2027 04:56:16.130,698.645
47,10 Jun 2027 06:20:11.762,10 Jun 2027 06:32:00.869,709.107
48,10 Jun 2027 16:35:11.475,10 Jun 2027 16:41:37.621,386.146
49,10 Jun 2027 18:08:18.320,10 Jun 2027 18:21:06.722,768.402
50,10 Jun 2027 19:45:38.952,10 Jun 2027 19:53:58.684,499.731
51,11 Jun 2027 04:56:18.135,11 Jun 2027 05:08:26.702,728.568
52,11 Jun 2027 06:32:36.211,11 Jun 2027 06:43:45.370,669.160
53,11 Jun 2027 16:46:19.654,11 Jun 2027 16:54:46.095,506.441
54,11 Jun 2027 18:20:19.051,11 Jun 2027 18:33:05.098,766.047
55,11 Jun 2027 19:58:19.020,11 Jun 2027 20:04:57.430,398.410
56,12 Jun 2027 03:38:34.003,12 Jun 2027 03:40:41.761,127.758
57,12 Jun 2027 05:08:04.312,12 Jun 2027 05:20:34.165,749.853
58,12 Jun 2027 06:45:08.852,12 Jun 2027 06:55:23.869,615.017
59,12 Jun 2027 16:57:45.334,12 Jun 2027 17:07:34.701,589.367
60,12 Jun 2027 18:32:22.561,12 Jun 2027 18:44:58.451,755.891
61,12 Jun 2027 20:11:25.801,12 Jun 2027 20:15:26.345,240.544
62,13 Jun 2027 03:48:31.245,13 Jun 2027 03:54:18.975,347.730
63,13 Jun 2027 05:19:55.701,13 Jun 2027 05:32:38.749,763.049
64,13 Jun 2027 06:57:52.184,13 Jun 2027 07:06:53.931,541.747
65,13 Jun 2027 17:09:20.960,13 Jun 2027 17:20:11.079,650.118
66,13 Jun 2027 18:44:28.894,13 Jun 2027 18:56:46.674,737.781
