Acces,Start Time (UTCG),Stop Time (UTCG),Duration (sec)
1,1 Jun 2027 03:13:26.374,1 Jun 2027 03:18:48.579,322.205
2,1 Jun 2027 03:19:36.555,1 Jun 2027 03:21:13.625,97.069
3,1 Jun 2027 04:39:36.088,1 Jun 2027 04:40:02.485,26.397
4,1 Jun 2027 04:50:30.951,1 Jun 2027 04:53:59.422,208.471
5,1 Jun 2027 06:14:28.283,1 Jun 2027 06:17:23.128,174.845
6,1 Jun 2027 07:50:13.141,1 Jun 2027 07:54:30.502,257.361
7,1 Jun 2027 09:24:56.984,1 Jun 2027 09:32:29.627,452.643
8,1 Jun 2027 11:01:45.281,1 Jun 2027 11:08:06.055,380.774
9,2 Jun 2027 03:25:47.605,2 Jun 2027 03:33:07.274,439.670
10,2 Jun 2027 04:50:51.892,2 Jun 2027 04:52:17.349,85.457
11,2 Jun 2027 05:02:31.711,2 Jun 2027 05:03:56.933,85.222
12,2 Jun 2027 06:25:03.799,2 Jun 2027 06:26:04.487,60.689
13,2 Jun 2027 06:26:45.141,2 Jun 2027 06:29:49.794,184.653
14,2 Jun 2027 08:00:06.967,2 Jun 2027 08:01:25.553,78.587
15,2 Jun 2027 08:01:57.600,2 Jun 2027 08:06:50.190,292.590
16,2 Jun 2027 09:37:05.338,2 Jun 2027 09:44:29.866,444.528
17,2 Jun 2027 11:14:03.475,2 Jun 2027 11:19:55.784,352.310
18,2 Jun 2027 11:20:00.829,2 Jun 2027 11:20:12.020,11.191
19,3 Jun 2027 03:38:04.049,3 Jun 2027 03:45:05.072,421.023
20,3 Jun 2027 05:02:13.026,3 Jun 2027 05:04:28.733,135.707
21,3 Jun 2027 05:14:29.037,3 Jun 2027 05:15:24.299,55.262
22,3 Jun 2027 06:36:28.068,3 Jun 2027 06:37:52.046,83.978
23,3 Jun 2027 06:38:36.196,3 Jun 2027 06:42:04.747,208.551
24,3 Jun 2027 08:11:31.708,3 Jun 2027 08:19:09.567,457.860
25,3 Jun 2027 08:19:39.403,3 Jun 2027 08:20:09.852,30.449
26,3 Jun 2027 09:49:07.645,3 Jun 2027 09:56:33.618,445.973
27,3 Jun 2027 11:25:53.226,3 Jun 2027 11:32:34.163,400.937
28,4 Jun 2027 03:50:10.535,4 Jun 2027 03:56:13.302,362.767
29,4 Jun 2027 05:14:20.788,4 Jun 2027 05:16:15.311,114.523
30,4 Jun 2027 05:26:53.918,4 Jun 2027 05:26:55.636,1.718
31,4 Jun 2027 06:48:10.273,4 Jun 2027 06:54:09.662,359.389
32,4 Jun 2027 08:23:02.629,4 Jun 2027 08:31:17.783,495.154
33,4 Jun 2027 08:31:36.838,4 Jun 2027 08:32:36.699,59.861
34,4 Jun 2027 10:01:08.175,4 Jun 2027 10:08:35.318,447.143
35,4 Jun 2027 11:38:01.974,4 Jun 2027 11:43:10.343,308.369
36,4 Jun 2027 11:43:36.407,4 Jun 2027 11:44:30.339,53.931
37,5 Jun 2027 04:02:47.871,5 Jun 2027 04:07:28.932,281.061
38,5 Jun 2027 05:26:17.259,5 Jun 2027 05:28:35.843,138.584
39,5 Jun 2027 07:02:29.607,5 Jun 2027 07:06:00.764,211.157
40,5 Jun 2027 08:36:02.951,5 Jun 2027 08:43:33.600,450.650
41,5 Jun 2027 08:43:36.065,5 Jun 2027 08:44:36.993,60.928
42,5 Jun 2027 10:13:33.162,5 Jun 2027 10:20:20.117,406.954
43,5 Jun 2027 11:50:30.090,5 Jun 2027 11:54:59.945,269.855
44,5 Jun 2027 11:55:05.977,5 Jun 2027 11:56:21.566,75.589
45,6 Jun 2027 04:14:28.930,6 Jun 2027 04:19:21.770,292.840
46,6 Jun 2027 05:38:08.082,6 Jun 2027 05:40:47.106,159.024
47,6 Jun 2027 07:14:34.965,6 Jun 2027 07:18:10.114,215.148
48,6 Jun 2027 08:46:43.712,6 Jun 2027 08:46:54.258,10.546
49,6 Jun 2027 08:48:41.979,6 Jun 2027 08:55:29.706,407.727
50,6 Jun 2027 08:55:33.158,6 Jun 2027 08:56:32.866,59.708
51,6 Jun 2027 10:25:40.778,6 Jun 2027 10:32:24.681,403.903
52,7 Jun 2027 04:27:42.367,7 Jun 2027 04:31:15.112,212.745
53,7 Jun 2027 05:50:16.415,7 Jun 2027 05:53:19.016,182.601
54,7 Jun 2027 07:26:44.829,7 Jun 2027 07:30:23.374,218.545
55,7 Jun 2027 09:01:55.968,7 Jun 2027 09:08:35.388,399.419
56,7 Jun 2027 10:38:14.603,7 Jun 2027 10:44:31.114,376.511
57,8 Jun 2027 03:00:38.307,8 Jun 2027 03:01:19.827,41.520
58,8 Jun 2027 03:01:42.128,8 Jun 2027 03:06:46.215,304.086
59,8 Jun 2027 03:09:00.304,8 Jun 2027 03:09:17.108,16.804
60,8 Jun 2027 04:38:51.375,8 Jun 2027 04:39:27.761,36.386
61,8 Jun 2027 04:39:56.361,8 Jun 2027 04:42:22.436,146.075
62,8 Jun 2027 06:02:17.465,8 Jun 2027 06:05:27.216,189.750
63,8 Jun 2027 07:38:44.691,8 Jun 2027 07:42:11.219,206.527
64,8 Jun 2027 09:13:57.595,8 Jun 2027 09:20:37.958,400.362
65,8 Jun 2027 10:49:53.382,8 Jun 2027 10:56:12.089,378.707
66,9 Jun 2027 03:13:42.870,9 Jun 2027 03:19:19.658,336.788
67,9 Jun 2027 03:19:52.489,9 Jun 2027 03:21:29.945,97.456
68,9 Jun 2027 04:39:50.165,9 Jun 2027 04:40:19.342,29.177
69,9 Jun 2027 04:50:47.018,9 Jun 2027 04:54:13.850,206.832
70,9 Jun 2027 06:14:43.710,9 Jun 2027 06:17:40.839,177.129
71,9 Jun 2027 07:50:29.435,9 Jun 2027 07:54:48.744,259.310
72,9 Jun 2027 09:25:13.354,9 Jun 2027 09:32:46.198,452.844
73,9 Jun 2027 11:02:03.069,9 Jun 2027 11:08:22.275,379.206
74,10 Jun 2027 03:26:04.781,10 Jun 2027 03:33:23.507,438.726
75,10 Jun 2027 04:51:08.105,10 Jun 2027 04:52:34.061,85.956
76,10 Jun 2027 05:02:48.107,10 Jun 2027 05:04:11.622,83.515
77,10 Jun 2027 06:25:04.933,10 Jun 2027 06:26:20.174,75.241
78,10 Jun 2027 06:27:01.114,10 Jun 2027 06:30:07.347,186.233
79,10 Jun 2027 08:00:19.685,10 Jun 2027 08:01:41.527,81.842
80,10 Jun 2027 08:02:12.995,10 Jun 2027 08:07:06.920,293.925
81,10 Jun 2027 09:37:21.197,10 Jun 2027 09:44:45.950,444.752
82,10 Jun 2027 11:14:19.176,10 Jun 2027 11:20:12.810,353.634
83,11 Jun 2027 03:38:22.381,11 Jun 2027 03:45:21.669,419.288
84,11 Jun 2027 05:02:29.254,11 Jun 2027 05:04:45.937,136.683
85,11 Jun 2027 05:14:45.329,11 Jun 2027 05:15:39.746,54.416
86,11 Jun 2027 06:36:44.161,11 Jun 2027 06:38:08.108,83.947
87,11 Jun 2027 06:38:51.662,11 Jun 2027 06:42:21.426,209.764
88,11 Jun 2027 08:11:44.674,11 Jun 2027 08:19:26.464,461.789
89,11 Jun 2027 08:19:55.371,11 Jun 2027 08:20:26.595,31.224
90,11 Jun 2027 09:49:23.251,11 Jun 2027 09:56:49.728,446.477
