Acces,Start Time (UTCG),Stop Time (UTCG),Duration (sec)
1,1 Jun 2027 00:19:56.230,1 Jun 2027 00:26:23.352,387.122
2,1 Jun 2027 01:55:31.478,1 Jun 2027 02:03:00.450,448.973
3,1 Jun 2027 03:33:44.241,1 Jun 2027 03:34:45.080,60.839
4,1 Jun 2027 03:34:50.756,1 Jun 2027 03:39:52.199,301.443
5,1 Jun 2027 05:12:45.382,1 Jun 2027 05:16:15.321,209.939
6,1 Jun 2027 06:35:17.069,1 Jun 2027 06:37:55.624,158.556
7,1 Jun 2027 08:11:42.767,1 Jun 2027 08:15:15.511,212.743
8,1 Jun 2027 09:46:51.002,1 Jun 2027 09:52:36.364,345.363
9,1 Jun 2027 09:52:37.524,1 Jun 2027 09:53:38.951,61.427
10,1 Jun 2027 11:23:11.938,1 Jun 2027 11:29:33.792,381.854
11,1 Jun 2027 13:00:45.544,1 Jun 2027 13:05:07.811,262.268
12,1 Jun 2027 14:36:49.173,1 Jun 2027 14:41:00.961,251.788
13,1 Jun 2027 21:19:23.262,1 Jun 2027 21:22:28.223,184.961
14,1 Jun 2027 22:55:18.812,1 Jun 2027 23:01:12.422,353.610
15,2 Jun 2027 00:32:01.460,2 Jun 2027 00:38:12.116,370.656
16,2 Jun 2027 02:07:27.764,2 Jun 2027 02:14:37.091,429.327
17,2 Jun 2027 03:45:40.625,2 Jun 2027 03:46:34.736,54.111
18,2 Jun 2027 03:46:47.428,2 Jun 2027 03:51:48.537,301.109
19,2 Jun 2027 05:23:55.845,2 Jun 2027 05:24:32.182,36.337
20,2 Jun 2027 05:24:44.972,2 Jun 2027 05:27:41.692,176.720
21,2 Jun 2027 06:47:16.412,2 Jun 2027 06:50:30.074,193.662
22,2 Jun 2027 08:23:53.115,2 Jun 2027 08:27:20.509,207.394
23,2 Jun 2027 09:59:03.148,2 Jun 2027 10:05:39.125,395.977
24,2 Jun 2027 11:35:20.365,2 Jun 2027 11:41:07.293,346.928
25,2 Jun 2027 11:41:09.829,2 Jun 2027 11:41:28.127,18.298
26,2 Jun 2027 13:12:51.168,2 Jun 2027 13:17:22.516,271.348
27,2 Jun 2027 14:48:52.968,2 Jun 2027 14:53:04.008,251.040
28,2 Jun 2027 14:53:08.889,2 Jun 2027 14:53:46.044,37.156
29,2 Jun 2027 19:55:49.519,2 Jun 2027 19:56:11.976,22.457
30,2 Jun 2027 21:31:31.336,2 Jun 2027 21:34:27.803,176.467
31,2 Jun 2027 23:07:30.858,2 Jun 2027 23:12:57.995,327.136
32,3 Jun 2027 00:43:59.313,3 Jun 2027 00:50:10.002,370.690
33,3 Jun 2027 02:19:28.465,3 Jun 2027 02:26:24.373,415.908
34,3 Jun 2027 03:58:46.277,3 Jun 2027 04:03:59.872,313.595
35,3 Jun 2027 04:05:04.875,3 Jun 2027 04:06:37.694,92.820
36,3 Jun 2027 05:25:08.593,3 Jun 2027 05:25:13.998,5.405
37,3 Jun 2027 05:35:52.504,3 Jun 2027 05:39:29.244,216.740
38,3 Jun 2027 06:59:52.695,3 Jun 2027 07:02:34.397,161.701
39,3 Jun 2027 08:35:37.344,3 Jun 2027 08:39:50.108,252.764
40,3 Jun 2027 10:10:30.908,3 Jun 2027 10:17:48.358,437.450
