Acces,Start Time (UTCG),Stop Time (UTCG),Duration (sec)
1,1 Jun 2027 01:13:45.205,1 Jun 2027 01:20:32.607,407.401
2,1 Jun 2027 02:49:16.587,1 Jun 2027 02:56:21.004,424.418
3,1 Jun 2027 04:28:32.452,1 Jun 2027 04:34:11.141,338.689
4,1 Jun 2027 04:34:41.975,1 Jun 2027 04:36:17.526,95.551
5,1 Jun 2027 05:54:36.955,1 Jun 2027 05:55:08.079,31.124
6,1 Jun 2027 06:05:34.822,1 Jun 2027 06:08:54.529,199.707
7,1 Jun 2027 07:28:54.171,1 Jun 2027 07:32:29.738,215.568
8,1 Jun 2027 09:05:16.457,1 Jun 2027 09:09:39.169,262.712
9,1 Jun 2027 10:40:02.184,1 Jun 2027 10:47:34.833,452.649
10,1 Jun 2027 12:16:51.930,1 Jun 2027 12:23:11.030,379.100
11,1 Jun 2027 13:55:02.191,1 Jun 2027 13:58:59.971,237.781
12,1 Jun 2027 15:28:19.003,1 Jun 2027 15:30:04.425,105.422
13,1 Jun 2027 15:30:05.972,1 Jun 2027 15:34:44.672,278.700
14,1 Jun 2027 15:35:01.260,1 Jun 2027 15:36:06.453,65.192
15,1 Jun 2027 20:36:46.588,1 Jun 2027 20:39:13.550,146.962
16,1 Jun 2027 22:13:03.173,1 Jun 2027 22:16:26.573,203.400
17,1 Jun 2027 23:49:45.715,1 Jun 2027 23:55:58.682,372.967
18,2 Jun 2027 01:25:53.497,2 Jun 2027 01:32:29.719,396.222
19,2 Jun 2027 03:01:54.785,2 Jun 2027 03:08:19.541,384.756
20,2 Jun 2027 04:40:56.388,2 Jun 2027 04:48:10.863,434.475
21,2 Jun 2027 06:05:56.120,2 Jun 2027 06:07:23.103,86.983
22,2 Jun 2027 06:17:36.719,2 Jun 2027 06:18:56.754,80.035
23,2 Jun 2027 07:39:52.065,2 Jun 2027 07:41:07.953,75.888
24,2 Jun 2027 07:41:49.539,2 Jun 2027 07:44:56.483,186.944
25,2 Jun 2027 09:15:04.267,2 Jun 2027 09:16:29.246,84.979
26,2 Jun 2027 09:17:00.694,2 Jun 2027 09:21:55.840,295.146
27,2 Jun 2027 10:52:09.258,2 Jun 2027 10:59:34.665,445.407
28,2 Jun 2027 12:29:07.443,2 Jun 2027 12:35:02.008,354.566
29,2 Jun 2027 14:07:03.759,2 Jun 2027 14:11:02.912,239.153
30,2 Jun 2027 15:40:26.148,2 Jun 2027 15:48:07.820,461.672
31,2 Jun 2027 20:48:47.759,2 Jun 2027 20:51:26.226,158.466
32,2 Jun 2027 22:25:12.997,2 Jun 2027 22:28:34.830,201.834
33,2 Jun 2027 22:30:08.604,2 Jun 2027 22:32:20.754,132.150
34,3 Jun 2027 00:02:00.616,3 Jun 2027 00:07:57.767,357.151
35,3 Jun 2027 01:37:33.544,3 Jun 2027 01:37:36.215,2.671
36,3 Jun 2027 01:37:54.514,3 Jun 2027 01:44:42.198,407.684
37,3 Jun 2027 03:14:12.715,3 Jun 2027 03:20:08.615,355.899
38,3 Jun 2027 04:53:15.076,3 Jun 2027 05:00:13.536,418.460
39,3 Jun 2027 06:17:19.887,3 Jun 2027 06:19:35.205,135.317
40,3 Jun 2027 06:29:33.712,3 Jun 2027 06:30:12.531,38.820
41,3 Jun 2027 07:51:35.185,3 Jun 2027 07:52:54.725,79.540
42,3 Jun 2027 07:53:39.864,3 Jun 2027 07:57:10.469,210.606
43,3 Jun 2027 09:26:30.918,3 Jun 2027 09:34:15.740,464.822
44,3 Jun 2027 09:34:44.172,3 Jun 2027 09:35:15.451,31.280
45,3 Jun 2027 11:04:11.519,3 Jun 2027 11:11:38.514,446.995
46,3 Jun 2027 12:40:58.955,3 Jun 2027 12:46:55.620,356.665
47,3 Jun 2027 12:47:14.639,3 Jun 2027 12:47:39.914,25.275
48,3 Jun 2027 14:19:01.012,3 Jun 2027 14:23:11.992,250.981
49,3 Jun 2027 15:52:53.001,3 Jun 2027 15:59:37.540,404.539
50,3 Jun 2027 21:00:52.087,3 Jun 2027 21:03:45.590,173.503
51,3 Jun 2027 21:04:39.131,3 Jun 2027 21:04:50.542,11.410
52,3 Jun 2027 22:37:16.165,3 Jun 2027 22:41:17.407,241.242
53,3 Jun 2027 22:42:10.471,3 Jun 2027 22:45:16.772,186.301
54,4 Jun 2027 00:13:52.578,4 Jun 2027 00:20:17.160,384.581
55,4 Jun 2027 01:49:22.121,4 Jun 2027 01:57:11.095,468.974
56,4 Jun 2027 03:26:58.686,4 Jun 2027 03:27:23.960,25.273
57,4 Jun 2027 03:27:26.289,4 Jun 2027 03:32:27.727,301.438
58,4 Jun 2027 05:05:20.928,4 Jun 2027 05:11:20.626,359.698
59,4 Jun 2027 06:29:25.927,4 Jun 2027 06:31:20.929,115.003
60,4 Jun 2027 08:03:13.337,4 Jun 2027 08:09:15.085,361.748
61,4 Jun 2027 09:38:05.209,4 Jun 2027 09:46:23.806,498.597
62,4 Jun 2027 09:46:41.715,4 Jun 2027 09:47:42.242,60.527
63,4 Jun 2027 11:16:14.559,4 Jun 2027 11:23:40.481,445.922
64,4 Jun 2027 12:53:09.614,4 Jun 2027 12:58:14.150,304.536
65,4 Jun 2027 12:58:25.898,4 Jun 2027 12:59:34.084,68.186
66,4 Jun 2027 14:30:16.273,4 Jun 2027 14:35:10.493,294.220
67,4 Jun 2027 16:05:14.045,4 Jun 2027 16:06:02.002,47.958
68,4 Jun 2027 16:06:58.786,4 Jun 2027 16:10:19.394,200.608
69,4 Jun 2027 21:13:19.728,4 Jun 2027 21:15:07.821,108.093
70,4 Jun 2027 21:15:36.802,4 Jun 2027 21:18:11.315,154.513
71,4 Jun 2027 22:49:10.397,4 Jun 2027 22:56:04.775,414.378
72,5 Jun 2027 00:25:53.621,5 Jun 2027 00:32:26.676,393.054
73,5 Jun 2027 02:01:21.855,5 Jun 2027 02:09:01.697,459.841
74,5 Jun 2027 03:39:31.332,5 Jun 2027 03:40:23.427,52.094
75,5 Jun 2027 03:40:33.402,5 Jun 2027 03:41:15.342,41.940
76,5 Jun 2027 03:41:15.891,5 Jun 2027 03:44:46.131,210.240
77,5 Jun 2027 05:17:55.590,5 Jun 2027 05:22:36.457,280.867
78,5 Jun 2027 06:41:21.142,5 Jun 2027 06:43:43.138,141.995
79,5 Jun 2027 08:17:36.463,5 Jun 2027 08:21:08.231,211.768
80,5 Jun 2027 09:51:08.979,5 Jun 2027 09:58:40.062,451.083
