Acces,Start Time (UTCG),Stop Time (UTCG),Duration (sec)
1,1 Jun 2027 00:16:08.337,1 Jun 2027 00:22:37.952,389.616
2,1 Jun 2027 01:51:39.326,1 Jun 2027 01:59:26.111,466.785
3,1 Jun 2027 03:29:17.118,1 Jun 2027 03:30:57.952,100.834
4,1 Jun 2027 03:31:18.342,1 Jun 2027 03:34:50.429,212.087
5,1 Jun 2027 05:07:39.840,1 Jun 2027 05:12:53.415,313.576
6,1 Jun 2027 06:31:42.547,1 Jun 2027 06:33:46.789,124.242
7,1 Jun 2027 08:07:40.157,1 Jun 2027 08:11:33.843,233.686
8,1 Jun 2027 09:41:29.389,1 Jun 2027 09:48:49.213,439.824
9,1 Jun 2027 09:48:58.875,1 Jun 2027 09:49:59.664,60.789
10,1 Jun 2027 11:18:34.583,1 Jun 2027 11:25:53.745,439.161
11,1 Jun 2027 12:55:33.313,1 Jun 2027 13:00:30.274,296.961
12,1 Jun 2027 13:00:41.235,1 Jun 2027 13:01:48.517,67.281
13,1 Jun 2027 14:32:34.580,1 Jun 2027 14:37:27.053,292.472
14,1 Jun 2027 16:07:38.684,1 Jun 2027 16:08:09.338,30.654
15,1 Jun 2027 16:09:16.679,1 Jun 2027 16:12:34.148,197.469
16,1 Jun 2027 21:15:33.291,1 Jun 2027 21:17:43.927,130.636
17,1 Jun 2027 21:17:59.719,1 Jun 2027 21:20:37.018,157.299
18,1 Jun 2027 22:51:27.145,1 Jun 2027 22:58:24.075,416.930
19,2 Jun 2027 00:28:12.089,2 Jun 2027 00:34:42.067,389.978
20,2 Jun 2027 02:03:39.221,2 Jun 2027 02:11:18.725,459.505
21,2 Jun 2027 03:41:54.648,2 Jun 2027 03:42:38.626,43.977
22,2 Jun 2027 03:42:45.432,2 Jun 2027 03:43:30.935,45.503
23,2 Jun 2027 03:43:32.766,2 Jun 2027 03:47:05.075,212.309
24,2 Jun 2027 05:20:14.641,2 Jun 2027 05:24:52.648,278.006
25,2 Jun 2027 06:43:36.738,2 Jun 2027 06:46:01.933,145.195
26,2 Jun 2027 08:19:59.409,2 Jun 2027 08:23:26.053,206.643
27,2 Jun 2027 09:53:27.755,2 Jun 2027 10:01:59.237,511.482
28,2 Jun 2027 11:31:01.511,2 Jun 2027 11:37:43.982,402.471
29,2 Jun 2027 13:07:55.254,2 Jun 2027 13:12:18.505,263.251
30,2 Jun 2027 13:12:23.677,2 Jun 2027 13:13:42.159,78.483
31,2 Jun 2027 14:44:46.748,2 Jun 2027 14:49:18.202,271.454
32,2 Jun 2027 16:22:28.137,2 Jun 2027 16:24:07.022,98.885
33,2 Jun 2027 21:27:32.644,2 Jun 2027 21:29:50.459,137.816
34,2 Jun 2027 21:30:49.969,2 Jun 2027 21:31:52.756,62.787
35,2 Jun 2027 23:03:31.932,2 Jun 2027 23:10:03.737,391.805
36,3 Jun 2027 00:40:13.555,3 Jun 2027 00:46:34.974,381.419
37,3 Jun 2027 02:15:47.005,3 Jun 2027 02:23:18.692,451.687
38,3 Jun 2027 03:53:48.208,3 Jun 2027 03:53:53.548,5.340
39,3 Jun 2027 03:54:18.194,3 Jun 2027 04:00:04.475,346.281
40,3 Jun 2027 05:32:29.412,3 Jun 2027 05:36:29.366,239.954
41,3 Jun 2027 06:55:26.445,3 Jun 2027 06:58:11.172,164.727
42,3 Jun 2027 08:32:01.241,3 Jun 2027 08:35:33.799,212.558
43,3 Jun 2027 10:06:45.293,3 Jun 2027 10:12:53.404,368.111
44,3 Jun 2027 10:12:56.072,3 Jun 2027 10:13:53.779,57.707
45,3 Jun 2027 11:43:08.098,3 Jun 2027 11:49:48.607,400.508
46,3 Jun 2027 13:20:50.845,3 Jun 2027 13:25:16.001,265.156
47,3 Jun 2027 14:56:55.158,3 Jun 2027 15:01:35.686,280.529
48,3 Jun 2027 21:39:37.989,3 Jun 2027 21:42:09.952,151.964
