Acces,Start Time (UTCG),Stop Time (UTCG),Duration (sec)
1,1 Jun 2027 00:32:51.717,1 Jun 2027 00:45:48.931,777.214
2,1 Jun 2027 02:08:42.900,1 Jun 2027 02:21:02.094,739.194
3,1 Jun 2027 03:44:11.249,1 Jun 2027 03:55:17.260,666.012
4,1 Jun 2027 05:18:58.895,1 Jun 2027 05:29:25.874,626.979
5,1 Jun 2027 06:53:08.276,1 Jun 2027 07:04:11.886,663.610
6,1 Jun 2027 08:27:22.248,1 Jun 2027 08:39:39.073,736.824
7,1 Jun 2027 10:02:32.639,1 Jun 2027 10:15:29.735,777.096
8,1 Jun 2027 11:39:16.629,1 Jun 2027 11:51:27.773,731.144
9,1 Jun 2027 13:18:08.500,1 Jun 2027 13:27:14.647,546.147
10,1 Jun 2027 21:33:05.929,1 Jun 2027 21:42:36.610,570.681
11,1 Jun 2027 23:08:55.137,1 Jun 2027 23:21:15.100,739.962
12,2 Jun 2027 00:44:53.118,2 Jun 2027 00:57:49.441,776.323
13,2 Jun 2027 02:20:42.389,2 Jun 2027 02:32:53.061,730.672
14,2 Jun 2027 03:56:06.548,2 Jun 2027 04:07:04.341,657.793
15,2 Jun 2027 05:30:48.445,2 Jun 2027 05:41:15.898,627.453
16,2 Jun 2027 07:04:55.417,2 Jun 2027 07:16:07.664,672.246
17,2 Jun 2027 08:39:13.878,2 Jun 2027 08:51:38.821,744.943
18,2 Jun 2027 10:14:34.212,2 Jun 2027 10:27:31.208,776.996
19,2 Jun 2027 11:51:32.119,2 Jun 2027 12:03:29.120,717.001
20,2 Jun 2027 13:30:43.681,2 Jun 2027 13:39:11.939,508.258
21,2 Jun 2027 20:10:34.112,2 Jun 2027 20:13:17.859,163.747
22,2 Jun 2027 21:45:04.857,2 Jun 2027 21:55:06.661,601.804
23,2 Jun 2027 23:20:56.686,2 Jun 2027 23:33:27.260,750.574
24,3 Jun 2027 00:56:54.380,3 Jun 2027 01:09:48.524,774.144
25,3 Jun 2027 02:32:41.496,3 Jun 2027 02:44:43.177,721.681
26,3 Jun 2027 04:08:01.164,3 Jun 2027 04:18:51.438,650.275
27,3 Jun 2027 05:42:37.381,3 Jun 2027 05:53:06.621,629.240
28,3 Jun 2027 07:16:42.742,3 Jun 2027 07:28:04.081,681.339
29,3 Jun 2027 08:51:06.493,3 Jun 2027 09:03:38.895,752.402
30,3 Jun 2027 10:26:37.318,3 Jun 2027 10:39:32.772,775.454
31,3 Jun 2027 12:03:49.651,3 Jun 2027 12:15:30.278,700.627
32,3 Jun 2027 13:43:22.339,3 Jun 2027 13:51:07.808,465.469
33,3 Jun 2027 20:22:03.385,3 Jun 2027 20:26:31.935,268.550
34,3 Jun 2027 21:57:04.449,3 Jun 2027 22:07:34.042,629.593
35,3 Jun 2027 23:32:58.312,3 Jun 2027 23:45:37.575,759.263
36,4 Jun 2027 01:08:55.477,4 Jun 2027 01:21:46.238,770.761
37,4 Jun 2027 02:44:40.177,4 Jun 2027 02:56:32.546,712.368
38,4 Jun 2027 04:19:55.054,4 Jun 2027 04:30:38.671,643.617
39,4 Jun 2027 05:54:25.772,4 Jun 2027 06:04:58.073,632.301
40,4 Jun 2027 07:28:30.368,4 Jun 2027 07:40:01.088,690.720
41,4 Jun 2027 09:03:00.191,4 Jun 2027 09:15:39.255,759.065
42,4 Jun 2027 10:38:42.010,4 Jun 2027 10:51:34.398,772.388
43,4 Jun 2027 12:16:09.307,4 Jun 2027 12:27:31.203,681.895
44,4 Jun 2027 13:56:05.061,4 Jun 2027 14:03:01.691,416.630
45,4 Jun 2027 20:33:47.147,4 Jun 2027 20:39:29.475,342.329
46,4 Jun 2027 22:09:04.555,4 Jun 2027 22:19:58.918,654.363
47,4 Jun 2027 23:44:59.971,4 Jun 2027 23:57:46.098,766.127
48,5 Jun 2027 01:20:56.386,5 Jun 2027 01:33:42.646,766.259
49,5 Jun 2027 02:56:38.395,5 Jun 2027 03:08:21.263,702.869
50,5 Jun 2027 04:31:48.206,5 Jun 2027 04:42:26.145,637.939
51,5 Jun 2027 06:06:13.704,5 Jun 2027 06:16:50.274,636.570
52,5 Jun 2027 07:40:18.401,5 Jun 2027 07:51:58.659,700.258
53,5 Jun 2027 09:14:55.033,5 Jun 2027 09:27:39.884,764.851
54,5 Jun 2027 10:50:48.355,5 Jun 2027 11:03:36.060,767.705
55,5 Jun 2027 12:28:31.196,5 Jun 2027 12:39:31.816,660.619
56,5 Jun 2027 14:08:52.857,5 Jun 2027 14:14:52.568,359.710
57,5 Jun 2027 20:45:36.923,5 Jun 2027 20:52:18.938,402.015
58,5 Jun 2027 22:21:05.077,5 Jun 2027 22:32:21.427,676.350
59,5 Jun 2027 23:57:01.633,6 Jun 2027 00:09:52.906,771.273
60,6 Jun 2027 01:32:57.076,6 Jun 2027 01:45:37.819,760.743
61,6 Jun 2027 03:08:36.106,6 Jun 2027 03:20:09.428,693.322
62,6 Jun 2027 04:43:40.606,6 Jun 2027 04:54:13.959,633.352
63,6 Jun 2027 06:18:01.254,6 Jun 2027 06:28:43.223,641.969
64,6 Jun 2027 07:52:06.951,6 Jun 2027 08:03:56.742,709.792
65,6 Jun 2027 09:26:51.092,6 Jun 2027 09:39:40.732,769.639
66,6 Jun 2027 11:02:56.405,6 Jun 2027 11:15:37.722,761.317
67,6 Jun 2027 12:40:55.413,6 Jun 2027 12:51:32.052,636.639
68,6 Jun 2027 14:21:47.777,6 Jun 2027 14:26:38.389,290.611
69,6 Jun 2027 20:57:30.112,6 Jun 2027 21:05:02.914,452.802
70,6 Jun 2027 22:33:05.925,6 Jun 2027 22:44:41.684,695.759
71,7 Jun 2027 00:09:03.270,7 Jun 2027 00:21:58.045,774.776
72,7 Jun 2027 01:44:57.518,7 Jun 2027 01:57:31.818,754.301
73,7 Jun 2027 03:20:33.272,7 Jun 2027 03:31:57.151,683.879
74,7 Jun 2027 04:55:32.261,7 Jun 2027 05:06:02.214,629.954
75,7 Jun 2027 06:29:48.539,7 Jun 2027 06:40:36.916,648.377
76,7 Jun 2027 08:03:56.130,7 Jun 2027 08:15:55.297,719.168
77,7 Jun 2027 09:38:48.443,7 Jun 2027 09:51:41.787,773.344
78,7 Jun 2027 11:15:06.228,7 Jun 2027 11:27:39.356,753.129
79,7 Jun 2027 12:53:22.094,7 Jun 2027 13:03:31.796,609.702
80,7 Jun 2027 14:34:55.526,7 Jun 2027 14:38:13.435,197.910
81,7 Jun 2027 21:09:25.510,7 Jun 2027 21:17:42.609,497.100
82,7 Jun 2027 22:45:07.024,7 Jun 2027 22:56:59.785,712.761
83,8 Jun 2027 00:21:04.853,8 Jun 2027 00:34:01.574,776.721
84,8 Jun 2027 01:56:57.669,8 Jun 2027 02:09:24.720,747.051
85,8 Jun 2027 03:32:29.857,8 Jun 2027 03:43:44.546,674.689
86,8 Jun 2027 05:07:23.182,8 Jun 2027 05:17:50.996,627.814
87,8 Jun 2027 06:41:35.662,8 Jun 2027 06:52:31.334,655.672
88,8 Jun 2027 08:15:46.037,8 Jun 2027 08:27:54.295,728.258
89,8 Jun 2027 09:50:47.146,8 Jun 2027 10:03:43.007,775.861
90,8 Jun 2027 11:27:17.873,8 Jun 2027 11:39:40.931,743.059
91,8 Jun 2027 13:05:51.396,8 Jun 2027 13:15:30.914,579.517
92,8 Jun 2027 21:21:22.459,8 Jun 2027 21:30:18.697,536.238
93,8 Jun 2027 22:57:08.323,8 Jun 2027 23:09:15.821,727.498
94,9 Jun 2027 00:33:06.356,9 Jun 2027 00:46:03.561,777.205
95,9 Jun 2027 02:08:57.512,9 Jun 2027 02:21:16.608,739.095
96,9 Jun 2027 03:44:25.811,9 Jun 2027 03:55:31.725,665.914
97,9 Jun 2027 05:19:13.389,9 Jun 2027 05:29:40.371,626.982
