Acces,Start Time (UTCG),Stop Time (UTCG),Duration (sec)
1,1 Jun 2027 03:31:48.009,1 Jun 2027 03:41:23.210,575.201
2,1 Jun 2027 05:07:39.051,1 Jun 2027 05:20:00.592,741.541
3,1 Jun 2027 06:43:38.198,1 Jun 2027 06:56:34.462,776.263
4,1 Jun 2027 08:19:28.492,1 Jun 2027 08:31:37.554,729.062
5,1 Jun 2027 09:54:53.533,1 Jun 2027 10:05:48.156,654.623
6,1 Jun 2027 11:29:35.800,1 Jun 2027 11:39:59.288,623.488
7,1 Jun 2027 13:03:42.323,1 Jun 2027 13:14:51.357,669.035
8,1 Jun 2027 14:37:59.921,1 Jun 2027 14:50:23.290,743.370
9,1 Jun 2027 16:13:19.367,1 Jun 2027 16:26:16.648,777.281
10,1 Jun 2027 17:50:16.195,1 Jun 2027 18:02:15.802,719.607
11,1 Jun 2027 19:29:25.461,1 Jun 2027 19:38:01.010,515.549
12,2 Jun 2027 02:09:06.512,2 Jun 2027 02:12:14.766,188.254
13,2 Jun 2027 03:43:47.614,2 Jun 2027 03:53:53.627,606.014
14,2 Jun 2027 05:19:41.143,2 Jun 2027 05:32:13.131,751.988
15,2 Jun 2027 06:55:39.963,2 Jun 2027 07:08:33.826,773.863
16,2 Jun 2027 08:31:28.061,2 Jun 2027 08:43:27.862,719.801
17,2 Jun 2027 10:06:48.536,2 Jun 2027 10:17:35.422,646.886
18,2 Jun 2027 11:41:24.975,2 Jun 2027 11:51:50.290,625.315
19,2 Jun 2027 13:15:29.788,2 Jun 2027 13:26:48.183,678.395
20,2 Jun 2027 14:49:52.723,2 Jun 2027 15:02:23.837,751.114
21,2 Jun 2027 16:25:22.750,2 Jun 2027 16:38:18.714,775.965
22,2 Jun 2027 18:02:34.071,2 Jun 2027 18:14:17.523,703.452
23,2 Jun 2027 19:42:04.238,2 Jun 2027 19:49:57.778,473.540
24,3 Jun 2027 02:20:40.871,3 Jun 2027 02:25:24.874,284.003
25,3 Jun 2027 03:55:47.852,3 Jun 2027 04:06:21.374,633.522
26,3 Jun 2027 05:31:43.295,3 Jun 2027 05:44:23.803,760.508
27,3 Jun 2027 07:07:41.557,3 Jun 2027 07:20:31.801,770.244
28,3 Jun 2027 08:43:27.199,3 Jun 2027 08:55:17.406,710.207
29,3 Jun 2027 10:18:42.793,3 Jun 2027 10:29:22.828,640.036
30,3 Jun 2027 11:53:13.586,3 Jun 2027 12:03:42.050,628.464
31,3 Jun 2027 13:27:17.562,3 Jun 2027 13:38:45.622,688.060
32,3 Jun 2027 15:01:46.619,3 Jun 2027 15:14:24.682,758.062
33,3 Jun 2027 16:37:27.742,3 Jun 2027 16:50:20.850,773.108
34,3 Jun 2027 18:14:54.095,3 Jun 2027 18:26:19.022,684.927
35,3 Jun 2027 19:54:46.973,3 Jun 2027 20:01:52.698,425.725
36,4 Jun 2027 02:32:26.842,4 Jun 2027 02:38:21.295,354.453
37,4 Jun 2027 04:07:48.582,4 Jun 2027 04:18:46.608,658.025
38,4 Jun 2027 05:43:45.481,4 Jun 2027 05:56:32.658,767.177
39,4 Jun 2027 07:19:42.954,4 Jun 2027 07:32:28.446,765.492
40,4 Jun 2027 08:55:25.862,4 Jun 2027 09:07:06.281,700.419
41,4 Jun 2027 10:30:36.290,4 Jun 2027 10:41:10.486,634.197
42,4 Jun 2027 12:05:01.708,4 Jun 2027 12:15:34.579,632.871
43,4 Jun 2027 13:39:05.749,4 Jun 2027 13:50:43.628,697.879
44,4 Jun 2027 15:13:41.688,4 Jun 2027 15:26:25.787,764.099
45,4 Jun 2027 16:49:34.411,4 Jun 2027 17:02:23.023,768.612
46,4 Jun 2027 18:27:16.360,4 Jun 2027 18:38:20.223,663.863
47,4 Jun 2027 20:07:34.565,4 Jun 2027 20:13:44.857,370.292
48,5 Jun 2027 02:44:18.088,5 Jun 2027 02:51:10.349,412.261
49,5 Jun 2027 04:19:49.708,5 Jun 2027 04:31:09.457,679.749
50,5 Jun 2027 05:55:47.657,5 Jun 2027 06:08:39.767,772.109
51,5 Jun 2027 07:31:44.122,5 Jun 2027 07:44:23.833,759.711
52,5 Jun 2027 09:07:24.006,5 Jun 2027 09:18:54.596,690.589
53,5 Jun 2027 10:42:29.008,5 Jun 2027 10:52:58.504,629.496
54,5 Jun 2027 12:16:49.439,5 Jun 2027 12:27:27.880,638.442
55,5 Jun 2027 13:50:54.462,5 Jun 2027 14:02:42.169,707.708
