Acces,Start Time (UTCG),Stop Time (UTCG),Duration (sec)
1,1 Jun 2027 00:00:01.000,1 Jun 2027 00:12:12.118,731.118
2,1 Jun 2027 01:35:36.194,1 Jun 2027 01:48:29.408,773.214
3,1 Jun 2027 03:11:22.595,1 Jun 2027 03:23:21.395,718.801
4,1 Jun 2027 04:46:40.810,1 Jun 2027 04:57:28.891,648.081
5,1 Jun 2027 06:21:15.295,1 Jun 2027 06:31:45.323,630.027
6,1 Jun 2027 07:55:20.321,1 Jun 2027 08:06:44.532,684.211
7,1 Jun 2027 09:29:45.872,1 Jun 2027 09:42:20.427,754.555
8,1 Jun 2027 11:05:20.057,1 Jun 2027 11:18:14.729,774.672
9,1 Jun 2027 12:42:36.975,1 Jun 2027 12:54:12.062,695.087
10,1 Jun 2027 14:22:16.572,1 Jun 2027 14:29:47.648,451.075
11,1 Jun 2027 21:00:38.807,1 Jun 2027 21:05:32.472,293.665
12,1 Jun 2027 22:35:45.867,1 Jun 2027 22:46:23.504,637.637
13,2 Jun 2027 00:11:40.275,2 Jun 2027 00:24:21.872,761.597
14,2 Jun 2027 01:47:37.239,2 Jun 2027 02:00:26.711,769.472
15,2 Jun 2027 03:23:21.139,2 Jun 2027 03:35:10.550,709.411
16,2 Jun 2027 04:58:34.474,2 Jun 2027 05:09:16.188,641.713
17,2 Jun 2027 06:33:03.534,2 Jun 2027 06:43:37.009,633.475
18,2 Jun 2027 08:07:08.064,2 Jun 2027 08:18:41.722,693.658
19,2 Jun 2027 09:41:39.921,2 Jun 2027 09:54:20.876,760.956
20,2 Jun 2027 11:17:25.258,2 Jun 2027 11:30:16.373,771.115
21,2 Jun 2027 12:54:57.316,2 Jun 2027 13:06:12.902,675.586
22,2 Jun 2027 14:35:00.736,2 Jun 2027 14:41:40.740,400.004
23,2 Jun 2027 21:12:24.906,2 Jun 2027 21:18:27.052,362.146
24,2 Jun 2027 22:47:46.121,2 Jun 2027 22:58:47.634,661.513
25,3 Jun 2027 00:23:41.943,3 Jun 2027 00:36:29.856,767.913
26,3 Jun 2027 01:59:38.092,3 Jun 2027 02:12:22.729,764.637
27,3 Jun 2027 03:35:19.207,3 Jun 2027 03:46:59.088,699.881
28,3 Jun 2027 05:10:27.397,3 Jun 2027 05:21:03.761,636.364
29,3 Jun 2027 06:44:51.341,3 Jun 2027 06:55:29.447,638.106
30,3 Jun 2027 08:18:56.249,3 Jun 2027 08:30:39.460,703.211
31,3 Jun 2027 09:53:35.137,3 Jun 2027 10:06:21.583,766.446
32,3 Jun 2027 11:29:32.130,3 Jun 2027 11:42:18.043,765.913
33,3 Jun 2027 13:07:19.920,3 Jun 2027 13:18:13.411,653.490
34,3 Jun 2027 14:47:50.446,3 Jun 2027 14:53:30.357,339.911
35,3 Jun 2027 21:24:15.936,3 Jun 2027 21:31:14.621,418.685
36,3 Jun 2027 22:59:46.761,3 Jun 2027 23:11:09.434,682.674
37,4 Jun 2027 00:35:43.603,4 Jun 2027 00:48:36.141,772.538
38,4 Jun 2027 02:11:38.710,4 Jun 2027 02:24:17.529,758.819
39,4 Jun 2027 03:47:16.757,4 Jun 2027 03:58:47.106,690.349
40,4 Jun 2027 05:22:19.567,4 Jun 2027 05:32:51.704,632.137
41,4 Jun 2027 06:56:38.798,4 Jun 2027 07:07:22.634,643.836
42,4 Jun 2027 08:30:44.983,4 Jun 2027 08:42:37.700,712.717
43,4 Jun 2027 10:05:31.593,4 Jun 2027 10:18:22.502,770.910
44,4 Jun 2027 11:41:40.731,4 Jun 2027 11:54:19.704,758.973
45,4 Jun 2027 13:19:44.893,4 Jun 2027 13:30:13.511,628.618
46,4 Jun 2027 15:00:48.389,4 Jun 2027 15:05:13.807,265.418
47,4 Jun 2027 21:36:09.920,4 Jun 2027 21:43:57.173,467.253
48,4 Jun 2027 23:11:47.697,4 Jun 2027 23:23:29.015,701.318
49,5 Jun 2027 00:47:45.233,5 Jun 2027 01:00:40.777,775.544
50,5 Jun 2027 02:23:39.064,5 Jun 2027 02:36:11.185,752.121
51,5 Jun 2027 03:59:13.754,5 Jun 2027 04:10:34.717,680.963
52,5 Jun 2027 05:34:10.993,5 Jun 2027 05:44:40.120,629.127
53,5 Jun 2027 07:08:26.026,5 Jun 2027 07:19:16.553,650.527
54,5 Jun 2027 08:42:34.384,5 Jun 2027 08:54:36.403,722.019
55,5 Jun 2027 10:17:29.360,5 Jun 2027 10:30:23.616,774.256
56,5 Jun 2027 11:53:51.117,5 Jun 2027 12:06:21.329,750.212
57,5 Jun 2027 13:32:12.377,5 Jun 2027 13:42:13.082,600.705
58,5 Jun 2027 15:14:03.546,5 Jun 2027 15:16:42.082,158.536
59,5 Jun 2027 21:48:05.865,5 Jun 2027 21:56:35.690,509.825
60,5 Jun 2027 23:23:48.869,5 Jun 2027 23:35:46.471,717.602
61,6 Jun 2027 00:59:46.799,6 Jun 2027 01:12:43.825,777.026
62,6 Jun 2027 02:35:39.130,6 Jun 2027 02:48:03.766,744.637
63,6 Jun 2027 04:11:10.146,6 Jun 2027 04:22:22.034,671.888
64,6 Jun 2027 05:46:01.690,6 Jun 2027 05:56:29.077,627.387
65,6 Jun 2027 07:20:13.120,6 Jun 2027 07:31:11.200,658.080
66,6 Jun 2027 08:54:24.531,6 Jun 2027 09:06:35.529,730.998
67,6 Jun 2027 10:29:28.503,6 Jun 2027 10:42:24.884,776.381
68,6 Jun 2027 12:06:03.352,6 Jun 2027 12:18:22.879,739.528
69,6 Jun 2027 13:44:42.536,6 Jun 2027 13:54:11.982,569.446
70,6 Jun 2027 22:00:03.201,6 Jun 2027 22:09:10.756,547.555
71,6 Jun 2027 23:35:50.227,6 Jun 2027 23:48:01.887,731.659
72,7 Jun 2027 01:11:48.272,7 Jun 2027 01:24:45.344,777.073
73,7 Jun 2027 02:47:38.868,7 Jun 2027 02:59:55.360,736.492
74,7 Jun 2027 04:23:05.900,7 Jun 2027 04:34:09.173,663.273
75,7 Jun 2027 05:57:51.694,7 Jun 2027 06:08:18.660,626.966
76,7 Jun 2027 07:32:00.207,7 Jun 2027 07:43:06.531,666.324
77,7 Jun 2027 09:06:15.537,7 Jun 2027 09:18:35.037,739.500
78,7 Jun 2027 10:41:29.076,7 Jun 2027 10:54:26.291,777.215
79,7 Jun 2027 12:18:17.507,7 Jun 2027 12:30:24.327,726.820
80,7 Jun 2027 13:57:15.600,7 Jun 2027 14:06:10.010,534.409
81,7 Jun 2027 22:12:01.581,7 Jun 2027 22:21:42.737,581.156
82,7 Jun 2027 23:47:51.714,8 Jun 2027 00:00:15.335,743.621
83,8 Jun 2027 01:23:49.635,8 Jun 2027 01:36:45.391,775.756
84,8 Jun 2027 02:59:38.244,8 Jun 2027 03:11:46.042,727.799
85,8 Jun 2027 04:35:00.990,8 Jun 2027 04:45:56.250,655.260
86,8 Jun 2027 06:09:41.035,8 Jun 2027 06:20:08.906,627.871
87,8 Jun 2027 07:43:47.394,8 Jun 2027 07:55:02.527,675.133
88,8 Jun 2027 09:18:07.472,8 Jun 2027 09:30:34.899,747.428
89,8 Jun 2027 10:53:31.142,8 Jun 2027 11:06:27.801,776.660
90,8 Jun 2027 12:30:33.651,8 Jun 2027 12:42:25.616,711.965
91,8 Jun 2027 14:09:51.861,8 Jun 2027 14:18:06.891,495.030
92,8 Jun 2027 20:49:17.336,8 Jun 2027 20:52:41.068,203.731
