Acces,Start Time (UTCG),Stop Time (UTCG),Duration (sec)
1,1 Jun 2027 01:29:29.696,1 Jun 2027 01:39:27.186,597.490
2,1 Jun 2027 03:03:04.063,1 Jun 2027 03:15:53.083,769.020
3,1 Jun 2027 04:40:05.360,1 Jun 2027 04:51:19.735,674.375
4,1 Jun 2027 14:42:50.420,1 Jun 2027 14:51:49.098,538.677
5,1 Jun 2027 16:17:37.118,1 Jun 2027 16:30:26.712,769.594
6,1 Jun 2027 17:53:44.071,1 Jun 2027 18:05:12.610,688.539
7,1 Jun 2027 19:31:05.620,1 Jun 2027 19:36:18.171,312.552
8,2 Jun 2027 01:41:02.147,2 Jun 2027 01:51:35.468,633.321
9,2 Jun 2027 03:15:01.588,2 Jun 2027 03:27:54.604,773.015
10,2 Jun 2027 04:52:33.521,2 Jun 2027 05:03:09.885,636.364
11,2 Jun 2027 14:54:33.510,2 Jun 2027 15:04:29.408,595.898
12,2 Jun 2027 16:29:36.982,2 Jun 2027 16:42:30.218,773.236
13,2 Jun 2027 18:05:50.432,2 Jun 2027 18:16:51.282,660.850
14,2 Jun 2027 19:43:39.889,2 Jun 2027 19:47:11.017,211.128
15,3 Jun 2027 00:22:11.185,3 Jun 2027 00:25:57.968,226.783
16,3 Jun 2027 01:52:37.989,3 Jun 2027 02:03:42.662,664.673
17,3 Jun 2027 03:27:02.269,3 Jun 2027 03:39:55.272,773.002
18,3 Jun 2027 05:05:07.606,3 Jun 2027 05:14:56.792,589.185
19,3 Jun 2027 15:06:20.892,3 Jun 2027 15:17:02.662,641.770
20,3 Jun 2027 16:41:37.766,3 Jun 2027 16:54:30.482,772.715
21,3 Jun 2027 18:17:57.762,3 Jun 2027 18:28:26.690,628.929
22,4 Jun 2027 00:33:06.573,4 Jun 2027 00:38:29.958,323.385
23,4 Jun 2027 02:04:17.078,4 Jun 2027 02:15:48.906,691.829
24,4 Jun 2027 03:39:06.200,4 Jun 2027 03:51:55.006,768.807
25,4 Jun 2027 05:17:48.959,4 Jun 2027 05:26:39.206,530.247
26,4 Jun 2027 15:18:11.396,4 Jun 2027 15:29:30.123,678.727
27,4 Jun 2027 16:53:39.391,4 Jun 2027 17:06:27.601,768.210
28,4 Jun 2027 18:30:06.209,4 Jun 2027 18:39:58.681,592.472
29,5 Jun 2027 00:44:14.442,5 Jun 2027 00:50:51.615,397.174
30,5 Jun 2027 02:15:59.318,5 Jun 2027 02:27:54.294,714.976
31,5 Jun 2027 03:51:13.506,5 Jun 2027 04:03:53.712,760.206
32,5 Jun 2027 05:30:40.011,5 Jun 2027 05:38:14.809,454.798
33,5 Jun 2027 15:30:04.297,5 Jun 2027 15:41:52.615,708.318
34,5 Jun 2027 17:05:41.814,5 Jun 2027 17:18:21.636,759.822
35,5 Jun 2027 18:42:16.003,5 Jun 2027 18:51:27.038,551.035
36,6 Jun 2027 00:55:29.608,6 Jun 2027 01:03:08.159,458.551
37,6 Jun 2027 02:27:44.649,6 Jun 2027 02:39:58.889,734.240
38,6 Jun 2027 04:03:24.357,6 Jun 2027 04:15:51.248,746.891
39,6 Jun 2027 05:43:46.137,6 Jun 2027 05:49:38.362,352.225
40,6 Jun 2027 14:09:02.678,6 Jun 2027 14:12:39.534,216.856
41,6 Jun 2027 15:41:59.110,6 Jun 2027 15:54:10.676,731.566
42,6 Jun 2027 17:17:45.009,6 Jun 2027 17:30:12.610,747.602
43,6 Jun 2027 18:54:27.502,6 Jun 2027 19:02:51.404,503.902
44,7 Jun 2027 01:06:50.162,7 Jun 2027 01:15:21.556,511.395
45,7 Jun 2027 02:39:33.036,7 Jun 2027 02:52:02.725,749.688
46,7 Jun 2027 04:15:38.975,7 Jun 2027 04:27:47.417,728.442
47,7 Jun 2027 05:57:28.225,7 Jun 2027 06:00:29.126,180.901
48,7 Jun 2027 14:20:02.155,7 Jun 2027 14:26:12.409,370.254
49,7 Jun 2027 15:53:55.495,7 Jun 2027 16:06:24.713,749.218
50,7 Jun 2027 17:29:48.955,7 Jun 2027 17:42:00.534,731.579
51,7 Jun 2027 19:06:41.302,7 Jun 2027 19:14:11.206,449.904
52,8 Jun 2027 01:18:15.159,8 Jun 2027 01:27:32.764,557.605
