Acces,Start Time (UTCG),Stop Time (UTCG),Duration (sec)
1,1 Jun 2027 00:19:06.297,1 Jun 2027 00:24:13.983,307.686
2,1 Jun 2027 04:59:58.279,1 Jun 2027 05:00:41.838,43.559
3,1 Jun 2027 06:28:59.843,1 Jun 2027 06:39:35.042,635.199
4,1 Jun 2027 08:03:00.690,1 Jun 2027 08:15:53.806,773.116
5,1 Jun 2027 09:40:34.421,1 Jun 2027 09:51:08.388,633.967
6,1 Jun 2027 19:42:31.840,1 Jun 2027 19:52:30.604,598.764
7,1 Jun 2027 21:17:36.149,1 Jun 2027 21:30:29.465,773.316
8,1 Jun 2027 22:53:49.966,1 Jun 2027 23:04:49.129,659.163
9,2 Jun 2027 00:31:41.666,2 Jun 2027 00:35:05.615,203.948
10,2 Jun 2027 05:10:06.132,2 Jun 2027 05:13:59.421,233.289
11,2 Jun 2027 06:40:35.870,2 Jun 2027 06:51:42.187,666.318
12,2 Jun 2027 08:15:01.552,2 Jun 2027 08:27:54.430,772.879
13,2 Jun 2027 09:53:08.882,2 Jun 2027 10:02:55.081,586.199
14,2 Jun 2027 19:54:19.430,2 Jun 2027 20:05:03.506,644.077
15,2 Jun 2027 21:29:36.987,2 Jun 2027 21:42:29.552,772.564
16,2 Jun 2027 23:05:57.352,2 Jun 2027 23:16:24.353,627.001
17,3 Jun 2027 05:21:02.509,3 Jun 2027 05:26:30.546,328.037
18,3 Jun 2027 06:52:15.138,3 Jun 2027 07:03:48.388,693.249
19,3 Jun 2027 08:27:05.672,3 Jun 2027 08:39:54.111,768.439
20,3 Jun 2027 10:05:50.712,3 Jun 2027 10:14:37.178,526.466
21,3 Jun 2027 20:06:10.091,3 Jun 2027 20:17:30.672,680.581
22,3 Jun 2027 21:41:38.659,3 Jun 2027 21:54:26.500,767.842
23,3 Jun 2027 23:18:05.866,3 Jun 2027 23:27:56.149,590.283
24,4 Jun 2027 05:32:10.869,4 Jun 2027 05:38:51.838,400.970
25,4 Jun 2027 07:03:57.556,4 Jun 2027 07:15:53.734,716.178
26,4 Jun 2027 08:39:13.179,4 Jun 2027 08:51:52.755,759.576
27,4 Jun 2027 10:18:42.442,4 Jun 2027 10:26:12.274,449.832
28,4 Jun 2027 20:18:03.116,4 Jun 2027 20:29:52.903,709.787
29,4 Jun 2027 21:53:41.128,4 Jun 2027 22:06:20.359,759.231
30,4 Jun 2027 23:30:15.741,4 Jun 2027 23:39:24.298,548.558
31,5 Jun 2027 05:43:26.374,5 Jun 2027 05:51:08.172,461.798
32,5 Jun 2027 07:15:43.061,5 Jun 2027 07:27:58.288,735.227
33,5 Jun 2027 08:51:24.239,5 Jun 2027 09:03:50.219,745.981
34,5 Jun 2027 10:31:49.759,5 Jun 2027 10:37:34.815,345.056
35,5 Jun 2027 18:56:56.885,5 Jun 2027 19:00:45.576,228.691
36,5 Jun 2027 20:29:58.033,5 Jun 2027 20:42:10.729,732.696
37,5 Jun 2027 22:05:44.363,5 Jun 2027 22:18:11.168,746.805
38,5 Jun 2027 23:42:27.346,5 Jun 2027 23:50:48.434,501.087
39,6 Jun 2027 05:54:47.199,6 Jun 2027 06:03:21.432,514.233
40,6 Jun 2027 07:27:31.623,6 Jun 2027 07:40:02.083,750.460
41,6 Jun 2027 09:03:39.087,6 Jun 2027 09:15:46.301,727.214
42,6 Jun 2027 10:45:36.325,6 Jun 2027 10:48:21.285,164.959
43,6 Jun 2027 19:07:58.991,6 Jun 2027 19:14:15.651,376.660
44,6 Jun 2027 20:41:54.502,6 Jun 2027 20:54:24.550,750.049
45,6 Jun 2027 22:17:48.353,6 Jun 2027 22:29:58.923,730.571
46,6 Jun 2027 23:54:41.291,7 Jun 2027 00:02:07.965,446.674
47,7 Jun 2027 06:06:12.431,7 Jun 2027 06:15:32.537,560.106
48,7 Jun 2027 07:39:23.232,7 Jun 2027 07:52:05.111,761.879
49,7 Jun 2027 09:15:58.038,7 Jun 2027 09:27:40.750,702.712
50,7 Jun 2027 19:19:25.787,7 Jun 2027 19:27:17.907,472.120
51,7 Jun 2027 20:53:52.292,7 Jun 2027 21:06:34.657,762.365
52,7 Jun 2027 22:29:53.106,7 Jun 2027 22:41:43.619,710.513
53,8 Jun 2027 00:06:58.684,8 Jun 2027 00:13:21.839,383.155
54,8 Jun 2027 06:17:41.565,8 Jun 2027 06:27:42.030,600.465
55,8 Jun 2027 07:51:17.907,8 Jun 2027 08:04:07.373,769.466
56,8 Jun 2027 09:28:21.513,8 Jun 2027 09:39:33.200,671.687
57,8 Jun 2027 19:31:03.077,8 Jun 2027 19:40:06.662,543.585
58,8 Jun 2027 21:05:51.222,8 Jun 2027 21:18:41.249,770.027
59,8 Jun 2027 22:41:58.672,8 Jun 2027 22:53:25.218,686.546
60,9 Jun 2027 00:19:21.833,9 Jun 2027 00:24:27.764,305.931
61,9 Jun 2027 05:00:06.920,9 Jun 2027 05:01:02.441,55.520
62,9 Jun 2027 06:29:14.286,9 Jun 2027 06:39:50.225,635.939
63,9 Jun 2027 08:03:15.677,9 Jun 2027 08:16:08.834,773.157
64,9 Jun 2027 09:40:50.104,9 Jun 2027 09:51:23.125,633.021
65,9 Jun 2027 19:42:46.562,9 Jun 2027 19:52:46.366,599.805
66,9 Jun 2027 21:17:51.162,9 Jun 2027 21:30:44.502,773.340
67,9 Jun 2027 22:54:05.101,9 Jun 2027 23:05:03.645,658.544
68,10 Jun 2027 00:31:57.607,10 Jun 2027 00:35:18.942,201.335
69,10 Jun 2027 05:10:19.495,10 Jun 2027 05:14:15.349,235.854
70,10 Jun 2027 06:40:50.384,10 Jun 2027 06:51:57.345,666.960
71,10 Jun 2027 08:15:16.607,10 Jun 2027 08:28:09.432,772.825
72,10 Jun 2027 09:53:24.707,10 Jun 2027 10:03:09.729,585.022
73,10 Jun 2027 19:54:34.221,10 Jun 2027 20:05:19.136,644.915
