Acces,Start Time (UTCG),Stop Time (UTCG),Duration (sec)
1,1 Jun 2027 00:53:44.524,1 Jun 2027 00:58:04.046,259.522
2,1 Jun 2027 05:33:10.358,1 Jun 2027 05:35:56.655,166.297
3,1 Jun 2027 07:03:09.745,1 Jun 2027 07:14:00.952,651.207
4,1 Jun 2027 08:37:23.030,1 Jun 2027 08:50:16.553,773.523
5,1 Jun 2027 10:15:13.178,1 Jun 2027 10:25:24.640,611.462
6,1 Jun 2027 20:16:47.299,1 Jun 2027 20:27:10.365,623.066
7,1 Jun 2027 21:51:58.775,1 Jun 2027 22:04:52.221,773.446
8,1 Jun 2027 23:28:16.004,1 Jun 2027 23:38:59.292,643.287
9,2 Jun 2027 01:06:36.982,2 Jun 2027 01:08:37.567,120.586
10,2 Jun 2027 05:43:54.739,2 Jun 2027 05:48:38.770,284.032
11,2 Jun 2027 07:14:47.415,2 Jun 2027 07:26:07.655,680.240
12,2 Jun 2027 08:49:25.544,2 Jun 2027 09:02:16.750,771.206
13,2 Jun 2027 10:27:51.150,2 Jun 2027 10:37:09.281,558.130
14,2 Jun 2027 20:28:36.598,2 Jun 2027 20:39:40.281,663.683
15,2 Jun 2027 22:04:00.077,2 Jun 2027 22:16:50.739,770.662
16,2 Jun 2027 23:40:23.987,2 Jun 2027 23:50:32.802,608.815
17,3 Jun 2027 05:54:58.030,3 Jun 2027 06:01:04.095,366.065
18,3 Jun 2027 07:26:28.282,3 Jun 2027 07:38:13.465,705.183
19,3 Jun 2027 09:01:31.370,3 Jun 2027 09:14:15.965,764.595
20,3 Jun 2027 10:40:37.562,3 Jun 2027 10:48:48.325,490.763
21,3 Jun 2027 20:40:28.562,3 Jun 2027 20:52:04.901,696.339
22,3 Jun 2027 22:16:02.199,3 Jun 2027 22:28:46.133,763.933
23,3 Jun 2027 23:52:33.211,4 Jun 2027 00:02:02.771,569.560
24,4 Jun 2027 06:06:10.248,4 Jun 2027 06:13:22.659,432.411
25,4 Jun 2027 07:38:12.269,4 Jun 2027 07:50:18.454,726.185
26,4 Jun 2027 09:13:40.674,4 Jun 2027 09:26:14.077,753.403
27,4 Jun 2027 10:53:36.050,4 Jun 2027 11:00:18.253,402.203
28,4 Jun 2027 19:20:28.259,4 Jun 2027 19:21:41.743,73.484
29,4 Jun 2027 20:52:22.633,4 Jun 2027 21:04:24.873,722.239
30,4 Jun 2027 22:28:05.103,4 Jun 2027 22:40:38.462,753.359
31,5 Jun 2027 00:04:43.968,5 Jun 2027 00:13:28.922,524.954
32,5 Jun 2027 06:17:28.543,5 Jun 2027 06:25:37.366,488.823
33,5 Jun 2027 07:49:59.331,5 Jun 2027 08:02:22.664,743.333
34,5 Jun 2027 09:25:53.643,5 Jun 2027 09:38:10.909,737.266
35,5 Jun 2027 11:06:56.759,5 Jun 2027 11:11:29.069,272.310
36,5 Jun 2027 19:30:44.442,5 Jun 2027 19:35:59.432,314.990
37,5 Jun 2027 21:04:18.417,5 Jun 2027 21:16:40.660,742.244
38,5 Jun 2027 22:40:08.761,5 Jun 2027 22:52:27.735,738.974
39,6 Jun 2027 00:16:56.736,6 Jun 2027 00:24:50.790,474.054
40,6 Jun 2027 06:28:51.648,6 Jun 2027 06:37:49.524,537.876
41,6 Jun 2027 08:01:49.446,6 Jun 2027 08:14:26.116,756.670
42,6 Jun 2027 09:38:10.546,6 Jun 2027 09:50:06.243,715.696
43,6 Jun 2027 19:42:02.529,6 Jun 2027 19:49:12.004,429.475
44,6 Jun 2027 21:16:15.619,6 Jun 2027 21:28:52.592,756.974
45,6 Jun 2027 22:52:13.178,6 Jun 2027 23:04:13.948,720.771
46,7 Jun 2027 00:29:12.327,7 Jun 2027 00:36:07.581,415.254
47,7 Jun 2027 06:40:18.890,7 Jun 2027 06:49:59.824,580.933
48,7 Jun 2027 08:13:42.621,7 Jun 2027 08:26:28.802,766.181
49,7 Jun 2027 09:50:31.756,7 Jun 2027 10:01:59.776,688.020
50,7 Jun 2027 19:53:35.530,7 Jun 2027 20:02:06.588,511.058
51,7 Jun 2027 21:28:14.047,7 Jun 2027 21:41:00.911,766.864
52,7 Jun 2027 23:04:18.383,7 Jun 2027 23:15:57.085,698.702
53,8 Jun 2027 00:41:32.334,8 Jun 2027 00:47:17.751,345.418
54,8 Jun 2027 06:51:49.858,8 Jun 2027 07:02:08.682,618.824
55,8 Jun 2027 08:25:38.875,8 Jun 2027 08:38:30.698,771.824
56,8 Jun 2027 10:02:57.770,8 Jun 2027 10:13:51.065,653.295
57,8 Jun 2027 20:05:16.370,8 Jun 2027 20:14:50.412,574.042
58,8 Jun 2027 21:40:13.546,8 Jun 2027 21:53:05.811,772.265
59,8 Jun 2027 23:16:24.429,8 Jun 2027 23:27:37.081,672.651
60,9 Jun 2027 00:54:00.570,9 Jun 2027 00:58:17.530,256.960
61,9 Jun 2027 05:33:22.931,9 Jun 2027 05:36:13.584,170.653
62,9 Jun 2027 07:03:24.307,9 Jun 2027 07:14:16.358,652.051
63,9 Jun 2027 08:37:38.258,9 Jun 2027 08:50:31.772,773.514
64,9 Jun 2027 10:15:29.306,9 Jun 2027 10:25:39.469,610.163
65,9 Jun 2027 20:17:02.204,9 Jun 2027 20:27:26.420,624.216
66,9 Jun 2027 21:52:13.999,9 Jun 2027 22:05:07.426,773.427
67,9 Jun 2027 23:28:31.386,9 Jun 2027 23:39:13.854,642.468
