Acces,Start Time (UTCG),Stop Time (UTCG),Duration (sec)
1,1 Jun 2027 00:30:43.009,1 Jun 2027 00:38:12.247,449.238
2,1 Jun 2027 02:09:02.181,1 Jun 2027 02:09:24.806,22.626
3,1 Jun 2027 02:09:37.945,1 Jun 2027 02:15:06.071,328.126
4,1 Jun 2027 03:47:13.558,1 Jun 2027 03:51:47.776,274.218
5,1 Jun 2027 05:10:35.330,1 Jun 2027 05:13:10.385,155.055
6,1 Jun 2027 06:46:57.533,1 Jun 2027 06:50:30.683,213.150
7,1 Jun 2027 08:19:14.558,1 Jun 2027 08:19:33.816,19.258
8,1 Jun 2027 08:21:01.616,1 Jun 2027 08:27:56.379,414.763
9,1 Jun 2027 08:27:59.288,1 Jun 2027 08:29:00.738,61.450
10,1 Jun 2027 09:58:05.965,1 Jun 2027 10:04:48.712,402.746
11,1 Jun 2027 11:35:02.455,1 Jun 2027 11:40:01.803,299.348
12,1 Jun 2027 13:11:49.005,1 Jun 2027 13:16:29.516,280.511
13,1 Jun 2027 14:50:00.835,1 Jun 2027 14:50:59.993,59.158
14,1 Jun 2027 19:54:38.598,1 Jun 2027 19:56:53.856,135.258
15,1 Jun 2027 21:30:35.111,1 Jun 2027 21:37:07.284,392.173
16,1 Jun 2027 23:07:16.806,1 Jun 2027 23:13:45.097,388.291
17,2 Jun 2027 00:42:55.786,2 Jun 2027 00:50:21.476,445.690
18,2 Jun 2027 02:21:04.979,2 Jun 2027 02:22:05.620,60.641
19,2 Jun 2027 02:22:11.284,2 Jun 2027 02:27:13.998,302.714
20,2 Jun 2027 03:59:41.877,2 Jun 2027 04:03:35.601,233.723
21,2 Jun 2027 05:22:38.941,2 Jun 2027 05:25:39.189,180.248
22,2 Jun 2027 06:59:08.214,2 Jun 2027 07:02:36.700,208.486
23,2 Jun 2027 08:34:13.070,2 Jun 2027 08:41:01.012,407.942
24,2 Jun 2027 10:10:34.634,2 Jun 2027 10:16:54.972,380.337
25,2 Jun 2027 11:48:05.442,2 Jun 2027 11:52:30.408,264.966
26,2 Jun 2027 13:24:10.010,2 Jun 2027 13:28:24.303,254.292
27,2 Jun 2027 20:06:43.670,2 Jun 2027 20:09:48.576,184.906
28,2 Jun 2027 21:42:39.135,2 Jun 2027 21:48:31.396,352.261
29,2 Jun 2027 23:19:21.795,2 Jun 2027 23:25:32.348,370.553
30,3 Jun 2027 00:54:48.519,3 Jun 2027 01:01:56.867,428.348
31,3 Jun 2027 02:33:00.924,3 Jun 2027 02:33:55.526,54.602
32,3 Jun 2027 02:34:07.828,3 Jun 2027 02:39:08.658,300.830
33,3 Jun 2027 04:11:16.272,3 Jun 2027 04:11:52.604,36.332
34,3 Jun 2027 04:12:05.366,3 Jun 2027 04:14:55.660,170.294
35,3 Jun 2027 05:34:35.410,3 Jun 2027 05:37:50.976,195.567
36,3 Jun 2027 07:11:13.241,3 Jun 2027 07:14:39.473,206.231
37,3 Jun 2027 08:46:23.288,3 Jun 2027 08:52:59.677,396.389
38,3 Jun 2027 10:22:39.262,3 Jun 2027 10:28:27.788,348.526
39,3 Jun 2027 10:28:36.218,3 Jun 2027 10:28:46.024,9.806
40,3 Jun 2027 12:00:11.116,3 Jun 2027 12:04:43.041,271.924
41,3 Jun 2027 13:36:12.380,3 Jun 2027 13:40:24.573,252.192
42,3 Jun 2027 13:40:28.767,3 Jun 2027 13:41:11.415,42.648
43,3 Jun 2027 18:43:09.729,3 Jun 2027 18:43:32.553,22.823
44,3 Jun 2027 20:18:51.702,3 Jun 2027 20:21:48.150,176.448
45,3 Jun 2027 21:54:51.154,3 Jun 2027 22:00:18.087,326.933
46,3 Jun 2027 23:31:19.417,3 Jun 2027 23:37:31.539,372.122
47,4 Jun 2027 01:06:48.782,4 Jun 2027 01:13:44.990,416.208
