Acces,Start Time (UTCG),Stop Time (UTCG),Duration (sec)
1,1 Jun 2027 01:05:25.994,1 Jun 2027 01:12:51.228,445.233
2,1 Jun 2027 02:43:29.005,1 Jun 2027 02:43:29.513,0.509
3,1 Jun 2027 02:43:49.949,1 Jun 2027 02:44:41.195,51.246
4,1 Jun 2027 02:44:47.234,1 Jun 2027 02:49:43.196,295.962
5,1 Jun 2027 04:22:07.998,1 Jun 2027 04:26:10.550,242.552
6,1 Jun 2027 05:45:04.722,1 Jun 2027 05:47:48.309,163.587
7,1 Jun 2027 07:21:38.404,1 Jun 2027 07:25:11.893,213.489
8,1 Jun 2027 08:56:47.315,1 Jun 2027 09:02:31.589,344.275
9,1 Jun 2027 09:02:34.215,1 Jun 2027 09:03:34.099,59.884
10,1 Jun 2027 10:33:07.362,1 Jun 2027 10:39:29.220,381.858
11,1 Jun 2027 12:10:41.883,1 Jun 2027 12:15:01.112,259.229
12,1 Jun 2027 13:46:44.713,1 Jun 2027 13:50:56.399,251.686
13,1 Jun 2027 20:29:18.449,1 Jun 2027 20:31:59.345,160.896
14,1 Jun 2027 22:05:14.156,1 Jun 2027 22:11:12.781,358.626
15,1 Jun 2027 23:41:56.604,1 Jun 2027 23:48:12.570,375.966
16,2 Jun 2027 01:17:27.477,2 Jun 2027 01:24:36.861,429.383
17,2 Jun 2027 02:55:35.432,2 Jun 2027 02:56:36.603,61.171
18,2 Jun 2027 02:56:43.289,2 Jun 2027 03:01:47.571,304.282
19,2 Jun 2027 04:33:52.755,2 Jun 2027 04:34:27.332,34.576
20,2 Jun 2027 04:34:41.407,2 Jun 2027 04:37:41.408,180.001
21,2 Jun 2027 05:57:13.945,2 Jun 2027 06:00:25.265,191.320
22,2 Jun 2027 07:33:49.087,2 Jun 2027 07:37:17.714,208.627
23,2 Jun 2027 09:08:59.200,2 Jun 2027 09:15:34.827,395.627
24,2 Jun 2027 10:45:20.042,2 Jun 2027 10:51:30.377,370.335
25,2 Jun 2027 12:22:36.807,2 Jun 2027 12:27:17.144,280.338
26,2 Jun 2027 13:58:49.283,2 Jun 2027 14:03:40.028,290.744
27,2 Jun 2027 19:05:52.987,2 Jun 2027 19:06:04.967,11.981
28,2 Jun 2027 20:41:26.870,2 Jun 2027 20:44:25.290,178.420
29,2 Jun 2027 22:17:18.576,2 Jun 2027 22:22:55.351,336.774
30,2 Jun 2027 23:53:53.978,3 Jun 2027 00:00:06.819,372.841
31,3 Jun 2027 01:29:24.757,3 Jun 2027 01:36:16.808,412.052
32,3 Jun 2027 03:08:41.978,3 Jun 2027 03:13:49.618,307.640
33,3 Jun 2027 03:15:05.375,3 Jun 2027 03:16:37.974,92.598
34,3 Jun 2027 04:45:49.593,3 Jun 2027 04:46:30.098,40.505
35,3 Jun 2027 04:46:47.371,3 Jun 2027 04:49:25.359,157.988
36,3 Jun 2027 06:09:46.928,3 Jun 2027 06:12:29.603,162.675
37,3 Jun 2027 07:45:36.954,3 Jun 2027 07:49:45.490,248.536
38,3 Jun 2027 09:20:29.619,3 Jun 2027 09:27:44.048,434.428
39,3 Jun 2027 10:56:58.996,3 Jun 2027 11:03:22.596,383.600
40,3 Jun 2027 12:35:16.625,3 Jun 2027 12:39:10.696,234.071
41,3 Jun 2027 14:10:43.323,3 Jun 2027 14:14:44.141,240.818
42,3 Jun 2027 14:15:05.444,3 Jun 2027 14:16:03.703,58.259
43,3 Jun 2027 19:17:08.296,3 Jun 2027 19:19:04.259,115.963
44,3 Jun 2027 20:53:14.098,3 Jun 2027 20:56:35.972,201.873
45,3 Jun 2027 22:29:49.095,3 Jun 2027 22:35:27.527,338.431
46,4 Jun 2027 00:05:59.877,4 Jun 2027 00:12:48.595,408.718
47,4 Jun 2027 01:42:05.419,4 Jun 2027 01:48:29.417,383.998
48,4 Jun 2027 03:20:45.957,4 Jun 2027 03:26:25.242,339.285
49,4 Jun 2027 03:26:32.235,4 Jun 2027 03:28:23.081,110.846
50,4 Jun 2027 04:46:26.264,4 Jun 2027 04:47:31.875,65.611
51,4 Jun 2027 04:57:46.230,4 Jun 2027 04:59:26.546,100.317
52,4 Jun 2027 06:20:21.576,4 Jun 2027 06:21:25.696,64.119
53,4 Jun 2027 06:21:56.680,4 Jun 2027 06:25:03.634,186.954
54,4 Jun 2027 07:55:53.080,4 Jun 2027 07:56:43.916,50.835
55,4 Jun 2027 07:57:22.127,4 Jun 2027 08:01:59.984,277.857
56,4 Jun 2027 09:32:12.735,4 Jun 2027 09:39:44.944,452.208
57,4 Jun 2027 11:09:19.200,4 Jun 2027 11:15:38.606,379.405
58,4 Jun 2027 12:47:14.607,4 Jun 2027 12:51:12.564,237.958
59,4 Jun 2027 14:20:19.828,4 Jun 2027 14:26:39.941,380.113
60,4 Jun 2027 14:27:22.264,4 Jun 2027 14:28:21.227,58.963
61,4 Jun 2027 19:28:58.243,4 Jun 2027 19:31:43.405,165.163
62,4 Jun 2027 21:05:18.284,4 Jun 2027 21:08:41.643,203.360
63,4 Jun 2027 22:41:56.069,4 Jun 2027 22:48:09.154,373.085
64,5 Jun 2027 00:18:03.405,5 Jun 2027 00:24:43.409,400.004
65,5 Jun 2027 01:54:10.917,5 Jun 2027 02:00:16.099,365.182
66,5 Jun 2027 03:33:15.886,5 Jun 2027 03:40:23.746,427.860
67,5 Jun 2027 04:58:05.523,5 Jun 2027 04:59:39.978,94.454
68,5 Jun 2027 05:09:47.431,5 Jun 2027 05:10:48.071,60.640
69,5 Jun 2027 06:32:04.443,5 Jun 2027 06:33:10.428,65.986
70,5 Jun 2027 06:33:59.757,5 Jun 2027 06:37:16.794,197.037
71,5 Jun 2027 08:07:01.371,5 Jun 2027 08:08:57.615,116.243
72,5 Jun 2027 08:09:06.298,5 Jun 2027 08:14:23.117,316.818
73,5 Jun 2027 08:15:00.802,5 Jun 2027 08:15:23.993,23.191
74,5 Jun 2027 09:44:30.761,5 Jun 2027 09:51:49.267,438.506
75,5 Jun 2027 11:21:15.380,5 Jun 2027 11:27:28.311,372.931
76,5 Jun 2027 11:27:32.838,5 Jun 2027 11:27:48.137,15.299
77,5 Jun 2027 12:59:14.017,5 Jun 2027 13:03:25.072,251.055
78,5 Jun 2027 14:32:51.577,5 Jun 2027 14:40:16.340,444.763
79,5 Jun 2027 19:40:58.895,5 Jun 2027 19:43:45.378,166.483
80,5 Jun 2027 21:17:30.750,5 Jun 2027 21:20:55.542,204.792
81,5 Jun 2027 21:22:11.958,5 Jun 2027 21:25:01.097,169.139
82,5 Jun 2027 22:54:10.023,5 Jun 2027 23:00:14.008,363.984
83,6 Jun 2027 00:29:38.057,6 Jun 2027 00:30:04.623,26.566
84,6 Jun 2027 00:30:10.223,6 Jun 2027 00:37:10.905,420.681
85,6 Jun 2027 02:06:31.051,6 Jun 2027 02:06:57.666,26.615
86,6 Jun 2027 02:07:02.680,6 Jun 2027 02:07:37.178,34.498
87,6 Jun 2027 02:07:40.969,6 Jun 2027 02:08:36.653,55.683
88,6 Jun 2027 02:08:37.168,6 Jun 2027 02:12:31.526,234.357
89,6 Jun 2027 03:45:17.920,6 Jun 2027 03:52:16.906,418.985
90,6 Jun 2027 05:09:39.040,6 Jun 2027 05:11:45.152,126.112
91,6 Jun 2027 05:21:54.780,6 Jun 2027 05:22:22.429,27.649
92,6 Jun 2027 06:43:36.506,6 Jun 2027 06:44:56.336,79.830
93,6 Jun 2027 06:45:45.299,6 Jun 2027 06:49:29.800,224.500
94,6 Jun 2027 08:18:30.100,6 Jun 2027 08:26:33.685,483.585
95,6 Jun 2027 08:26:54.173,6 Jun 2027 08:27:52.040,57.867
96,6 Jun 2027 09:56:24.509,6 Jun 2027 10:03:49.032,444.523
97,6 Jun 2027 11:33:08.655,6 Jun 2027 11:39:52.626,403.971
98,6 Jun 2027 13:11:02.090,6 Jun 2027 13:15:24.237,262.147
99,6 Jun 2027 14:46:59.992,6 Jun 2027 14:51:22.093,262.101
100,6 Jun 2027 19:53:06.705,6 Jun 2027 19:56:00.692,173.988
101,6 Jun 2027 19:56:31.028,6 Jun 2027 19:57:29.862,58.835
102,6 Jun 2027 21:29:28.102,6 Jun 2027 21:33:54.131,266.029
103,6 Jun 2027 21:34:14.725,6 Jun 2027 21:36:01.638,106.913
104,6 Jun 2027 23:06:02.008,6 Jun 2027 23:12:36.372,394.364
105,7 Jun 2027 00:41:34.351,7 Jun 2027 00:49:19.941,465.590
106,7 Jun 2027 02:19:13.696,7 Jun 2027 02:19:29.497,15.801
107,7 Jun 2027 02:19:37.830,7 Jun 2027 02:20:49.844,72.014
108,7 Jun 2027 02:21:18.708,7 Jun 2027 02:24:50.033,211.324
109,7 Jun 2027 03:57:43.120,7 Jun 2027 04:02:49.929,306.809
110,7 Jun 2027 05:21:34.941,7 Jun 2027 05:23:51.706,136.765
111,7 Jun 2027 06:57:35.334,7 Jun 2027 07:01:28.629,233.294
112,7 Jun 2027 08:31:23.296,7 Jun 2027 08:38:41.963,438.667
113,7 Jun 2027 08:38:45.840,7 Jun 2027 08:39:54.081,68.241
114,7 Jun 2027 10:08:33.316,7 Jun 2027 10:15:50.500,437.184
115,7 Jun 2027 11:45:47.576,7 Jun 2027 11:50:18.388,270.812
116,7 Jun 2027 11:50:28.129,7 Jun 2027 11:51:39.356,71.227
117,7 Jun 2027 13:22:28.390,7 Jun 2027 13:27:20.553,292.164
118,7 Jun 2027 14:57:41.152,7 Jun 2027 14:57:54.873,13.721
119,7 Jun 2027 14:59:17.788,7 Jun 2027 15:02:23.584,185.796
120,7 Jun 2027 20:05:27.851,7 Jun 2027 20:07:47.016,139.164
121,7 Jun 2027 20:08:11.174,7 Jun 2027 20:10:32.773,141.599
122,7 Jun 2027 21:41:22.166,7 Jun 2027 21:48:20.168,418.001
123,7 Jun 2027 23:18:05.902,7 Jun 2027 23:24:31.228,385.326
124,8 Jun 2027 00:53:34.168,8 Jun 2027 01:01:04.650,450.482
125,8 Jun 2027 02:31:57.946,8 Jun 2027 02:32:17.093,19.147
126,8 Jun 2027 02:32:30.964,8 Jun 2027 02:33:25.958,54.994
127,8 Jun 2027 02:33:26.540,8 Jun 2027 02:37:59.051,272.511
128,8 Jun 2027 04:10:05.433,8 Jun 2027 04:14:42.478,277.045
129,8 Jun 2027 05:33:27.730,8 Jun 2027 05:36:02.254,154.524
130,8 Jun 2027 07:09:48.579,8 Jun 2027 07:13:18.850,210.270
131,8 Jun 2027 08:43:50.613,8 Jun 2027 08:50:50.640,420.027
132,8 Jun 2027 08:50:52.003,8 Jun 2027 08:51:52.781,60.777
133,8 Jun 2027 10:20:58.157,8 Jun 2027 10:27:39.286,401.129
134,8 Jun 2027 11:57:56.075,8 Jun 2027 12:03:21.318,325.243
135,8 Jun 2027 13:34:43.339,8 Jun 2027 13:39:14.170,270.831
136,8 Jun 2027 15:12:53.854,8 Jun 2027 15:13:56.483,62.629
137,8 Jun 2027 20:17:30.177,8 Jun 2027 20:19:43.402,133.225
138,8 Jun 2027 20:21:05.487,8 Jun 2027 20:21:28.753,23.266
139,8 Jun 2027 21:53:26.706,8 Jun 2027 21:59:57.336,390.630
140,8 Jun 2027 23:30:08.680,8 Jun 2027 23:36:33.796,385.116
141,9 Jun 2027 01:05:46.781,9 Jun 2027 01:13:07.003,440.223
142,9 Jun 2027 02:44:02.814,9 Jun 2027 02:44:57.681,54.867
143,9 Jun 2027 02:45:03.405,9 Jun 2027 02:50:00.020,296.615
144,9 Jun 2027 04:22:25.814,9 Jun 2027 04:26:27.514,241.700
145,9 Jun 2027 05:45:28.212,9 Jun 2027 05:48:04.123,155.911
146,9 Jun 2027 07:21:54.792,9 Jun 2027 07:25:27.742,212.950
147,9 Jun 2027 08:57:03.361,9 Jun 2027 09:02:48.376,345.015
148,9 Jun 2027 09:02:49.860,9 Jun 2027 09:03:51.195,61.335
149,9 Jun 2027 10:33:23.862,9 Jun 2027 10:39:45.892,382.030
150,9 Jun 2027 12:10:57.955,9 Jun 2027 12:15:19.362,261.407
151,9 Jun 2027 13:47:01.302,9 Jun 2027 13:51:11.258,249.956
152,9 Jun 2027 20:29:35.087,9 Jun 2027 20:32:17.650,162.563
153,9 Jun 2027 22:05:30.641,9 Jun 2027 22:11:27.904,357.263
154,9 Jun 2027 23:42:13.143,9 Jun 2027 23:48:25.572,372.429
155,10 Jun 2027 01:17:43.590,10 Jun 2027 01:24:51.629,428.039
156,10 Jun 2027 02:55:51.864,10 Jun 2027 02:56:51.496,59.632
157,10 Jun 2027 02:56:59.369,10 Jun 2027 03:02:03.711,304.342
158,10 Jun 2027 04:34:08.879,10 Jun 2027 04:34:43.911,35.032
159,10 Jun 2027 04:34:57.446,10 Jun 2027 04:37:54.773,177.328
160,10 Jun 2027 05:57:29.272,10 Jun 2027 06:00:42.021,192.749
161,10 Jun 2027 07:34:05.306,10 Jun 2027 07:37:33.069,207.763
162,10 Jun 2027 09:09:15.513,10 Jun 2027 09:15:51.214,395.702
163,10 Jun 2027 10:45:33.644,10 Jun 2027 10:51:45.541,371.897
164,10 Jun 2027 12:23:02.244,10 Jun 2027 12:27:34.377,272.133
165,10 Jun 2027 13:59:05.651,10 Jun 2027 14:03:16.162,250.510
166,10 Jun 2027 14:03:21.301,10 Jun 2027 14:03:57.162,35.861
167,10 Jun 2027 19:06:06.680,10 Jun 2027 19:06:22.089,15.409
168,10 Jun 2027 20:41:43.298,10 Jun 2027 20:44:49.587,186.289
169,10 Jun 2027 22:17:42.103,10 Jun 2027 22:23:11.531,329.428
170,10 Jun 2027 23:54:10.611,11 Jun 2027 00:00:22.988,372.377
171,11 Jun 2027 01:29:40.785,11 Jun 2027 01:36:34.286,413.502
172,11 Jun 2027 03:08:58.303,11 Jun 2027 03:14:07.811,309.507
173,11 Jun 2027 03:15:20.087,11 Jun 2027 03:16:51.283,91.196
174,11 Jun 2027 04:35:21.895,11 Jun 2027 04:35:24.590,2.695
175,11 Jun 2027 04:46:05.391,11 Jun 2027 04:49:40.300,214.909
176,11 Jun 2027 06:10:03.811,11 Jun 2027 06:12:46.303,162.492
177,11 Jun 2027 07:45:50.851,11 Jun 2027 07:50:02.072,251.222
178,11 Jun 2027 09:20:44.490,11 Jun 2027 09:28:00.374,435.884
179,11 Jun 2027 10:57:15.176,11 Jun 2027 11:03:39.119,383.943
180,11 Jun 2027 12:35:33.539,11 Jun 2027 12:39:27.445,233.906
181,11 Jun 2027 14:10:58.513,11 Jun 2027 14:15:01.915,243.402
182,11 Jun 2027 14:15:22.326,11 Jun 2027 14:16:21.462,59.136
183,11 Jun 2027 19:17:22.625,11 Jun 2027 19:19:22.878,120.253
184,11 Jun 2027 20:53:30.481,11 Jun 2027 20:56:52.093,201.613
185,11 Jun 2027 22:30:05.570,11 Jun 2027 22:35:46.697,341.127
186,12 Jun 2027 00:06:16.544,12 Jun 2027 00:13:04.419,407.875
187,12 Jun 2027 01:42:21.723,12 Jun 2027 01:48:45.156,383.433
188,12 Jun 2027 03:21:02.669,12 Jun 2027 03:28:40.532,457.863
189,12 Jun 2027 04:46:39.945,12 Jun 2027 04:47:48.698,68.753
190,12 Jun 2027 04:58:02.624,12 Jun 2027 04:59:42.285,99.661
191,12 Jun 2027 06:20:38.613,12 Jun 2027 06:21:41.224,62.611
192,12 Jun 2027 06:22:12.863,12 Jun 2027 06:25:20.443,187.580
193,12 Jun 2027 07:56:08.392,12 Jun 2027 07:56:59.799,51.407
194,12 Jun 2027 07:57:37.338,12 Jun 2027 08:02:17.229,279.891
195,12 Jun 2027 09:32:29.458,12 Jun 2027 09:40:01.374,451.916
196,12 Jun 2027 11:09:35.427,12 Jun 2027 11:15:39.324,363.897
