Acces,Start Time (UTCG),Stop Time (UTCG),Duration (sec)
1,1 Jun 2027 03:46:48.356,1 Jun 2027 03:54:11.922,443.566
2,1 Jun 2027 05:23:25.366,1 Jun 2027 05:29:48.984,383.617
3,1 Jun 2027 07:01:43.253,1 Jun 2027 07:05:37.721,234.468
4,1 Jun 2027 08:35:02.715,1 Jun 2027 08:36:30.326,87.611
5,1 Jun 2027 08:37:02.607,1 Jun 2027 08:41:15.822,253.215
6,1 Jun 2027 08:41:35.623,1 Jun 2027 08:42:34.793,59.169
7,2 Jun 2027 03:58:43.448,2 Jun 2027 04:06:12.214,448.766
8,2 Jun 2027 05:35:46.368,2 Jun 2027 05:41:37.157,350.789
9,2 Jun 2027 05:41:40.380,2 Jun 2027 05:41:56.081,15.701
10,2 Jun 2027 07:13:40.538,2 Jun 2027 07:17:40.086,239.548
11,2 Jun 2027 08:46:54.304,2 Jun 2027 08:53:15.501,381.197
12,2 Jun 2027 08:53:32.332,2 Jun 2027 08:54:46.821,74.489
13,3 Jun 2027 04:10:54.171,3 Jun 2027 04:18:15.743,441.572
14,3 Jun 2027 05:47:36.905,3 Jun 2027 05:53:50.294,373.389
15,3 Jun 2027 05:53:54.547,3 Jun 2027 05:54:15.444,20.897
16,3 Jun 2027 07:25:40.440,3 Jun 2027 07:29:49.793,249.353
17,3 Jun 2027 08:59:22.242,3 Jun 2027 09:06:17.367,415.125
18,4 Jun 2027 04:22:48.483,4 Jun 2027 04:30:17.156,448.672
19,4 Jun 2027 05:59:44.868,4 Jun 2027 06:05:03.319,318.451
20,4 Jun 2027 06:05:22.582,4 Jun 2027 06:06:13.963,51.381
21,4 Jun 2027 07:37:18.417,4 Jun 2027 07:41:48.272,269.855
22,4 Jun 2027 09:11:42.076,4 Jun 2027 09:12:54.590,72.514
23,4 Jun 2027 09:13:26.294,4 Jun 2027 09:17:00.064,213.770
24,5 Jun 2027 03:00:00.000,5 Jun 2027 03:05:14.407,314.407
25,5 Jun 2027 03:05:18.527,5 Jun 2027 03:06:18.822,60.295
26,5 Jun 2027 04:35:09.881,5 Jun 2027 04:42:10.289,420.407
27,5 Jun 2027 06:12:13.437,5 Jun 2027 06:16:42.396,268.959
28,5 Jun 2027 06:16:49.785,5 Jun 2027 06:18:03.400,73.616
29,5 Jun 2027 07:48:58.937,5 Jun 2027 07:53:46.311,287.374
30,5 Jun 2027 09:24:14.982,5 Jun 2027 09:24:21.712,6.730
31,5 Jun 2027 09:25:56.589,5 Jun 2027 09:28:45.494,168.904
32,6 Jun 2027 03:10:20.207,6 Jun 2027 03:17:12.798,412.591
33,6 Jun 2027 03:17:15.189,6 Jun 2027 03:18:15.721,60.532
34,6 Jun 2027 04:47:22.259,6 Jun 2027 04:54:05.663,403.404
35,6 Jun 2027 06:24:19.670,6 Jun 2027 06:29:20.280,300.610
36,6 Jun 2027 08:01:05.014,6 Jun 2027 08:06:12.623,307.609
37,6 Jun 2027 09:39:19.395,6 Jun 2027 09:40:14.668,55.273
38,7 Jun 2027 03:23:31.330,7 Jun 2027 03:30:17.306,405.977
39,7 Jun 2027 04:59:53.306,7 Jun 2027 05:06:12.209,378.903
40,7 Jun 2027 06:37:20.842,7 Jun 2027 06:41:49.212,268.370
41,7 Jun 2027 08:13:27.982,7 Jun 2027 08:17:41.501,253.519
42,8 Jun 2027 03:35:39.567,8 Jun 2027 03:42:16.274,396.706
43,8 Jun 2027 05:11:37.818,8 Jun 2027 05:17:45.056,367.237
44,8 Jun 2027 06:49:27.332,8 Jun 2027 06:53:58.215,270.883
45,8 Jun 2027 08:25:29.301,8 Jun 2027 08:29:40.182,250.881
46,8 Jun 2027 08:29:44.328,8 Jun 2027 08:30:30.890,46.562
47,9 Jun 2027 03:46:58.864,9 Jun 2027 03:54:26.747,447.883
48,9 Jun 2027 05:23:40.448,9 Jun 2027 05:30:03.684,383.235
49,9 Jun 2027 07:01:58.369,9 Jun 2027 07:05:52.437,234.069
50,9 Jun 2027 08:35:17.159,9 Jun 2027 08:36:45.129,87.970
51,9 Jun 2027 08:37:16.773,9 Jun 2027 08:41:30.605,253.832
52,9 Jun 2027 08:41:50.786,9 Jun 2027 08:42:55.251,64.465
53,10 Jun 2027 03:58:58.670,10 Jun 2027 04:06:26.936,448.267
54,10 Jun 2027 05:36:01.190,10 Jun 2027 05:41:51.948,350.758
55,10 Jun 2027 05:41:55.337,10 Jun 2027 05:42:10.528,15.191
56,10 Jun 2027 07:13:55.205,10 Jun 2027 07:17:54.669,239.464
57,10 Jun 2027 08:47:09.832,10 Jun 2027 08:53:30.546,380.714
58,10 Jun 2027 08:53:46.687,10 Jun 2027 08:55:01.720,75.033
59,11 Jun 2027 04:11:08.515,11 Jun 2027 04:18:30.481,441.966
60,11 Jun 2027 05:47:51.302,11 Jun 2027 05:54:04.916,373.614
61,11 Jun 2027 05:54:09.235,11 Jun 2027 05:54:30.292,21.057
62,11 Jun 2027 07:25:55.329,11 Jun 2027 07:30:04.478,249.149
63,11 Jun 2027 08:59:37.439,11 Jun 2027 09:06:31.720,414.281
64,12 Jun 2027 04:23:03.155,12 Jun 2027 04:30:31.911,448.755
65,12 Jun 2027 05:59:59.569,12 Jun 2027 06:05:17.833,318.264
66,12 Jun 2027 06:05:36.368,12 Jun 2027 06:06:28.450,52.082
67,12 Jun 2027 07:37:12.815,12 Jun 2027 07:42:02.969,290.154
68,12 Jun 2027 09:11:57.009,12 Jun 2027 09:12:56.092,59.082
69,12 Jun 2027 09:13:41.416,12 Jun 2027 09:17:14.313,212.898
70,13 Jun 2027 03:00:00.000,13 Jun 2027 03:05:29.048,329.048
71,13 Jun 2027 03:05:33.248,13 Jun 2027 03:06:33.496,60.248
72,13 Jun 2027 04:35:24.699,13 Jun 2027 04:42:18.940,414.241
73,13 Jun 2027 06:12:28.268,13 Jun 2027 06:16:57.056,268.788
74,13 Jun 2027 06:17:04.493,13 Jun 2027 06:18:18.091,73.598
75,13 Jun 2027 07:49:14.180,13 Jun 2027 07:54:00.949,286.768
76,13 Jun 2027 09:24:29.859,13 Jun 2027 09:24:35.926,6.067
77,13 Jun 2027 09:26:11.488,13 Jun 2027 09:29:00.114,168.627
